Jz, D, S1S1x, S1S1y, S1S1z, S1S2x, S1S2y, S1S2z, S1S3x, S1S3y, S1S3z, S1S4x, S1S4y, S1S4z, S1S5x, S1S5y, S1S5z, S1S6x, S1S6y, S1S6z, S1S7x, S1S7y, S1S7z, prodSix, prodSiy, prodSiz
-1.4999999999999978, -0.4999999999999969, 0.4999999999999961, 0.4999999999999958, 0.9999999999999918, -2.3584118027244977e-16, 2.3584118027244696e-16, 0.9999999999999918, 1.7353937116434437e-16, -1.7353937116434277e-16, 0.9999999999999918, -3.609916966092074e-17, 3.609916966092038e-17, 0.9999999999999918, -6.238156162415885e-17, 6.238156162415875e-17, 0.9999999999999918, 1.7146953544802536e-17, -1.714695354480319e-17, 0.9999999999999918, 3.743998934322803e-17, -3.7439989343226815e-17, 0.9999999999999918, -6.294891514015933e-20, -6.294891514015908e-20, 0.9999999999999918
-1.4999999999999978, -0.3999999999999968, 0.5000000000000006, 0.5000000000000007, 1.0000000000000013, -5.4923968258648624e-18, 5.4923968258634804e-18, 1.0000000000000013, -7.301368822884631e-19, 7.301368822892519e-19, 1.0000000000000013, 1.8880167191782672e-17, -1.8880167191782734e-17, 1.0000000000000013, -4.8025551128658045e-17, 4.802555112865781e-17, 1.0000000000000013, 6.240117974668944e-17, -6.240117974668923e-17, 1.0000000000000013, -6.967925653056341e-17, 6.967925653056349e-17, 1.0000000000000013, -6.856373194772599e-21, -6.856373194774835e-21, 1.0000000000000013
-1.4999999999999978, -0.2999999999999967, 0.5000000000000053, 0.5000000000000053, 1.0000000000000107, -1.7497819126883865e-17, 1.7497819126883054e-17, 1.0000000000000107, 4.0963687159463556e-17, -4.096368715946317e-17, 1.0000000000000107, -3.671737936551079e-17, 3.671737936551074e-17, 1.0000000000000107, 3.1306453561883084e-19, -3.1306453561878153e-19, 1.0000000000000107, 9.27393754386855e-18, -9.273937543868676e-18, 1.0000000000000107, 1.2609274877536354e-17, -1.2609274877536094e-17, 1.0000000000000107, -2.240282146620676e-20, -2.2402821466206897e-20, 1.0000000000000107
-1.4999999999999978, -0.19999999999999662, 0.5000000000000051, 0.5000000000000049, 1.00000000000001, -3.1549006375840234e-17, 3.154900637583687e-17, 1.00000000000001, 7.678730428662954e-18, -7.678730428661518e-18, 1.00000000000001, -3.548512354669193e-17, 3.54851235466923e-17, 1.00000000000001, 5.464016390055866e-17, -5.464016390055985e-17, 1.00000000000001, -1.06747345010598e-16, 1.0674734501059871e-16, 1.00000000000001, 1.2662551957791728e-16, -1.2662551957791708e-16, 1.00000000000001, 5.9021042233767065e-21, 5.9021042233747475e-21, 1.00000000000001
-1.4999999999999978, -0.09999999999999654, 0.4999999999999981, 0.49999999999999833, 0.9999999999999964, 9.051393186545604e-17, -9.051393186545979e-17, 0.9999999999999964, -1.0218984232251682e-16, 1.0218984232251965e-16, 0.9999999999999964, 3.8698098204238e-18, -3.8698098204255306e-18, 0.9999999999999964, 1.2002135402123703e-17, -1.2002135402122779e-17, 0.9999999999999964, 2.7687700441854032e-17, -2.7687700441855326e-17, 0.9999999999999964, -1.9783086662560596e-17, 1.978308666256207e-17, 0.9999999999999964, -2.723881129665758e-20, -2.7238811296656466e-20, 0.9999999999999964
-1.4999999999999978, 3.552713678800501e-15, 0.49999999999999967, 0.4999999999999996, 0.9999999999999992, -1.38603897688082e-16, 1.386038976880815e-16, 0.9999999999999992, 6.006591973646715e-17, -6.006591973646928e-17, 0.9999999999999992, -3.497921932956606e-17, 3.4979219329569244e-17, 0.9999999999999992, 8.044497042782195e-18, -8.044497042785172e-18, 0.9999999999999992, -5.1474401065085325e-18, 5.1474401065105324e-18, 0.9999999999999992, 8.627689388526237e-18, -8.627689388526137e-18, 0.9999999999999992, 1.5409095840607266e-21, 1.5409095840606213e-21, 0.9999999999999992
-1.4999999999999978, 0.1000000000000032, 0.5000000000000023, 0.5000000000000022, 1.0000000000000044, -1.0697262231425555e-16, 1.0697262231425211e-16, 1.0000000000000044, -1.1945584253646674e-17, 1.1945584253648512e-17, 1.0000000000000044, -3.120976087704684e-17, 3.120976087704655e-17, 1.0000000000000044, 8.941898571129905e-18, -8.941898571130443e-18, 1.0000000000000044, 3.344958374995605e-17, -3.344958374995588e-17, 1.0000000000000044, -1.724456125790702e-17, 1.7244561257907643e-17, 1.0000000000000044, 8.405060439014618e-20, 8.405060439014659e-20, 1.0000000000000044
-1.4999999999999978, 0.20000000000000373, 0.4999999999999971, 0.4999999999999974, 0.9999999999999944, 2.0000651306559316e-16, -2.0000651306560425e-16, 0.9999999999999944, -7.551766620334826e-17, 7.551766620334447e-17, 0.9999999999999944, 8.501542306707353e-17, -8.501542306706118e-17, 0.9999999999999944, -1.358907337076832e-16, 1.3589073370767028e-16, 0.9999999999999944, 2.2087228153795446e-16, -2.2087228153794736e-16, 0.9999999999999944, -3.2915102387354395e-16, 3.2915102387354626e-16, 0.9999999999999944, 5.4376239780699365e-21, 5.4376239780718526e-21, 0.9999999999999944
-1.4999999999999978, 0.30000000000000426, 0.5000000000000046, 0.5000000000000049, 1.0000000000000093, 2.57763050020821e-16, -2.5776305002084453e-16, 1.0000000000000093, -1.6177622374517032e-16, 1.6177622374519157e-16, 1.0000000000000093, 1.1273607830003576e-16, -1.1273607830005568e-16, 1.0000000000000093, -3.7955933515299087e-17, 3.795593351531904e-17, 1.0000000000000093, -1.7422060973355075e-17, 1.7422060973334725e-17, 1.0000000000000093, 9.326881472223437e-18, -9.326881472203059e-18, 1.0000000000000093, -1.2258058405970635e-19, -1.225805840597053e-19, 1.0000000000000093
-1.4999999999999978, 0.4000000000000039, 0.499999999999994, 0.4999999999999943, 0.9999999999999883, 1.2831583799954623e-16, -1.2831583799954934e-16, 0.9999999999999883, -6.172230208971512e-17, 6.172230208971635e-17, 0.9999999999999883, 4.1543741872414925e-17, -4.154374187241488e-17, 0.9999999999999883, -6.475399738555816e-17, 6.475399738555767e-17, 0.9999999999999883, 1.0444097539840316e-16, -1.0444097539840303e-16, 0.9999999999999883, -1.6700640097328584e-16, 1.6700640097328666e-16, 0.9999999999999883, 1.1012370220721555e-20, 1.1012370220721681e-20, 0.9999999999999883
-1.4999999999999978, 0.5000000000000036, 0.5000000000000011, 0.5000000000000014, 1.0000000000000027, 1.9309438205315462e-16, -1.9309438205315773e-16, 1.0000000000000027, -1.0366901165167592e-16, 1.036690116516783e-16, 1.0000000000000027, 6.805501456873349e-17, -6.80550145687351e-17, 1.0000000000000027, -6.681712619804566e-17, 6.681712619804658e-17, 1.0000000000000027, 1.0282666306322565e-16, -1.0282666306322627e-16, 1.0000000000000027, -1.5531853869839217e-16, 1.5531853869839276e-16, 1.0000000000000027, -2.6089863026276012e-20, -2.6089863026274445e-20, 1.0000000000000027
-1.4999999999999978, 0.6000000000000041, 0.500000000000008, 0.5000000000000082, 1.0000000000000162, 4.046005776978909e-16, -4.046005776979016e-16, 1.0000000000000162, -3.957255423678029e-16, 3.957255423678128e-16, 1.0000000000000162, 4.0188420252599673e-16, -4.0188420252600526e-16, 1.0000000000000162, -3.9773426269163234e-16, 3.9773426269164037e-16, 1.0000000000000162, 4.0039719811932175e-16, -4.003971981193299e-16, 1.0000000000000162, -3.9775291635230996e-16, 3.9775291635231873e-16, 1.0000000000000162, 4.794386759980693e-20, 4.794386759979693e-20, 1.0000000000000162
-1.4999999999999978, 0.7000000000000046, 0.5000000000000042, 0.5000000000000041, 1.0000000000000084, -2.1392634369188166e-16, 2.1392634369183928e-16, 1.0000000000000084, 1.4184356571561993e-16, -1.4184356571557992e-16, 1.0000000000000084, -8.755754641898267e-17, 8.755754641894535e-17, 1.0000000000000084, 4.5648719956351533e-17, -4.564871995631471e-17, 1.0000000000000084, -4.8027879389815335e-18, 4.802787938944115e-18, 1.0000000000000084, -1.5744660869337327e-17, 1.5744660869374564e-17, 1.0000000000000084, -6.259186643865929e-19, -6.259186643865996e-19, 1.0000000000000084
-1.4999999999999978, 0.8000000000000043, 0.4999999999999979, 0.49999999999999795, 0.9999999999999958, 1.5924270658025086e-16, -1.5924270658026826e-16, 0.9999999999999958, -1.8100577431807343e-16, 1.8100577431809106e-16, 0.9999999999999958, 1.9986412786449047e-16, -1.998641278645084e-16, 0.9999999999999958, -1.9519337645295775e-16, 1.9519337645297594e-16, 0.9999999999999958, 1.4870839723956704e-16, -1.4870839723958434e-16, 0.9999999999999958, -1.1732206720849435e-16, 1.173220672085104e-16, 0.9999999999999958, 2.8669221093751856e-19, 2.8669221093743733e-19, 0.9999999999999958
-1.4999999999999978, 0.9000000000000039, 0.829136586378185, 0.8291365863781262, 0.3417268272437324, -0.4928410610444761, -0.492841061044345, -0.04837435013901436, 0.4805625410036727, 0.48056254100354573, -0.03645040866558249, -0.47282010353364146, -0.4728201035335109, -0.02903388160263127, 0.46775937654068706, 0.46775937654055844, -0.024460066038184743, -0.46485965446779076, -0.4648596544676601, -0.02196148335005128, 0.46391297237103246, 0.46391297237090323, -0.02116644765280479, 0.18136622332467084, 0.18136622332460428, 1.416034144335472e-05
-1.4999999999999978, 1.0000000000000044, 0.8402142318224817, 0.8402142318224892, 0.31957153635492486, -0.48678354772071153, -0.4867835477207214, -0.05432314995185891, 0.4655241456934021, 0.4655241456934105, -0.03588784101111122, -0.4523452882515905, -0.45234528825159936, -0.02550236729315208, 0.443951838479967, 0.44395183847997566, -0.019625213438116216, -0.4392292925377363, -0.4392292925377428, -0.016607914019803483, 0.4377013724793446, 0.4377013724793505, -0.015678564926839673, 0.15072941888316543, 0.15072941888316785, 8.53890570897142e-06
-1.4999999999999978, 1.100000000000005, 0.8509978839926892, 0.85099788399269, 0.29800423201462845, -0.47822125922815917, -0.4782212592281634, -0.058003070698504855, 0.44733514204618086, 0.4473351420461851, -0.034271344669733556, -0.42864330784935833, -0.4286433078493637, -0.02214948730109788, 0.417010294816529, 0.41701029481653484, -0.015841030715063275, -0.4105643314396262, -0.410564331439632, -0.012794286917102415, 0.4084943241750247, 0.40849432417503034, -0.011885791411619112, 0.1230962613615081, 0.12309626136151088, 5.347749275155101e-06
-1.4999999999999978, 1.2000000000000046, 0.861834129697361, 0.86183412969736, 0.2763317406053066, -0.46738704178740886, -0.467387041787406, -0.06017464907762207, 0.42590747111065197, 0.42590747111064964, -0.03202194382275438, -0.40129761951615617, -0.401297619516154, -0.018949716395127228, 0.38624903771281416, 0.3862490377128123, -0.012682364968718305, -0.37800590183479243, -0.3780059018347908, -0.00983244368152462, 0.37537348211242444, 0.37537348211242255, -0.009009504713820992, 0.09851972793723383, 0.09851972793723354, 3.3943023458563653e-06
-1.4999999999999978, 1.3000000000000043, 0.8728213502894426, 0.8728213502894433, 0.2543572994211646, -0.4544190129394141, -0.4544190129394152, -0.06119733909257267, 0.4012398724756055, 0.4012398724756066, -0.029358078045086833, -0.370134829940696, -0.3701348299406976, -0.015901541856880246, 0.35134558337801325, 0.3513455833780151, -0.009957542495913579, -0.34113358557853446, -0.34113358557853607, -0.007413224424795447, 0.3378845484102496, 0.3378845484102512, -0.006701847590661763, 0.07705557920627597, 0.07705557920627656, 2.156154875774901e-06
-1.4999999999999978, 1.4000000000000048, 0.8838155585642153, 0.8838155585642159, 0.23236888287159302, -0.4396158493392486, -0.43961584933925035, -0.06124785170372181, 0.37383688953114036, 0.37383688953114247, -0.02644145420867986, -0.3357581056788034, -0.3357581056788058, -0.013050084108596479, 0.3129497542497561, 0.3129497542497587, -0.007609447861114075, -0.30061772336869874, -0.3006177233687015, -0.005421034268631631, 0.2967036426570099, 0.2967036426570121, -0.004829138570109581, 0.05884081333108644, 0.058840813331087136, 1.3627603439894547e-06
-1.4999999999999978, 1.5000000000000053, 0.8944806974331047, 0.8944806974331051, 0.21103860513381134, -0.42355926802254124, -0.42355926802254196, -0.060452466897123705, 0.3448783054270558, 0.34487830542705605, -0.02343768964371323, -0.2997511559251199, -0.29975115592512036, -0.010476797667507901, 0.27291289174070155, 0.2729128917407023, -0.005647577129214432, -0.25846435347236935, -0.25846435347237023, -0.003828211604792195, 0.25388760181405473, 0.2538876018140553, -0.0033531192491125378, 0.04398203210850278, 0.04398203210850287, 8.566537493429422e-07
-1.4999999999999978, 1.600000000000005, 0.9044316157232815, 0.9044316157232815, 0.19113676855341716, -0.4070268913746713, -0.407026891374671, -0.058964716760182424, 0.3159482869165915, 0.3159482869165913, -0.0205153060969197, -0.26426630326058276, -0.2642663032605823, -0.0082597495982978, 0.2337754806017808, 0.23377548060178038, -0.004085238458306509, -0.2174425924240161, -0.21744259242401542, -0.002618499418171681, 0.21228126906331057, 0.21228126906331, -0.002249747889657922, 0.032383433397521144, 0.03238343339752109, 5.376478713369478e-07
-1.4999999999999978, 1.7000000000000046, 0.9133920997669587, 0.9133920997669582, 0.17321580046606586, -0.3907597632584391, -0.3907597632584386, -0.056976362103080304, 0.2884919655884721, 0.28849196558847146, -0.01781106874482789, -0.2312402588541751, -0.23124025885417465, -0.0064347494326536395, 0.19780847374829644, 0.19780847374829633, -0.0029014757682346137, -0.1800197001724034, -0.18001970017240354, -0.0017488573649630105, 0.17441682329878463, 0.17441682329878477, -0.0014707736385480505, 0.02368154212093047, 0.02368154212093046, 3.388376754630668e-07
-1.4999999999999978, 1.8000000000000052, 0.9212627736794264, 0.9212627736794264, 0.1574744526411284, -0.375274827100768, -0.37527482710076804, -0.05468260397837677, 0.2634230670876816, 0.26342306708768165, -0.015403689096574462, -0.20184284620814485, -0.20184284620814497, -0.00498591749847894, 0.166346074830083, 0.166346074830083, -0.002040202426362163, -0.14762278868168047, -0.1476227886816805, -0.0011515661056297134, 0.1417515063242756, 0.1417515063242756, -0.0009464944302867624, 0.017336506718650318, 0.017336506718650335, 2.15573342096825e-07
-1.4999999999999978, 1.9000000000000057, 0.9280890560240552, 0.9280890560240553, 0.14382188795189316, -0.3608269976657201, -0.3608269976657201, -0.052245976808896595, 0.24108080592152908, 0.2410808059215291, -0.013315333136311627, -0.17643143230100275, -0.17643143230100278, -0.0038627107590553577, 0.13973878645471652, 0.13973878645471652, -0.0014303741102944462, -0.12059115130611632, -0.12059115130611633, -0.0007539859206735152, 0.11461973633911761, 0.11461973633911762, -0.0006051264814285771, 0.012781057413579664, 0.012781057413579665, 1.389538667747901e-07
-1.4999999999999978, 2.0000000000000053, 0.9339921239807695, 0.9339921239807695, 0.13201575203839616, -0.34747542751064725, -0.34747542751064725, -0.04978238672453872, 0.2214048655269926, 0.22140486552699257, -0.011530388860083932, -0.1548127620201388, -0.15481276202013877, -0.0030026979850333382, 0.11767969881895825, 0.11767969881895828, -0.001004894819069265, -0.09854250555268332, -0.09854250555268333, -0.0004939904024307511, 0.09261291518422973, 0.09261291518422972, -0.000387034456084433, 0.009524174591485654, 0.009524174591485655, 9.090354754809394e-08
-1.4999999999999978, 2.100000000000005, 0.9391133937873505, 0.9391133937873505, 0.12177321242519717, -0.3351700413137916, -0.3351700413137917, -0.04736542535783318, 0.20413589495408835, 0.20413589495408843, -0.01001513310342663, -0.13653362630805096, -0.13653362630805102, -0.0023468560981927664, 0.09956185469243699, 0.09956185469243702, -0.0007096000405176421, -0.0807716412632684, -0.08077164126326844, -0.00032518972704878194, 0.07499207998886928, 0.07499207998886925, -0.0002488037711588342, 0.00718669124654159, 0.00718669124654159, 6.037990676332025e-08
-1.4999999999999978, 2.2000000000000055, 0.9435849320593255, 0.9435849320593255, 0.11283013588142152, -0.32381517517326375, -0.32381517517326364, -0.045037461048013525, 0.18895305345067862, 0.18895305345067856, -0.008730940747981546, -0.12107602575893195, -0.12107602575893193, -0.0018460047890722594, 0.08471565566530717, 0.08471565566530719, -0.0005044511519858531, -0.06651382568781491, -0.06651382568781494, -0.00021560146404942746, 0.060960100656768226, 0.06096010065676823, -0.0001612174792142881, 0.005494155742641411, 0.0054941557426414055, 4.070222053823882e-08
-1.4999999999999978, 2.300000000000006, 0.9475187767241822, 0.9475187767241822, 0.10496244655164264, -0.3133052147528896, -0.3133052147528895, -0.04282028649778798, 0.17554512711562414, 0.17554512711562412, -0.0076410664392612335, -0.1079549418956459, -0.10795494189564593, -0.0014617543527184172, 0.07252565268441893, 0.07252565268441888, -0.00036124474076379914, -0.05507308073753442, -0.055073080737534426, -0.00014413844666226678, 0.04979380289153557, 0.049793802891535545, -0.00010546559725612396, 0.004254420938644093, 0.00425442093864409, 2.782267315506876e-08
-1.4999999999999978, 2.4000000000000057, 0.9510059267560163, 0.9510059267560161, 0.09798814648794851, -0.3035408460961682, -0.3035408460961681, -0.04072300589868783, 0.16363860786830486, 0.1636386078683048, -0.006713299542108372, -0.09675417724480578, -0.09675417724480578, -0.00116511266702559, 0.06247128987851085, 0.06247128987851091, -0.0002605915954298567, -0.04586561242502326, -0.04586561242502339, -9.720878698004261e-05, 0.04088824719038699, 0.040888247190387125, -6.970950748383682e-05, 0.003334796989806257, 0.003334796989806257, 1.9267091869083014e-08
-1.4999999999999978, 2.5000000000000053, 0.9541190489419162, 0.9541190489419162, 0.09176190211628776, -0.29443472334129855, -0.29443472334129867, -0.03874723361276519, 0.15300376162122759, 0.15300376162122767, -0.005920499453867259, -0.08713122966397951, -0.08713122966397957, -0.0009345087424223193, 0.05413007533555379, 0.054130075335553654, -0.00018929443859139547, -0.03842158237428418, -0.03842158237428394, -6.613158076631627e-05, 0.033757965647710685, 0.03375796564771043, -4.6566459461552315e-05, 0.002643821691260825, 0.002643821691260821, 1.3503664691687049e-08
-1.4999999999999978, 2.600000000000006, 0.9569160152073872, 0.9569160152073872, 0.08616796958522802, -0.28591220561166686, -0.2859122056116668, -0.03689032700822287, 0.143451391268201, 0.14345139126820106, -0.0052402225655813674, -0.07880961575511031, -0.07880961575511031, -0.0007539651801315322, 0.04716590470195243, 0.047165904701952435, -0.0001383836913454207, -0.0323706557205794, -0.03237065572057941, -4.536790790923505e-05, 0.028021516611195348, 0.028021516611195375, -3.1436878847735365e-05, 0.002118125500338215, 0.002118125500338229, 9.570056777885856e-09
-1.4999999999999978, 2.7000000000000064, 0.9594431449566777, 0.9594431449566777, 0.0811137100866751, -0.2779101513517287, -0.27791015135172853, -0.0351473385746037, 0.1348266458411138, 0.13482664584111378, -0.004654052069572705, -0.071567688627551, -0.07156768862755099, -0.000611630738566292, 0.041313606669800884, 0.04131360666980098, -0.00010174188266982737, -0.027423661906430655, -0.02742366190643078, -3.136993415581795e-05, 0.023382126113602304, 0.023382126113602443, -2.144368753706493e-05, 0.0017134031333080873, 0.0017134031333080897, 6.852539366664827e-09
-1.4999999999999978, 2.800000000000006, 0.9617378409363825, 0.9617378409363825, 0.07652431812713195, -0.2703751667204888, -0.27037516672048895, -0.03351217689201008, 0.12700262995371014, 0.12700262995371026, -0.0041469009871900955, -0.06522776222096002, -0.06522776222096005, -0.0004986731732332547, 0.03636430329624136, 0.036364303296241254, -7.517058502499531e-05, -0.023355444142532808, -0.02335544414253262, -2.1850036726788568e-05, 0.01960965542702435, 0.019609655427024145, -1.4774778763483861e-05, 0.001398332901785961, 0.0013983329017859586, 4.9539105664640454e-09
-1.4999999999999978, 2.9000000000000057, 0.963830624880476, 0.963830624880476, 0.07233875023901541, -0.263261888017758, -0.26326188801775824, -0.03197829026073816, 0.11987481071215386, 0.119874810712154, -0.0037063904034565663, -0.0596468346354143, -0.0596468346354145, -0.0004084676698890414, 0.0321530791244563, 0.03215307912445654, -5.576615456008276e-05, -0.019990508736195036, -0.019990508736195265, -1.532112149504876e-05, 0.016525544269121735, 0.01652554426912195, -1.0279018737529304e-05, 0.0011505055186976942, 0.0011505055186976998, 3.613480813181555e-09
-1.4999999999999978, 3.000000000000006, 0.965746676104109, 0.9657466761041089, 0.06850664779172859, -0.2565314973554427, -0.2565314973554426, -0.030539064658993573, 0.11335644913877277, 0.1133564491387727, -0.00332232948779843, -0.05470912144020274, -0.05470912144020268, -0.00033600911392409446, 0.028549136830380895, 0.0285491368303808, -4.150361204814905e-05, -0.017191621703707853, -0.01719162170370777, -1.0807897087697072e-05, 0.013990864984503663, 0.013990864984503568, -7.218252025021655e-06, 0.0009536922812867757, 0.0009536922812867735, 2.6578928888108535e-09
-1.4999999999999978, 3.1000000000000068, 0.9675069870944386, 0.9675069870944386, 0.06498602581113141, -0.2501505081057315, -0.25015050810573153, -0.029188050779935523, 0.10737498552407643, 0.10737498552407643, -0.002986293534331066, -0.05032020897361857, -0.05032020897361855, -0.00027748774076136076, 0.02544814038097699, 0.02544814038097698, -3.0958702004460704e-05, -0.014850976654717336, -0.01485097665471731, -7.66489891882519e-06, 0.011897083819723646, 0.01189708381972361, -5.11449922936921e-06, 0.0007959994592370064, 0.0007959994592370043, 1.97044339193411e-09
-1.4999999999999978, 3.2000000000000064, 0.9691292332623155, 0.9691292332623155, 0.06174153347533612, -0.24408979530328412, -0.24408979530328412, -0.02791908850386629, 0.10186921871185706, 0.101869218711857, -0.002691286186661283, -0.04640253165584371, -0.04640253165584369, -0.0002299821097255373, 0.022766331160613586, 0.02276633116061358, -2.312126138619267e-05, -0.012883437739741004, -0.012883437739741023, -5.46107826643382e-06, 0.010159003871283422, 0.010159003871283443, -3.6551955240500567e-06, 0.0006686096721354812, 0.0006686096721354806, 1.4716662637240464e-09
-1.4999999999999978, 3.300000000000006, 0.9706284320650693, 0.9706284320650694, 0.058743135869866264, -0.23832382889031556, -0.23832382889031556, -0.026726369653042797, 0.0967871135601189, 0.09678711356011895, -0.0024314703987891526, -0.042891886433105236, -0.04289188643310524, -0.00019123586368284074, 0.020436025867359993, 0.020436025867360028, -1.7269008545019225e-05, -0.011221395139008054, -0.011221395139008081, -3.906036419527552e-06, 0.008709401769662119, 0.008709401769662136, -2.6339489085932236e-06, 0.0005649143517480356, 0.000564914351748038, 1.1068728103530986e-09
-1.4999999999999978, 3.4000000000000066, 0.9720174472668286, 0.9720174472668284, 0.05596510546628024, -0.23283006794834235, -0.2328300679483423, -0.02560446362118942, 0.09208409362991833, 0.09208409362991833, -0.002201954195380275, -0.03973474319253238, -0.03973474319253242, -0.00015949435428902747, 0.018402170747272587, 0.018402170747272628, -1.2881504521354633e-05, -0.009810850207347805, -0.009810850207347857, -2.802471000845669e-06, 0.007494954778127897, 0.007494954778127958, -1.9131735187934683e-06, 0.00047990900864704786, 0.0004799090086470471, 8.380507505431905e-10
-1.4999999999999978, 3.500000000000007, 0.9733073789080496, 0.9733073789080496, 0.053385242183921156, -0.22758848018311012, -0.2275884801831104, -0.024548320820658623, 0.08772170483131723, 0.08772170483131722, -0.001998619659516942, -0.03688616069430972, -0.03688616069430965, -0.00013338421071418596, 0.016619696409012195, 0.016619696409012057, -9.581004457202872e-06, -0.00860843007159742, -0.008608430071597218, -2.015246231974024e-06, 0.0064731423148156825, 0.006473142314815546, -1.4003007640222069e-06, 0.0004097668806693839, 0.000409766880669384, 6.385324267678177e-10
-1.4999999999999978, 3.6000000000000068, 0.9745078683029778, 0.9745078683029778, 0.0509842633939233, -0.22258115810172885, -0.22258115810172874, -0.02355326311070542, 0.08366656194555727, 0.08366656194555722, -0.0018179859021581592, -0.034308162139623746, -0.03430816213962367, -0.00011182389447551574, 0.015051477817201151, 0.01505147781720107, -7.091448769782541e-06, -0.0075791026402552576, -0.007579102640255193, -1.451095088482846e-06, 0.005609880927210907, 0.00560988092721083, -1.0324915297044165e-06, 0.0003515349668235596, 0.0003515349668235555, 4.894451701161397e-10
-1.4999999999999978, 3.7000000000000064, 0.975627339270299, 0.975627339270299, 0.04874532145934598, -0.2177920097773685, -0.21779200977736862, -0.02261496686912278, 0.0798895113177451, 0.0798895113177451, -0.0016570987601131218, -0.03196846027659365, -0.03196846027659362, -9.395676719609614e-05, 0.01366675223917402, 0.013666752239173973, -5.209792647286908e-06, -0.0066944196507068, -0.006694419650706674, -1.0451809204338187e-06, 0.004877711443350632, 0.004877711443350464, -7.66719348498759e-07, 0.0003029149537861145, 0.0003029149537861161, 3.7732268581713767e-10
-1.4999999999999978, 3.800000000000007, 0.9766731910030719, 0.9766731910030719, 0.04665361799378188, -0.21320650735555002, -0.21320650735554997, -0.021729442222046567, 0.07636495957478072, 0.07636495957478068, -0.001513441577016781, -0.029839449456296577, -0.029839449456296525, -7.910063608075935e-05, 0.01243988487484719, 0.012439884874847146, -3.7857986606218006e-06, -0.005931158810760366, -0.005931158810760343, -7.521239399538896e-07, 0.004254402766554138, 0.004254402766554093, -5.732782930611376e-07, 0.000262103673418717, 0.00026210367341871746, 2.9248150888678334e-10
-1.4999999999999978, 3.9000000000000075, 0.977651953863839, 0.977651953863839, 0.04469609227220127, -0.20881148054285661, -0.20881148054285661, -0.02089301061359876, 0.07307033072276631, 0.07307033072276628, -0.0013848626820885108, -0.027897402742360383, -0.027897402742360397, -6.670945061409018e-05, 0.011349399678252655, 0.011349399678252688, -2.707683019475e-06, -0.005270268732134316, -0.00527026873213436, -5.399594387951734e-07, 0.003721871155840047, 0.003721871155840101, -4.314946824724077e-07, 0.00022767575379415122, 0.00022767575379415824, 2.2790704435008526e-10
-1.3999999999999977, -4.0, 0.5000000000000021, 0.5000000000000027, 1.0000000000000049, 9.262745586622996e-17, -9.262745586623544e-17, 1.0000000000000049, -3.6572697999413606e-17, 3.6572697999416835e-17, 1.0000000000000049, 3.664813612714486e-17, -3.664813612714707e-17, 1.0000000000000049, -1.0588981638081682e-17, 1.0588981638082221e-17, 1.0000000000000049, 2.7070987024995517e-18, -2.707098702498979e-18, 1.0000000000000049, -8.27164706657426e-18, 8.271647066573708e-18, 1.0000000000000049, -2.9463341001566554e-19, -2.946334100156545e-19, 1.0000000000000049
-1.3999999999999977, -3.9, 0.4999999999999988, 0.49999999999999967, 0.9999999999999984, 1.0454290986554629e-16, -1.0454290986554819e-16, 0.9999999999999984, -2.6756031084515917e-17, 2.6756031084516086e-17, 0.9999999999999984, 1.1243952861072944e-17, -1.1243952861072958e-17, 0.9999999999999984, -2.26683091737055e-18, 2.266830917370879e-18, 0.9999999999999984, -2.1253985851349854e-17, 2.1253985851349558e-17, 0.9999999999999984, -2.0403205157861466e-18, 2.040320515786233e-18, 0.9999999999999984, -4.299612918890908e-18, -4.2996129188909014e-18, 0.9999999999999984
-1.3999999999999977, -3.8, 0.49999999999999684, 0.49999999999999645, 0.9999999999999933, -5.732548120827858e-17, 5.732548120827505e-17, 0.9999999999999933, 2.4861343346657758e-17, -2.4861343346654945e-17, 0.9999999999999933, -1.3191940435882844e-17, 1.3191940435880632e-17, 0.9999999999999933, -3.696371844049747e-18, 3.6963718440512505e-18, 0.9999999999999933, 4.022787937303313e-17, -4.0227879373033785e-17, 0.9999999999999933, -4.739844995126642e-18, 4.739844995126659e-18, 0.9999999999999933, -2.0561405002491025e-18, -2.0561405002491125e-18, 0.9999999999999933
-1.3999999999999977, -3.6999999999999997, 0.5000000000000024, 0.5000000000000027, 1.000000000000005, 7.363948490858089e-17, -7.363948490860034e-17, 1.000000000000005, -1.0573248970671487e-17, 1.057324897068734e-17, 1.000000000000005, -3.281255869827787e-17, 3.2812558698267006e-17, 1.000000000000005, 1.2018295722302433e-17, -1.2018295722296305e-17, 1.000000000000005, 6.854023135452727e-18, -6.854023135455063e-18, 1.000000000000005, 1.9746546404157896e-18, -1.9746546404159714e-18, 1.000000000000005, 1.00852032427035e-18, 1.0085203242703436e-18, 1.000000000000005
