Jz, D, S1S1x, S1S1y, S1S1z, S1S2x, S1S2y, S1S2z, S1S3x, S1S3y, S1S3z, prodSix, prodSiy, prodSiz
-1.4999999999999978, 1.7000000000000046, 0.9122390222224919, 0.912239022222492, 0.17552195555501635, -0.41819115972998955, -0.41819115972998977, -0.0676832860610253, 0.3728730278077421, 0.3728730278077423, -0.04015538343296575, 0.2709950168094752, 0.2709950168094754, 0.011651263056898646
-1.4999999999999978, 1.8000000000000052, 0.91766669702289, 0.9176666970228902, 0.16466660595422167, -0.4061203426876294, -0.40612034268762953, -0.06424975068629528, 0.35681701413825795, 0.35681701413825817, -0.036167104581631034, 0.2570183889792398, 0.2570183889792399, 0.010412961342650032
-1.4999999999999978, 1.9000000000000057, 0.9227629755335623, 0.9227629755335623, 0.15447404893287872, -0.39422733608992105, -0.3942273360899212, -0.06095955983216778, 0.34111981429178945, 0.3411198142917895, -0.03255492926854317, 0.24365356941845695, 0.24365356941845712, 0.009314149434956717
-1.4999999999999978, 2.0000000000000053, 0.9275320379005977, 0.9275320379005977, 0.14493592419880635, -0.3825760766966853, -0.3825760766966853, -0.05782051358904511, 0.32586435245597534, 0.32586435245597534, -0.02929489702071616, 0.23092857776727568, 0.23092857776727568, 0.008339740639202836
-1.4999999999999978, 2.100000000000005, 0.931982485269272, 0.931982485269272, 0.13603502946145657, -0.37121754523251466, -0.3712175452325146, -0.05483688164218442, 0.3111149162193625, 0.3111149162193625, -0.026361266177087717, 0.21885696068003602, 0.21885696068003593, 0.0074759627652867585
-1.4999999999999978, 2.2000000000000055, 0.9361262978863422, 0.9361262978863422, 0.1277474042273145, -0.360190624799671, -0.360190624799671, -0.05200991949019816, 0.2969184714816526, 0.29691847148165257, -0.02372756524691822, 0.2074400900698176, 0.2074400900698175, 0.0067103195137878865
-1.4999999999999978, 2.300000000000006, 0.9399778733357605, 0.9399778733357605, 0.12004425332847946, -0.3495233136391922, -0.3495233136391923, -0.04933840351861318, 0.28330649948329434, 0.28330649948329445, -0.02136744629125307, 0.19666947847996255, 0.19666947847996266, 0.0060315395260829695
-1.4999999999999978, 2.4000000000000057, 0.9435531848683572, 0.9435531848683572, 0.11289363026328647, -0.33923412187708035, -0.3392341218770804, -0.04681914681212451, 0.27029709759087567, 0.2702970975908757, -0.01925533663903747, 0.18652896467814264, 0.18652896467814267, 0.005429512695240978
-1.4999999999999978, 2.5000000000000053, 0.9468690773063959, 0.9468690773063959, 0.10626184538721123, -0.3293335187736148, -0.3293335187736149, -0.044447470692757535, 0.2578971429256995, 0.2578971429256996, -0.017366904001696177, 0.17699667773373026, 0.17699667773373037, 0.004895215839338648
-1.4999999999999978, 2.600000000000006, 0.9499427016198914, 0.9499427016198914, 0.10011459676021497, -0.3198253348653165, -0.31982533486531656, -0.04221761814423914, 0.24610437622627346, 0.2461043762262733, -0.01567936047173677, 0.16804673338883605, 0.16804673338883597, 0.0044206310013982005
-1.4999999999999978, 2.7000000000000064, 0.9527910786340055, 0.9527910786340053, 0.09441784273198994, -0.31070805722006795, -0.31070805722006767, -0.04012310388726264, 0.2349093149964625, 0.23490931499646217, -0.014171634957464683, 0.15965065055862793, 0.15965065055862773, 0.003998659882785153
-1.4999999999999978, 2.800000000000006, 0.9554307764164363, 0.9554307764164363, 0.08913844716712813, -0.30197598344485244, -0.30197598344485244, -0.038157001899031914, 0.22429694656132299, 0.22429694656132304, -0.012824443369064322, 0.15177849882145664, 0.15177849882145664, 0.0036230376070636736
-1.4999999999999978, 2.9000000000000057, 0.957877683485957, 0.957877683485957, 0.08424463302808559, -0.29362022058841486, -0.29362022058841475, -0.03631217496868463, 0.21424818250235395, 0.2142481825023539, -0.011620283090716329, 0.14439980157442134, 0.14439980157442128, 0.003288248428635649
-1.4999999999999978, 3.000000000000006, 0.9601468599284918, 0.9601468599284918, 0.07970628014301706, -0.2856295292678275, -0.28562952926782753, -0.03458145293313931, 0.2047410770917147, 0.20474107709171466, -0.01054337427673847, 0.13748422634449906, 0.13748422634449908, 0.0029894453349169885
-1.4999999999999978, 3.1000000000000068, 0.9622524498662711, 0.9622524498662711, 0.07549510026745741, -0.27799102233228734, -0.2779910223322873, -0.03295776703585157, 0.1957518255589626, 0.1957518255589625, -0.009579566195754258, 0.1310020956726066, 0.13100209567260654, 0.002722374856737502
-1.4999999999999978, 3.2000000000000064, 0.9642076408024071, 0.9642076408024071, 0.07158471839518446, -0.27069073239553565, -0.27069073239553576, -0.03143424781846005, 0.18725556523090545, 0.18725556523090542, -0.008716222758264364, 0.12492475079507469, 0.12492475079507462, 0.002483307857511467
-1.4999999999999978, 3.300000000000006, 0.9660246576849985, 0.9660246576849986, 0.06795068463000505, -0.2637140647586748, -0.263714064758675, -0.030004293425214563, 0.1792270055424722, 0.1792270055424725, -0.007942097779575908, 0.11922479738081149, 0.11922479738081163, 0.0022689766385942875
-1.4999999999999978, 3.4000000000000066, 0.9677147818082052, 0.9677147818082052, 0.06457043638358853, -0.2570461525502957, -0.2570461525502955, -0.028661614413905342, 0.17164091306797372, 0.17164091306797363, -0.007247207555777827, 0.11387625879389801, 0.11387625879389794, 0.0020765183748572866
-1.4999999999999978, 3.500000000000007, 0.969288386730658, 0.9692883867306579, 0.06142322653868331, -0.2506721300545485, -0.2506721300545482, -0.02740026028800157, 0.16447247616948407, 0.16447247616948385, -0.006622705962680183, 0.10885465836435163, 0.10885465836435157, 0.0019034246680387453
-1.4999999999999978, 3.6000000000000068, 0.9707549851713777, 0.9707549851713777, 0.05849002965724548, -0.24457733870324186, -0.24457733870324183, -0.026214632095187852, 0.15769757139322824, 0.15769757139322826, -0.006060765466869791, 0.10413704834034392, 0.10413704834034393, 0.0017474968584648145
-1.4999999999999978, 3.7000000000000064, 0.9721232823240619, 0.9721232823240619, 0.05575343535187345, -0.23874747843286617, -0.23874747843286637, -0.02509948463558469, 0.15129295090210135, 0.15129295090210157, -0.0055544660807040624, 0.09970199976403718, 0.09970199976403736, 0.0016068066504687712
-1.4999999999999978, 3.800000000000007, 0.9734012322277279, 0.9734012322277279, 0.0531975355445438, -0.2331687152818785, -0.23316871528187844, -0.024049921116625704, 0.14523636735462656, 0.14523636735462653, -0.005097693311292405, 0.0955295645448245, 0.09552956454482447, 0.0014796615672069459
-1.4999999999999978, 3.9000000000000075, 0.9745960947775958, 0.9745960947775958, 0.05080781044480882, -0.22782775436558766, -0.22782775436558778, -0.023061382489498086, 0.13950664992929696, 0.139506649929297, -0.00468504546581263, 0.09160121851027186, 0.09160121851027184, 0.0013645747431473402
-1.3999999999999977, -4.0, 0.49999999999999956, 0.5000000000000002, 0.9999999999999998, 9.44911431148242e-17, -9.449114311482494e-17, 0.9999999999999998, -5.486933610279803e-17, 5.486933610279866e-17, 0.9999999999999998, -4.1977847949741724e-17, -4.1977847949741853e-17, 0.9999999999999998
-1.3999999999999977, -3.9, 0.5000000000000001, 0.5000000000000002, 1.0000000000000002, -2.189358672468365e-18, 2.1893586724681986e-18, 1.0000000000000002, 3.593353389404554e-18, -3.59335338940437e-18, 1.0000000000000002, -1.6213759346050634e-18, -1.6213759346050648e-18, 1.0000000000000002
-1.3999999999999977, -3.8, 0.49999999999999983, 0.4999999999999996, 0.9999999999999994, -2.453751494734998e-17, 2.4537514947349424e-17, 0.9999999999999994, -3.4185298907233306e-17, 3.4185298907233823e-17, 0.9999999999999994, 6.072498263605093e-18, 6.072498263605007e-18, 0.9999999999999994
-1.3999999999999977, -3.6999999999999997, 0.49999999999999956, 0.4999999999999996, 0.9999999999999992, -4.8561717617956226e-17, 4.856171761795603e-17, 0.9999999999999992, 2.816405300845917e-17, -2.816405300845897e-17, 0.9999999999999992, 1.3706489513763436e-17, 1.3706489513763409e-17, 0.9999999999999992
-1.3999999999999977, -3.5999999999999996, 0.4999999999999991, 0.49999999999999867, 0.9999999999999977, -5.3522904262953747e-17, 5.3522904262953364e-17, 0.9999999999999977, 2.2554953056217276e-17, -2.2554953056216937e-17, 0.9999999999999977, 1.2036279783536403e-17, 1.2036279783536435e-17, 0.9999999999999977
-1.3999999999999977, -3.4999999999999996, 0.5000000000000006, 0.5000000000000002, 1.0000000000000009, -1.0575568874878834e-16, 1.0575568874878401e-16, 1.0000000000000009, 1.4891911304812565e-16, -1.4891911304812388e-16, 1.0000000000000009, -9.830692684442164e-18, -9.830692684441783e-18, 1.0000000000000009
-1.3999999999999977, -3.3999999999999995, 0.5000000000000001, 0.5000000000000002, 1.0000000000000004, 2.507549131144788e-17, -2.5075491311448388e-17, 1.0000000000000004, 5.750506322617826e-19, -5.750506322612687e-19, 1.0000000000000004, 2.947838443940495e-18, 2.947838443940517e-18, 1.0000000000000004
-1.3999999999999977, -3.2999999999999994, 0.5000000000000002, 0.5000000000000003, 1.0000000000000004, 1.3502593746887896e-17, -1.3502593746887958e-17, 1.0000000000000004, -5.391468826701996e-18, 5.391468826702037e-18, 1.0000000000000004, -2.5594432297840836e-18, -2.5594432297841117e-18, 1.0000000000000004
-1.3999999999999977, -3.1999999999999993, 0.49999999999999956, 0.4999999999999988, 0.9999999999999982, -1.0024064741270565e-16, 1.0024064741270117e-16, 0.9999999999999982, 5.400578602817826e-18, -5.400578602813438e-18, 0.9999999999999982, -2.6878380741124048e-17, -2.6878380741123845e-17, 0.9999999999999982
-1.3999999999999977, -3.099999999999999, 0.4999999999999993, 0.49999999999999994, 0.9999999999999992, -4.6903141695099935e-18, 4.690314169508268e-18, 0.9999999999999992, 5.417866809620282e-17, -5.417866809620232e-17, 0.9999999999999992, -3.1522474703236317e-20, -3.152247470325211e-20, 0.9999999999999992
-1.3999999999999977, -2.999999999999999, 0.4999999999999998, 0.4999999999999991, 0.9999999999999989, -1.3685414100239282e-16, 1.3685414100239257e-16, 0.9999999999999989, 9.023157213054354e-17, -9.023157213054336e-17, 0.9999999999999989, 1.3674912644113488e-17, 1.3674912644113479e-17, 0.9999999999999989
-1.3999999999999977, -2.899999999999999, 0.4999999999999999, 0.5, 1.0, 2.0858216885056207e-17, -2.085821688505639e-17, 1.0, 3.614733214903448e-18, -3.614733214903242e-18, 1.0, 1.256750434542781e-17, 1.2567504345427801e-17, 1.0
-1.3999999999999977, -2.799999999999999, 0.5, 0.49999999999999967, 0.9999999999999996, -1.2944511209625767e-16, 1.2944511209625752e-16, 0.9999999999999996, 1.0198259938863416e-17, -1.019825993886328e-17, 0.9999999999999996, -5.562568416382067e-19, -5.56256841638216e-19, 0.9999999999999996
-1.3999999999999977, -2.699999999999999, 0.4999999999999999, 0.49999999999999994, 0.9999999999999998, -2.0266322047631594e-17, 2.0266322047631625e-17, 0.9999999999999998, -2.0008387324343274e-17, 2.000838732434326e-17, 0.9999999999999998, -4.271853588616262e-17, -4.271853588616263e-17, 0.9999999999999998
-1.3999999999999977, -2.5999999999999988, 0.4999999999999996, 0.5000000000000002, 0.9999999999999999, 2.223883447437474e-16, -2.223883447437482e-16, 0.9999999999999999, -1.233762276701931e-16, 1.233762276701938e-16, 0.9999999999999999, 6.778704439598338e-18, 6.778704439598396e-18, 0.9999999999999999
-1.3999999999999977, -2.4999999999999987, 0.4999999999999999, 0.4999999999999999, 0.9999999999999998, 6.815979344993428e-18, -6.81597934499344e-18, 0.9999999999999998, -1.1285777907825303e-17, 1.1285777907825329e-17, 0.9999999999999998, -8.75611878877687e-18, -8.756118788776851e-18, 0.9999999999999998
-1.3999999999999977, -2.3999999999999986, 0.4999999999999994, 0.4999999999999999, 0.9999999999999993, 1.3707526589537556e-16, -1.3707526589537684e-16, 0.9999999999999993, -6.501362491264881e-17, 6.501362491265008e-17, 0.9999999999999993, 1.2726792869945143e-17, 1.272679286994512e-17, 0.9999999999999993
-1.3999999999999977, -2.2999999999999985, 0.4999999999999997, 0.4999999999999995, 0.9999999999999992, -6.680140244700863e-17, 6.680140244700757e-17, 0.9999999999999992, 5.852500167723216e-17, -5.852500167723119e-17, 0.9999999999999992, -4.5109307403119696e-18, -4.510930740311957e-18, 0.9999999999999992
-1.3999999999999977, -2.1999999999999984, 0.5000000000000002, 0.5000000000000003, 1.0000000000000007, 8.523329804127534e-17, -8.523329804127719e-17, 1.0000000000000007, -7.617784328208516e-17, 7.617784328208694e-17, 1.0000000000000007, -1.5520779286992285e-17, -1.552077928699247e-17, 1.0000000000000007
-1.3999999999999977, -2.0999999999999983, 0.5000000000000002, 0.5000000000000002, 1.0000000000000004, -6.2522075448030615e-18, 6.252207544803004e-18, 1.0000000000000004, -3.2637279581077396e-18, 3.2637279581078136e-18, 1.0000000000000004, -9.73410117564476e-18, -9.734101175644762e-18, 1.0000000000000004
-1.3999999999999977, -1.9999999999999982, 0.5, 0.5, 1.0, -9.5279567130218e-18, 9.52795671302179e-18, 1.0, -1.2385988276799428e-17, 1.238598827679944e-17, 1.0, -4.200997416522384e-18, -4.200997416522378e-18, 1.0
-1.3999999999999977, -1.8999999999999981, 0.5, 0.5, 1.0, -1.999188036132905e-17, 1.9991880361329047e-17, 1.0, 1.5105922908442805e-17, -1.51059229084428e-17, 1.0, -1.6680053761600764e-18, -1.668005376160078e-18, 1.0
-1.3999999999999977, -1.799999999999998, 0.4999999999999997, 0.4999999999999998, 0.9999999999999996, -1.018026771505333e-17, 1.018026771505332e-17, 0.9999999999999996, 3.206232644758543e-18, -3.206232644758506e-18, 0.9999999999999996, -1.0223052199371804e-17, -1.02230521993718e-17, 0.9999999999999996
-1.3999999999999977, -1.699999999999998, 0.5000000000000002, 0.5000000000000003, 1.0000000000000004, 1.191832606275565e-16, -1.1918326062755697e-16, 1.0000000000000004, -8.106482050230546e-17, 8.106482050230606e-17, 1.0000000000000004, -3.697797309685076e-17, -3.697797309685085e-17, 1.0000000000000004
-1.3999999999999977, -1.5999999999999979, 0.5000000000000003, 0.5000000000000003, 1.0000000000000007, -3.435768685967018e-17, 3.435768685967013e-17, 1.0000000000000007, 4.212832020167067e-17, -4.212832020167061e-17, 1.0000000000000007, -1.1701748171175463e-18, -1.1701748171175542e-18, 1.0000000000000007
-1.3999999999999977, -1.4999999999999978, 0.5000000000000002, 0.5000000000000002, 1.0000000000000004, -4.0383509677805404e-17, 4.038350967780532e-17, 1.0000000000000004, 8.81439605038128e-18, -8.814396050381263e-18, 1.0000000000000004, -3.0133024806134955e-17, -3.0133024806134924e-17, 1.0000000000000004
-1.3999999999999977, -1.3999999999999977, 0.4999999999999998, 0.4999999999999998, 0.9999999999999996, -2.64953197461019e-17, 2.6495319746101883e-17, 0.9999999999999996, 1.1025028623638079e-17, -1.1025028623638076e-17, 0.9999999999999996, 7.709838558438441e-19, 7.709838558438512e-19, 0.9999999999999996
-1.3999999999999977, -1.2999999999999976, 0.49999999999999967, 0.49999999999999967, 0.9999999999999993, -1.1617873071956976e-17, 1.1617873071956788e-17, 0.9999999999999993, 3.5072257550434795e-17, -3.5072257550434536e-17, 0.9999999999999993, -3.923116005870772e-17, -3.92311600587077e-17, 0.9999999999999993
-1.3999999999999977, -1.1999999999999975, 0.4999999999999996, 0.4999999999999995, 0.9999999999999991, 1.814917555951358e-18, -1.814917555952751e-18, 0.9999999999999991, 3.768078302048488e-17, -3.7680783020483656e-17, 0.9999999999999991, -2.3444666009326432e-17, -2.3444666009326463e-17, 0.9999999999999991
-1.3999999999999977, -1.0999999999999974, 0.5, 0.5000000000000001, 1.0, 8.668381688947898e-18, -8.668381688948175e-18, 1.0, -4.245543096419643e-18, 4.245543096419846e-18, 1.0, 1.1318716421517638e-18, 1.1318716421517923e-18, 1.0
-1.3999999999999977, -0.9999999999999973, 0.4999999999999997, 0.49999999999999956, 0.9999999999999992, -1.3655227518447269e-16, 1.3655227518447173e-16, 0.9999999999999992, 1.2069917869178613e-16, -1.2069917869178521e-16, 0.9999999999999992, -5.6640823426926235e-18, -5.6640823426926e-18, 0.9999999999999992
-1.3999999999999977, -0.8999999999999972, 0.5000000000000001, 0.49999999999999994, 1.0, -1.8269603170153468e-16, 1.8269603170153443e-16, 1.0, 1.1151528416517707e-16, -1.1151528416517678e-16, 1.0, -6.537164156555539e-18, -6.53716415655554e-18, 1.0
-1.3999999999999977, -0.7999999999999972, 0.5000000000000001, 0.5000000000000001, 1.0000000000000002, -2.0004932008541318e-17, 2.000493200854117e-17, 1.0000000000000002, -4.4239355586849637e-17, 4.423935558684986e-17, 1.0000000000000002, 1.1050988935285022e-18, 1.1050988935285045e-18, 1.0000000000000002
-1.3999999999999977, -0.6999999999999971, 0.5000000000000003, 0.5000000000000003, 1.0000000000000007, -1.30702911229748e-17, 1.3070291122974448e-17, 1.0000000000000007, -5.176686289625664e-18, 5.176686289626035e-18, 1.0000000000000007, 1.6060169747826298e-18, 1.6060169747826452e-18, 1.0000000000000007
-1.3999999999999977, -0.599999999999997, 0.5000000000000006, 0.5000000000000007, 1.000000000000001, 1.0991482414473847e-16, -1.0991482414473949e-16, 1.000000000000001, -8.945897560045314e-17, 8.945897560045423e-17, 1.000000000000001, -3.415855080117062e-17, -3.4158550801170986e-17, 1.000000000000001
-1.3999999999999977, -0.4999999999999969, 0.5, 0.5000000000000001, 1.0, 1.0949458267000781e-16, -1.0949458267000801e-16, 1.0, -8.711783867104973e-17, 8.711783867105008e-17, 1.0, 3.514943638064918e-18, 3.514943638064919e-18, 1.0
-1.3999999999999977, -0.3999999999999968, 0.4999999999999999, 0.49999999999999994, 0.9999999999999998, -2.0773191381487636e-17, 2.0773191381487143e-17, 0.9999999999999998, 7.526302926370757e-18, -7.526302926370245e-18, 0.9999999999999998, 1.671548636797738e-17, 1.6715486367977467e-17, 0.9999999999999998
-1.3999999999999977, -0.2999999999999967, 0.499999999999999, 0.49999999999999906, 0.9999999999999981, 8.71999004030538e-17, -8.719990040306208e-17, 0.9999999999999981, -8.488081790582768e-17, 8.488081790583602e-17, 0.9999999999999981, 1.4872442957227577e-17, 1.4872442957227013e-17, 0.9999999999999981
-1.3999999999999977, -0.19999999999999662, 0.5000000000000002, 0.5000000000000002, 1.0000000000000004, 5.019460441558426e-17, -5.019460441558664e-17, 1.0000000000000004, -5.376841532431e-17, 5.376841532431247e-17, 1.0000000000000004, -3.1083225761590186e-16, -3.1083225761590186e-16, 1.0000000000000004
-1.3999999999999977, -0.09999999999999654, 0.49999999999999933, 0.49999999999999933, 0.9999999999999987, 4.977393598730828e-17, -4.9773935987308936e-17, 0.9999999999999987, -3.4862965749220876e-17, 3.4862965749221616e-17, 0.9999999999999987, -3.706136945905877e-17, -3.706136945905874e-17, 0.9999999999999987
-1.3999999999999977, 3.552713678800501e-15, 0.5000000000000002, 0.5000000000000002, 1.0000000000000004, -5.6402311595776346e-18, 5.6402311595775914e-18, 1.0000000000000004, 9.287284938219011e-18, -9.287284938218973e-18, 1.0000000000000004, 1.321743745764408e-18, 1.3217437457644035e-18, 1.0000000000000004
-1.3999999999999977, 0.1000000000000032, 0.5000000000000001, 0.5000000000000001, 1.0000000000000002, 2.192872161037027e-17, -2.1928721610370645e-17, 1.0000000000000002, 6.7747849726777655e-18, -6.774784972677411e-18, 1.0000000000000002, 2.932687930694783e-19, 2.9326879306946624e-19, 1.0000000000000002
-1.3999999999999977, 0.20000000000000373, 0.4999999999999997, 0.4999999999999998, 0.9999999999999994, -3.920903791639967e-17, 3.920903791639796e-17, 0.9999999999999994, 8.274581542650312e-17, -8.274581542650157e-17, 0.9999999999999994, -1.4693934074595085e-18, -1.4693934074593822e-18, 0.9999999999999994
-1.3999999999999977, 0.30000000000000426, 0.5, 0.5, 1.0, -1.0358731285967059e-16, 1.0358731285964181e-16, 1.0, 4.908365680463048e-17, -4.9083656804601703e-17, 1.0, 4.292140964308702e-18, 4.292140964307664e-18, 1.0
-1.3999999999999977, 0.4000000000000039, 0.5, 0.5000000000000002, 1.0000000000000002, 1.739815618636578e-17, -1.7398156186377464e-17, 1.0000000000000002, 4.3737618406122e-17, -4.373761840611033e-17, 1.0000000000000002, -8.47662211384332e-18, -8.476622113843172e-18, 1.0000000000000002
-1.3999999999999977, 0.5000000000000036, 0.500000000000001, 0.5000000000000007, 1.0000000000000018, -4.306003174866132e-16, 4.306003174866088e-16, 1.0000000000000018, 3.921428551783276e-16, -3.9214285517832307e-16, 1.0000000000000018, -6.945747130200394e-17, -6.945747130200273e-17, 1.0000000000000018
-1.3999999999999977, 0.6000000000000041, 0.4999999999999999, 0.5, 0.9999999999999999, 3.0915896582347634e-16, -3.091589658235344e-16, 0.9999999999999999, -2.359443567257583e-16, 2.35944356725815e-16, 0.9999999999999999, -6.881727277477537e-16, -6.881727277477577e-16, 0.9999999999999999
-1.3999999999999977, 0.7000000000000046, 0.5000000000000002, 0.4999999999999998, 1.0, -7.965132631437375e-16, 7.965132631433266e-16, 1.0, 8.133942226056443e-16, -8.133942226052333e-16, 1.0, 9.342056518805638e-16, 9.34205651880531e-16, 1.0
-1.3999999999999977, 0.8000000000000043, 0.8491148353464856, 0.8491148353464851, 0.30177032930702813, -0.5221723197250963, -0.5221723197250949, -0.10413675589040881, 0.5128622040080986, 0.5128622040080971, -0.09349681752621053, 0.41485679326031566, 0.41485679326031416, 0.03321137935330894
-1.3999999999999977, 0.9000000000000039, 0.8565931616660932, 0.8565931616660938, 0.28681367666781277, -0.5131585813626326, -0.5131585813626341, -0.10034029535348313, 0.49994910205415294, 0.4999491020541544, -0.08613308596084651, 0.39967819011446964, 0.3996781901144711, 0.02973372234438296
-1.3999999999999977, 1.0000000000000044, 0.8640053979201385, 0.8640053979201379, 0.2719892041597246, -0.5033965306950973, -0.5033965306950963, -0.09645291121307267, 0.4861571663026883, 0.48615716630268746, -0.07908338173357926, 0.38410221886371154, 0.38410221886371065, 0.026605856683972744
-1.3999999999999977, 1.100000000000005, 0.8713051499672999, 0.8713051499672997, 0.25738970006540085, -0.49297080679613114, -0.492970806796131, -0.09250703149196592, 0.4715923276006072, 0.4715923276006071, -0.07237563708146905, 0.36827068455106027, 0.3682706845510602, 0.023794333828445428
-1.3999999999999977, 1.2000000000000046, 0.8784464509717292, 0.8784464509717291, 0.2431070980565384, -0.4819801326870435, -0.48198013268704337, -0.08853605440099727, 0.4563831751933954, 0.4563831751933954, -0.06603498925454392, 0.3523277244360723, 0.3523277244360722, 0.021269862552395692
-1.3999999999999977, 1.3000000000000043, 0.8853862365733928, 0.885386236573393, 0.22922752685321357, -0.47053313619097487, -0.47053313619097514, -0.0845730379442396, 0.4406743401158742, 0.44067434011587425, -0.06008145096473433, 0.3364142821558333, 0.3364142821558335, 0.019006301089066042
-1.3999999999999977, 1.4000000000000048, 0.8920863715018483, 0.8920863715018484, 0.2158272569963024, -0.45874356734999167, -0.45874356734999194, -0.0806494284201131, 0.42461907104122587, 0.4246190710412263, -0.05452840015607625, 0.32066291177592, 0.3206629117759204, 0.016979921273684813
-1.3999999999999977, 1.5000000000000053, 0.8985151004949499, 0.8985151004949499, 0.20296979901010007, -0.4467254572285337, -0.44672545722853374, -0.07679395921257141, 0.40837180970751386, 0.408371809707514, -0.049381880584957294, 0.3051934177269964, 0.3051934177269966, 0.015168902616693389
-1.3999999999999977, 1.600000000000005, 0.9046478769690391, 0.9046478769690391, 0.19070424606191982, -0.434588699366061, -0.4345886993660612, -0.07303181183308075, 0.39208147444872826, 0.3920814744487282, -0.044640622395758375, 0.29010966500669544, 0.29010966500669555, 0.013553009739185627
-1.3999999999999977, 1.7000000000000046, 0.9104676001840678, 0.9104676001840676, 0.17906479963186386, -0.4224354071085553, -0.4224354071085544, -0.06938408377697251, 0.3758859658649491, 0.37588596586494816, -0.040296632077918816, 0.27549769743571423, 0.2754976974357134, 0.012113405665559233
-1.3999999999999977, 1.8000000000000052, 0.9159643512063462, 0.9159643512063462, 0.1680712975873072, -0.4103572429275521, -0.4103572429275518, -0.06586756266936053, 0.35990817195298197, 0.3599081719529816, -0.036336172248586145, 0.26142512147335994, 0.2614251214733597, 0.010832556645011784
-1.3999999999999977, 1.9000000000000057, 0.9211347525036323, 0.9211347525036324, 0.15773049499273537, -0.39843376436359274, -0.3984337643635928, -0.0624947710409511, 0.3442535233940109, 0.344253523394011, -0.03274095291083323, 0.2479415781843278, 0.24794157818432783, 0.009694190755863252
-1.3999999999999977, 2.0000000000000053, 0.9259810855084747, 0.9259810855084747, 0.14803782898304943, -0.3867317104274552, -0.3867317104274552, -0.059274224524870835, 0.32900897048789984, 0.3290089704878999, -0.02948937993330774, 0.23508004856528403, 0.23508004856528397, 0.008683281093457593
-1.3999999999999977, 2.100000000000005, 0.930510290156342, 0.930510290156342, 0.13897941968731603, -0.3753050738741973, -0.37530507387419726, -0.05621083813155511, 0.31424313853758934, 0.31424313853758923, -0.026557743424205877, 0.22285871454359754, 0.22285871454359757, 0.00778603328057833
-1.3999999999999977, 2.2000000000000055, 0.9347329477538543, 0.9347329477538543, 0.13053410449229358, -0.36419576850679, -0.36419576850678986, -0.053306417795735736, 0.3000073674194689, 0.30000736741946876, -0.023921268900822128, 0.21128311679473916, 0.21128311679473916, 0.006989865108792158
-1.3999999999999977, 2.300000000000006, 0.9386623208761322, 0.9386623208761322, 0.12267535824773709, -0.3534346985319196, -0.3534346985319197, -0.05056018377916027, 0.2863373410713683, 0.28633734107136843, -0.021554990689416607, 0.20034839482316183, 0.20034839482316197, 0.006283372573389372
-1.3999999999999977, 2.4000000000000057, 0.942313496948993, 0.942313496948993, 0.11537300610201352, -0.3430430577236165, -0.34304305772361654, -0.04796928507475858, 0.2732550464558394, 0.2732550464558393, -0.019434435952496373, 0.19004144951060417, 0.19004144951060414, 0.005656281159914023
-1.3999999999999977, 2.5000000000000053, 0.9457026591724326, 0.9457026591724327, 0.10859468165513222, -0.33303371881959665, -0.33303371881959665, -0.04552927684714172, 0.2607708526422724, 0.2607708526422723, -0.01753612796084878, 0.18034292237849509, 0.18034292237849506, 0.005099384103285845
-1.3999999999999977, 2.600000000000006, 0.948846490951212, 0.948846490951212, 0.1023070180975764, -0.32341260956187234, -0.32341260956187246, -0.04323454436267876, 0.24888555604303192, 0.24888555604303217, -0.015837929372218926, 0.17122893239642917, 0.1712289323964293, 0.004604470802755976
-1.3999999999999977, 2.7000000000000064, 0.9517617080690606, 0.9517617080690606, 0.09647658386187666, -0.3141800054079582, -0.3141800054079581, -0.04107866595133246, 0.23759228907539892, 0.23759228907539875, -0.014319251959211715, 0.16267254736933562, 0.1626725473693354, 0.004164249033381255
-1.3999999999999977, 2.800000000000006, 0.9544647057133725, 0.9544647057133725, 0.09107058857325596, -0.30533169715470976, -0.3053316971547098, -0.03905471412852034, 0.22687823218533826, 0.22687823218533837, -0.012961160316215317, 0.1546449925079834, 0.15464499250798336, 0.0037722644152948983
-1.3999999999999977, 2.9000000000000057, 0.9569713040331358, 0.9569713040331359, 0.08605739193372738, -0.2968600135006503, -0.29686001350065033, -0.03715549832849886, 0.21672610184710117, 0.2167261018471012, -0.011746395276729674, 0.14711661503320883, 0.14711661503320886, 0.0034228200800796335
-1.3999999999999977, 3.000000000000006, 0.9592965750866789, 0.9592965750866788, 0.08140684982664287, -0.28875469415950705, -0.2887546941595067, -0.03537375519300936, 0.2071154103197602, 0.20711541031975983, -0.010659339440624138, 0.14005763254069775, 0.14005763254069747, 0.0031108988182933744
-1.3999999999999977, 3.1000000000000068, 0.9614547348547497, 0.9614547348547497, 0.07709053029050264, -0.2810036194237523, -0.2810036194237519, -0.03370229349348261, 0.19802350804142183, 0.19802350804142171, -0.009685943303537416, 0.13343869638764613, 0.1334386963876459, 0.002832089336459665
-1.3999999999999977, 3.2000000000000064, 0.9634590857246734, 0.9634590857246734, 0.07308182855065232, -0.2735934081936048, -0.27359340819360467, -0.03213410097147818, 0.18942642834333073, 0.18942642834333068, -0.008813626607695921, 0.12723130133689114, 0.1272313013368911, 0.002582517668857288
