Delta, delta, S1S1x, S1S1y, S1S1z, S1S2x, S1S2y, S1S2z, S1S3x, S1S3y, S1S3z, prodSix, prodSiy, prodSiz
0.6500000000000021, 0.28750000000000003, -0.4700973940117895, -0.4700973940117895, -0.2649757735148196, 0.3989572446486052, 0.3989572446486052, 0.13397952413137887, -0.6188818658719838, -0.6188818658719839, -0.447230434054086, 0.48664129026609887, 0.48664129026609887, 0.28976820954401095
0.6500000000000021, 0.30000000000000004, -0.46485854914854885, -0.46485854914854885, -0.2604837979895742, 0.39604915330256074, 0.39604915330256063, 0.13311315231978887, -0.621163324075539, -0.621163324075539, -0.45146187262019316, 0.48647318194439243, 0.4864731819443924, 0.29135216630413335
0.6500000000000021, 0.3125, -0.4594728316834559, -0.45947283168345593, -0.2559349375156888, 0.39297500662206875, 0.39297500662206863, 0.13219295541458378, -0.6234250828320066, -0.6234250828320066, -0.45571923356626076, 0.48629692589261675, 0.48629692589261675, 0.29299359954413434
0.6500000000000021, 0.325, -0.45393650630194754, -0.4539365063019474, -0.25132839892499775, 0.3897305546329765, 0.3897305546329763, 0.13121713038756266, -0.62566680945777, -0.6256668094577698, -0.4600009009508694, 0.48611251843717707, 0.48611251843717684, 0.29469068816953586
0.6500000000000021, 0.3375, -0.4482460499786479, -0.4482460499786482, -0.24666364642996677, 0.38631162363849547, 0.3863116236384958, 0.1301838816202353, -0.6278880381098522, -0.6278880381098524, -0.46430493948192303, 0.4859199800125127, 0.4859199800125129, 0.29644143239843485
0.6500000000000021, 0.35000000000000003, -0.44239818685569965, -0.4423981868556998, -0.24194041919727785, 0.3827141544638171, 0.3827141544638172, 0.12909143445918594, -0.630088172274624, -0.630088172274624, -0.4686290868763837, 0.4857193577301013, 0.48571935773010133, 0.2982436462098463
0.6500000000000021, 0.36250000000000004, -0.43638992454740666, -0.43638992454740627, -0.2371587484868716, 0.3789342428971676, 0.37893424289716726, 0.12793804974112005, -0.6322664879519939, -0.6322664879519937, -0.47297074795669614, 0.48551072790018884, 0.48551072790018857, 0.30009495077107634
0.6500000000000021, 0.375, -0.430218591602195, -0.43021859160219494, -0.2323189741064072, 0.37496818212745175, 0.37496818212745164, 0.1267220392372324, -0.6344221376071568, -0.6344221376071568, -0.4773269907631843, 0.4852941984706291, 0.4852941984706291, 0.3019927690410534
0.6500000000000021, 0.3875, -0.4238818757959479, -0.4238818757959478, -0.22742175990758315, 0.3708125069155078, 0.3708125069155078, 0.12544178194277916, -0.6365541549575329, -0.6365541549575329, -0.4816945449645613, 0.48506991134407057, 0.4850699113440705, 0.3039343217511481
0.6500000000000021, 0.4, -0.41737786287260026, -0.41737786287260026, -0.2224681080301345, 0.3664640391692608, 0.36646403916926085, 0.1240957411120969, -0.6386614606557312, -0.6386614606557312, -0.4860698028453223, 0.4848380445319361, 0.48483804453193613, 0.30591662496583993
0.6500000000000021, 0.41250000000000003, -0.410705075290074, -0.4107050752900739, -0.21745937158264048, 0.361919934524176, 0.36191993452417587, 0.1226824819121877, -0.640742868920262, -0.640742868920262, -0.4904488231384242, 0.48459881410147987, 0.48459881410147976, 0.30793648942200924
0.6500000000000021, 0.42500000000000004, -0.4038625104738022, -0.4038625104738022, -0.21239726543761928, 0.35717772946094, 0.35717772946094006, 0.12120068953996055, -0.6427970951539569, -0.642797095153957, -0.4948273379533107, 0.48435247587066554, 0.48435247587066554, 0.3099905218369411
0.6500000000000021, 0.4375, -0.3968496780284248, -0.3968496780284249, -0.20728387481295274, 0.3522353884244202, 0.35223538842442026, 0.11964918762002086, -0.6448227645758652, -0.6448227645758653, -0.4992007630225431, 0.4840993268050477, 0.4840993268050478, 0.31207512836091716
0.6500000000000021, 0.45, -0.38966663531273055, -0.38966663531273066, -0.20212166131345352, 0.3470913503438168, 0.3470913503438169, 0.11802695667231002, -0.6468184218755755, -0.6468184218755756, -0.5035642114543786, 0.4838397060712073, 0.4838397060712073, 0.31418652032995037
0.6500000000000021, 0.4625, -0.38231402074605986, -0.38231402074605986, -0.19691346611647648, 0.3417445738962143, 0.34174457389621427, 0.11633315241295766, -0.6487825418798508, -0.6487825418798508, -0.5079125111336048, 0.4835739957028941, 0.48357399570289417, 0.3163207224476962
0.6500000000000021, 0.47500000000000003, -0.3747930841884484, -0.3747930841884484, -0.1916625100046184, 0.33619458080709463, 0.3361945808070947, 0.11456712362837793, -0.6507135412002951, -0.6507135412002952, -0.5122402258587778, 0.4833026208388975, 0.4833026208388976, 0.31847358349266386
0.6500000000000021, 0.48750000000000004, -0.3671057137240897, -0.36710571372408957, -0.18637238997741504, 0.3304414964445729, 0.3304414964445728, 0.11272842934308575, -0.6526097908078953, -0.6526097908078952, -0.5165416802412682, 0.4830260494958549, 0.4830260494958549, 0.3206407896077836
0.6500000000000021, 0.5, -0.35925445818043034, -0.3592544581804302, -0.1810470722128565, 0.3244860869419405, 0.32448608694194025, 0.11081685498703253, -0.6544696294563221, -0.654469629456322, -0.5208109883211658, 0.4827447918448722, 0.48274479184487207, 0.3228178801846342
0.6500000000000021, 0.5125000000000001, -0.3512425447351234, -0.35124254473512373, -0.175690881198453, 0.31832979207799494, 0.31832979207799533, 0.10883242725955139, -0.6562913778513277, -0.656291377851328, -0.5250420857783762, 0.4824593989678182, 0.4824593989678184, 0.3250002663049001
0.6500000000000021, 0.525, -0.34307389100157537, -0.3430738910015753, -0.17030848491007117, 0.31197475315882506, 0.31197475315882495, 0.10677542738523958, -0.6580733534392478, -0.6580733534392479, -0.5292287655360175, 0.48217046107749545, 0.4821704610774954, 0.3271832516479505
0.6500000000000021, 0.5375, -0.3347531110417377, -0.3347531110417378, -0.1649048759839774, 0.30542383517986327, 0.3054238351798634, 0.10464640246315328, -0.6598138856643699, -0.65981388566437, -0.5333647164696412, 0.4818786051954269, 0.48187860519542697, 0.32936205571719956
0.6500000000000021, 0.55, -0.3262855148322051, -0.3262855148322055, -0.15948534890212548, 0.29868064260412297, 0.29868064260412347, 0.10244617462514363, -0.6615113315235022, -0.6615113315235024, -0.5374435648523798, 0.48158449229149924, 0.48158449229149947, 0.33153183918061957
0.6500000000000021, 0.5625, -0.3176771008059109, -0.3176771008059106, -0.1540554732909564, 0.291749528171813, 0.2917495281718127, 0.10017584774236644, -0.6631640912275159, -0.6631640912275159, -0.5414589180857017, 0.48128881390096984, 0.48128881390096967, 0.3336877310643334
0.6500000000000021, 0.5750000000000001, -0.30893454120525704, -0.3089345412052571, -0.14862106351764753, 0.2846355942573305, 0.28463559425733054, 0.09783681145095761, -0.664770623764663, -0.6647706237646631, -0.5454044101909279, 0.48099228824599544, 0.48099228824599555, 0.33582485748449
0.6500000000000021, 0.5875, -0.3000651601110052, -0.30006516011100526, -0.14318814485237072, 0.27734468641034654, 0.2773446864103466, 0.09543074230825335, -0.6663294621499989, -0.6663294621499989, -0.5492737484710941, 0.4806956559005912, 0.4806956559005912, 0.3379383715537071
0.6500000000000021, 0.6000000000000001, -0.2910769041514165, -0.2910769041514164, -0.13776291654785347, 0.2698833788556617, 0.2698833788556616, 0.09295960193896564, -0.6678392281398325, -0.6678392281398325, -0.553060760698922, 0.48039967504928405, 0.48039967504928405, 0.3400234840562048
0.6500000000000021, 0.6125, -0.2819783060441342, -0.2819783060441343, -0.1323517122655511, 0.26225895187832327, 0.2622589518783234, 0.09042563208533164, -0.6692986461903687, -0.6692986461903687, -0.5567594421471931, 0.4801051164003707, 0.4801051164003706, 0.3420754944522139
0.6500000000000021, 0.625, -0.272778441274518, -0.272778441274518, -0.12696095834807647, 0.25447936118172704, 0.254479361181727, 0.08783134653494859, -0.6707065564459193, -0.6707065564459191, -0.5603640017549397, 0.4798127578241819, 0.47981275782418187, 0.34408982174900177
0.6500000000000021, 0.6375000000000001, -0.2634868783636273, -0.26348687836362694, -0.12159713049743602, 0.2465531994720981, 0.24655319947209775, 0.08517951996299365, -0.67206192655418, -0.6720619265541797, -0.5638689067179611, 0.4795233787946421, 0.47952337879464185, 0.34606203476408887
0.6500000000000021, 0.65, -0.25411362332177656, -0.25411362332177667, -0.11626670946567455, 0.23848965068751943, 0.23848965068751954, 0.08247317378984563, -0.6733638621241893, -0.6733638621241893, -0.5672689248064298, 0.47923775471853064, 0.47923775471853064, 0.34798788130694785
0.6500000000000021, 0.6625000000000001, -0.24466905901431676, -0.24466905901431654, -0.1109761363966477, 0.23029843744775783, 0.23029843744775763, 0.07971555921857908, -0.6746116156659556, -0.6746116156659554, -0.5705591637455998, 0.47895665124070697, 0.47895665124070685, 0.3498633158189056
0.6500000000000021, 0.675, -0.2351638802804795, -0.23516388028047952, -0.10573176847341356, 0.2219897624471836, 0.22198976244718363, 0.07691013767723134, -0.675804593879013, -0.675804593879013, -0.573735107047469, 0.4786808186151803, 0.4786808186151803, 0.3516845250370824
0.6500000000000021, 0.6875, -0.22560902573945402, -0.2256090257394541, -0.10053983552431617, 0.2135742446417683, 0.21357424464176844, 0.07406055894603657, -0.6769423631892387, -0.6769423631892387, -0.576792645750051, 0.4784109862310414, 0.47841098623104145, 0.3534479512862619
0.6500000000000021, 0.7000000000000001, -0.2160156072870597, -0.21601560728705965, -0.09540639822209165, 0.20506285118804812, 0.20506285118804807, 0.07117063729799047, -0.6780246534681789, -0.6780246534681789, -0.5797281056045521, 0.4781478573790003, 0.47814785737900023, 0.3551503130513729
0.6500000000000021, 0.7125, -0.20639483832904681, -0.20639483832904643, -0.09033730847494434, 0.19646682617337785, 0.19646682617337743, 0.06824432602060601, -0.6790513599057451, -0.6790513599057448, -0.5825382693464337, 0.47789210433871687, 0.4778921043387167, 0.35678862254122634
0.6500000000000021, 0.7250000000000001, -0.1967579618118759, -0.19675796181187574, -0.08533817255767956, 0.1877976172301734, 0.18779761723017324, 0.06528569071610654, -0.6800225430441099, -0.6800225430441098, -0.5852203937906921, 0.47764436385940834, 0.4776443638594082, 0.35836020001914853
0.6500000000000021, 0.7375, -0.18711617909874148, -0.18711617909874145, -0.08041431746669093, 0.17906680115079068, 0.17906680115079066, 0.062298881795867095, -0.6809384270168504, -0.6809384270168504, -0.5877722216011538, 0.47740523309675176, 0.47740523309675176, 0.3598626847460076
0.6500000000000021, 0.75, -0.17748058069853492, -0.1774805806985347, -0.07557076090718545, 0.1702860096139649, 0.17028600961396465, 0.05928810659213392, -0.6817993960715215, -0.6817993960715214, -0.5901919876943139, 0.47717526605812577, 0.47717526605812566, 0.3612940424533078
0.6500000000000021, 0.7625000000000001, -0.16786207979058776, -0.16786207979058776, -0.07081218523736958, 0.16146685609948597, 0.16146685609948602, 0.056257601506073944, -0.682605989485003, -0.682605989485003, -0.5924784203466369, 0.4769549705962801, 0.4769549705962801, 0.36265256933615636
0.6500000000000021, 0.775, -0.15827134940128745, -0.15827134940128743, -0.06614291560541997, 0.15262086500704555, 0.1526208650070455, 0.05321160459653657, -0.6833588950080499, -0.6833588950080498, -0.5946307371767188, 0.4767448059788949, 0.476744805978895, 0.36393689262553786
0.6500000000000021, 0.7875000000000001, -0.1487187639838461, -0.1487187639838461, -0.06156690242399688, 0.14375940391117248, 0.14375940391117245, 0.05015432898944464, -0.6840589409980072, -0.6840589409980072, -0.5966486362672958, 0.4765451810487674, 0.4765451810487674, 0.36514596786437054
0.6500000000000021, 0.8, -0.13921434603386085, -0.139214346033861, -0.057087708236923856, 0.13489361978070713, 0.13489361978070727, 0.04708993745481434, -0.6847070874159124, -0.6847070874159124, -0.5985322827741234, 0.47635645297682405, 0.47635645297682405, 0.3662790730703581
0.6500000000000021, 0.8125, -0.12976771824539204, -0.12976771824539163, -0.05270849894618181, 0.12603437987277344, 0.12603437987277297, 0.04402251845850103, -0.6853044158762132, -0.685304415876213, -0.6002822914374311, 0.4761789265983571, 0.476178926598357, 0.36733580001925303
0.6500000000000021, 0.8250000000000001, -0.12038806157970061, -0.12038806157970065, -0.04843203928706654, 0.11719221788237971, 0.11719221788237973, 0.04095606395061366, -0.6858521189437901, -0.6858521189437901, -0.6018997054655564, 0.4760128543119678, 0.47601285431196777, 0.3683160429236847
0.6500000000000021, 0.8375, -0.11108407948600035, -0.11108407948600008, -0.0442606923672693, 0.10837728579438113, 0.10837728579438086, 0.037894449103919356, -0.6863514888743059, -0.6863514888743057, -0.6033859722989381, 0.47585843651111365, 0.47585843651111354, 0.36921998481456314
0.6500000000000021, 0.8500000000000001, -0.10186396838462977, -0.10186396838462981, -0.04019642302332755, 0.09959931174908736, 0.0995993117490874, 0.034841414165224543, -0.6868039059903798, -0.6868039059903799, -0.6047429167860005, 0.4757158225100139, 0.4757158225100139, 0.3700480819540836
0.6500000000000021, 0.8625, -0.09273539440157524, -0.09273539440157547, -0.03624080469639781, 0.09086756410055924, 0.09086756410055948, 0.031800548532343625, -0.687210826878202, -0.687210826878202, -0.6059727123109689, 0.47558511191908304, 0.47558511191908304, 0.37080104662156466
0.6500000000000021, 0.875, -0.08370547623214822, -0.08370547623214815, -0.03239502948921201, 0.08219082172119213, 0.08219082172119205, 0.028775277120393048, -0.6875737725776462, -0.6875737725776462, -0.607077850408658, 0.47546635642013235, 0.4754663564201323, 0.37147982861643764
0.6500000000000021, 0.8875000000000001, -0.07478077391323704, -0.07478077391323708, -0.028659921037438744, 0.0735773504907007, 0.07357735049070076, 0.025768849035053554, -0.6878943169244425, -0.6878943169244425, -0.6080611093840893, 0.4753595618883126, 0.4753595618883126, 0.37208559581736206
0.6500000000000021, 0.9, -0.06596728319935688, -0.06596728319935684, -0.025035949811170917, 0.06503488580433392, 0.06503488580433385, 0.022784328528229675, -0.6881740751861405, -0.6881740751861405, -0.6089255224272324, 0.4752646908060014, 0.4752646908060015, 0.37261971412374734
0.6500000000000021, 0.9125000000000001, -0.057270435168713954, -0.05727043516871386, -0.02152325045517502, 0.05657062084582103, 0.05657062084582094, 0.01982458817397276, -0.6884146931152967, -0.6884146931152966, -0.6096743456771286, 0.4751816649135717, 0.4751816649135716, 0.37308372708703463
0.6500000000000021, 0.925, -0.04869510063186617, -0.048695100631865856, -0.01812164077892847, 0.04819120029608743, 0.048191200296087124, 0.016892304170219415, -0.6886178365241833, -0.6886178365241832, -0.6103110266471931, 0.4751103680429701, 0.4751103680429699, 0.3734793355152679
0.6500000000000021, 0.9375, -0.04024559887702077, -0.040245598877020713, -0.014830642018104493, 0.03990271908953742, 0.03990271908953737, 0.013989953645067334, -0.6887851814659348, -0.688785181465935, -0.6108391733764424, 0.47505064908212646, 0.47505064908212646, 0.37380837730688055
0.6500000000000021, 0.9500000000000001, -0.031925710261791876, -0.03192571026179172, -0.011649500006803377, 0.031710725785467755, 0.0317107257854676, 0.01111981382511315, -0.6889184050881073, -0.6889184050881073, -0.6112625246217829, 0.47500232502126727, 0.47500232502126727, 0.3740728077396188
0.6500000000000021, 0.9625, -0.023738692150162163, -0.023738692150162118, -0.008577206923053214, 0.023620230092217566, 0.023620230092217524, 0.008283962907614361, -0.689019177206412, -0.6890191772064118, -0.6115849213558293, 0.4749651840359024, 0.4749651840359023, 0.37427468040911266
0.6500000000000021, 0.9750000000000001, -0.01568729769409108, -0.015687297694091162, -0.005612523297597566, 0.015635714064967134, 0.01563571406496722, 0.005484282467672269, -0.6890891526294861, -0.6890891526294859, -0.611810279784654, 0.47493898856555833, 0.4749389885655583, 0.3744161289799014
0.6500000000000021, 0.9875, -0.007773796970039517, -0.007773796970039099, -0.0027540000064585346, 0.007761146493273826, 0.007761146493273408, 0.0027224612258378023, -0.6891299642500233, -0.6891299642500233, -0.61194256605149, 0.4749234783518867, 0.47492347835188675, 0.37449934988054673
0.700000000000002, 0.0, -0.5538265709619719, -0.5538265709619721, -0.374319023713308, 0.4171206508577945, 0.4171206508577946, 0.16575869828441064, -0.553826570961972, -0.5538265709619721, -0.374319023713308, 0.481695071141766, 0.48169507114176613, 0.28931289567573193
0.700000000000002, 0.0125, -0.5507309191220334, -0.5507309191220335, -0.37056356282978486, 0.4170696590270402, 0.41706965902704024, 0.16574134363371432, -0.5568691882417548, -0.5568691882417548, -0.3780694763000516, 0.48169292068198355, 0.4816929206819836, 0.2893462894185403
0.700000000000002, 0.025, -0.5475791830153653, -0.547579183015365, -0.36680036351118706, 0.4169165537919366, 0.4169165537919362, 0.16568922072033507, -0.5598616940996913, -0.559861694099691, -0.3818175911303162, 0.4816864628186004, 0.48168646281860006, 0.2894464611045431
0.700000000000002, 0.037500000000000006, -0.5443681886868836, -0.5443681886868835, -0.36302664424421555, 0.41666094623834393, 0.4166609462383437, 0.1656021527575611, -0.5628068831109639, -0.5628068831109638, -0.3855659708954696, 0.4816756781479564, 0.48167567814795625, 0.2896133817911921
0.700000000000002, 0.05, -0.541094640645617, -0.541094640645617, -0.359239580398752, 0.4163021892306019, 0.416302189230602, 0.16547984542780325, -0.5657074195561407, -0.5657074195561406, -0.3893171420989933, 0.481660534492377, 0.48166053449237706, 0.2898470021903778
0.700000000000002, 0.0625, -0.5377551250445436, -0.5377551250445439, -0.35543631258676395, 0.41583937901657486, 0.4158393790165752, 0.16532188738373563, -0.5685658358981016, -0.568565835898102, -0.3930735465732329, 0.48164098714377596, 0.4816409871437763, 0.2901472510941384
0.700000000000002, 0.07500000000000001, -0.5343461134081828, -0.5343461134081827, -0.35161395518914884, 0.4152713575209491, 0.41527135752094907, 0.1651277509713404, -0.5713845314190131, -0.571384531419013, -0.39683753280008444, 0.4816169792066042, 0.4816169792066042, 0.29051403317384017
0.700000000000002, 0.08750000000000001, -0.5308639669943995, -0.5308639669943994, -0.3477696051186745, 0.4145967153726483, 0.41459671537264825, 0.16489679319621053, -0.5741657709755804, -0.5741657709755805, -0.4006113469891216, 0.48158844204196427, 0.4815884420419643, 0.29094722615643615
0.700000000000002, 0.1, -0.5273049418825002, -0.5273049418825008, -0.34390035088736554, 0.41381379572484517, 0.4138137957248458, 0.16462825696040334, -0.5769116838375066, -0.5769116838375071, -0.4043971238727769, 0.4815552958151696, 0.4815552958151702, 0.29144667738304275
0.700000000000002, 0.1125, -0.5236651948847673, -0.5236651948847674, -0.34000328204603825, 0.41292069893815536, 0.41292069893815553, 0.16432127260296753, -0.5796242625807196, -0.5796242625807196, -0.4081968771851596, 0.48151745014934183, 0.481517450149342, 0.2920121997571622
0.700000000000002, 0.125, -0.5199407903830711, -0.5199407903830711, -0.33607549906210643, 0.4119152882091855, 0.4119152882091853, 0.16397485978287724, -0.5823053620136943, -0.5823053620136942, -0.4120124897990265, 0.48147480488792715, 0.48147480488792704, 0.29264356709249173
0.700000000000002, 0.1375, -0.5161277081958449, -0.5161277081958449, -0.3321141236992175, 0.4107951962373966, 0.4107951962373965, 0.16358792974849568, -0.5849566981219532, -0.5849566981219532, -0.41584570350435524, 0.4814272509691476, 0.4814272509691475, 0.29334050887353585
0.700000000000002, 0.15000000000000002, -0.5122218525833043, -0.512221852583304, -0.32811630995856306, 0.4095578330330837, 0.4095578330330832, 0.1631592880427229, -0.58757984702267, -0.5875798470226697, -0.41969810842201216, 0.48137467141541185, 0.4813746714154114, 0.294102704446211
0.700000000000002, 0.1625, -0.508219062500159, -0.5082190625001592, -0.32407925563677215, 0.40820039497791677, 0.40820039497791694, 0.16268763769760275, -0.5901762439282269, -0.590176243928227, -0.42357113205718233, 0.4813169424405894, 0.4813169424405896, 0.29492977666043785
0.700000000000002, 0.17500000000000002, -0.5041151232048129, -0.5041151232048129, -0.3200002145489428, 0.4067198752566405, 0.4067198752566405, 0.16217158297622158, -0.5927471821245345, -0.5927471821245345, -0.427466028009619, 0.48125393467772265, 0.48125393467772265, 0.29582128499237054
0.700000000000002, 0.1875, -0.49990577933197233, -0.4999057793319721, -0.31587650945750256, 0.40511307578388395, 0.40511307578388367, 0.16160963372310652, -0.5952938119769677, -0.5952938119769674, -0.43138386437138265, 0.48118551452923897, 0.4811855145292387, 0.2967767181805043
0.700000000000002, 0.2, -0.4955867495313355, -0.4955867495313355, -0.31170554573805936, 0.4033766207532655, 0.40337662075326564, 0.16100021038687626, -0.5978171399838728, -0.5978171399838726, -0.4353255118576217, 0.4811115456410219, 0.48111154564102193, 0.2977954864174772
0.700000000000002, 0.21250000000000002, -0.4911537427681986, -0.4911537427681987, -0.3074848258020571, 0.40150697193663376, 0.40150697193663376, 0.1603416497804139, -0.6003180279046687, -0.6003180279046687, -0.4392916317320263, 0.4810318905007112, 0.48103189050071127, 0.29887691314792825
0.700000000000002, 0.225, -0.48660247637213094, -0.48660247637213094, -0.30321196428277, 0.39950044585900296, 0.39950044585900296, 0.15963221164413702, -0.6027971919966326, -0.6027971919966326, -0.44328266360583546, 0.48094641215939665, 0.48094641215939665, 0.3000202265322902
0.700000000000002, 0.23750000000000002, -0.48192869590690074, -0.4819286959069008, -0.2988847039758801, 0.39735323296906344, 0.39735323296906344, 0.15887008607683714, -0.6052552024013762, -0.6052552024013762, -0.4472988132075546, 0.48085497607437566, 0.4808549760743756, 0.30122455064686604
0.700000000000002, 0.25, -0.4771281969182689, -0.47712819691826874, -0.294500932508474, 0.3950614189155977, 0.39506141891559743, 0.15805340189579564, -0.6076924827287707, -0.6076924827287706, -0.4513400402396908, 0.4807574520688813, 0.4807574520688811, 0.3024888965018307
0.700000000000002, 0.2625, -0.47219684859575967, -0.4721968485957591, -0.29005869969079784, 0.3926210080262782, 0.3926210080262774, 0.15718023598327713, -0.6101093098924597, -0.6101093098924592, -0.45540604645857324, 0.4806537164026202, 0.48065371640261967, 0.3038121529708379
0.700000000000002, 0.275, -0.467130619359821, -0.46713061935982086, -0.2855562354835155, 0.3900279490667412, 0.390027949066741, 0.15624862366977646, -0.6125058142570583, -0.6125058142570583, -0.45949626413338224, 0.48054365394463344, 0.48054365394463333, 0.30519307773847726
0.700000000000002, 0.28750000000000003, -0.46192560435664476, -0.4619256043566443, -0.2809919684896653, 0.3872781633340867, 0.3872781633340862, 0.15525657019538364, -0.614881980162435, -0.6148819801624346, -0.46360984506046077, 0.48042716043736255, 0.48042716043736217, 0.3066302883847035
0.700000000000002, 0.30000000000000004, -0.45657805480929375, -0.4565780548092936, -0.2763645448551973, 0.38436757510979785, 0.3843675751097977, 0.154202063279116, -0.6172376468949696, -0.6172376468949694, -0.4677456503283398, 0.48030414483795475, 0.4803041448379546, 0.30812225373826074
0.700000000000002, 0.3125, -0.4510844091355854, -0.45108440913558545, -0.27167284743516873, 0.3812921444622087, 0.3812921444622087, 0.153083086811908, -0.6195725101791337, -0.6195725101791337, -0.47190224104707046, 0.48017453171973723, 0.4801745317197373, 0.3096672856436667
0.700000000000002, 0.325, -0.4454413257006945, -0.4454413257006945, -0.2669160150548388, 0.37804790234806757, 0.3780479023480676, 0.15189763567204492, -0.6218861242649604, -0.6218861242649604, -0.4760778702718176, 0.4800382637135668, 0.4800382637135669, 0.3112635312981306
0.700000000000002, 0.3375, -0.43964571702584304, -0.43964571702584304, -0.262093461666472, 0.37463098791642635, 0.37463098791642635, 0.1506437316421229, -0.6241779046876337, -0.6241779046876338, -0.4802704763643698, 0.47989530396536045, 0.4798953039653605, 0.31290896632529536
0.700000000000002, 0.35000000000000003, -0.433694785224459, -0.43369478522445887, -0.25720489517440603, 0.3710376878664383, 0.3710376878664383, 0.14931944038421865, -0.6264471317744327, -0.6264471317744327, -0.48447767804662967, 0.47974563858276487, 0.47974563858276476, 0.31460138876151467
0.700000000000002, 0.36250000000000004, -0.4275860583844048, -0.42758605838440467, -0.2522503356735205, 0.36726447765405834, 0.3672644776540582, 0.14792288940494186, -0.6286929549711928, -0.6286929549711927, -0.4886967714061923, 0.47958927904055715, 0.479589279040557, 0.3163384141367608
0.700000000000002, 0.375, -0.42131742756046686, -0.42131742756046686, -0.24723013282065098, 0.36330806428201123, 0.36330806428201123, 0.14645228691476145, -0.6309143980552608, -0.6309143980552608, -0.49292472911514157, 0.4794262645112549, 0.479426264511255, 0.31811747183576844
0.700000000000002, 0.3875, -0.41488718398641616, -0.4148871839864163, -0.24214498203570822, 0.3591654303437235, 0.35916543034372367, 0.14490594145682734, -0.633110365294284, -0.633110365294284, -0.49715820211816764, 0.47925666408454126, 0.47925666408454143, 0.3199358029249269
0.700000000000002, 0.4, -0.4082940560621824, -0.4082940560621824, -0.2369959392103442, 0.3548338789266268, 0.3548338789266268, 0.1432822821499698, -0.6352796486000345, -0.6352796486000345, -0.5013935240343157, 0.47908057883670707, 0.47908057883670707, 0.32179045962618763
0.700000000000002, 0.41250000000000003, -0.401537245620757, -0.401537245620757, -0.2317844335881984, 0.3503110789150061, 0.3503110789150062, 0.1415798793594309, -0.6374209357137113, -0.6374209357137113, -0.5056267184974039, 0.47889814370946504, 0.47889814370946515, 0.3236783066103424
0.700000000000002, 0.42500000000000004, -0.3946164629333542, -0.3946164629333537, -0.22651227847313765, 0.3455951101694049, 0.34559511016940425, 0.13979746557791325, -0.639532819443833, -0.6395328194438328, -0.5098535096328374, 0.47870952915640774, 0.4787095291564073, 0.3255960242679207
0.700000000000002, 0.4375, -0.38753195987212846, -0.38753195987212863, -0.22118167942166062, 0.3406845080006438, 0.340684508000644, 0.13793395626978178, -0.6416138079599123, -0.6416138079599123, -0.5140693358328359, 0.478514942515087, 0.4785149425150872, 0.32754011409635786
0.700000000000002, 0.45, -0.3802845606197258, -0.3802845606197256, -0.21579523958382, 0.33557830630436514, 0.3355783063043649, 0.1359884704037739, -0.6436623361249907, -0.6436623361249905, -0.5182693669479805, 0.47831462906350364, 0.4783146290635034, 0.3295069063168023
0.700000000000002, 0.4625, -0.37287568929614884, -0.3728756892961487, -0.21035596187447797, 0.3302760786790455, 0.3302760786790455, 0.13396035037556275, -0.645676777827912, -0.6456767778279119, -0.5224485249606144, 0.478108872721617, 0.47810887272161706, 0.3314925698029323
0.700000000000002, 0.47500000000000003, -0.36530739386808286, -0.36530739386808286, -0.20486724768413975, 0.3247779768193907, 0.3247779768193907, 0.1318491810021796, -0.6476554592525308, -0.6476554592525307, -0.5266015081456492, 0.47789799636158303, 0.47789799636158303, 0.3334931243676893
0.700000000000002, 0.48750000000000004, -0.35758236571571633, -0.3575823657157164, -0.1993328918763798, 0.31908476546028497, 0.319084765460285, 0.12965480725688597, -0.6495966729963913, -0.6495966729963912, -0.530722818657695, 0.477682361694731, 0.477682361694731, 0.33550445541237306
0.700000000000002, 0.5, -0.3497039542587581, -0.3497039542587582, -0.1937570738669746, 0.31319785314635706, 0.31319785314635706, 0.12737735040669207, -0.6514986929263997, -0.6514986929263997, -0.5348067934114595, 0.47746236870885894, 0.47746236870885894, 0.3375223308967919
0.700000000000002, 0.5125000000000001, -0.34167617608789413, -0.3416761760878937, -0.18814434463794155, 0.30711931812064264, 0.3071193181206421, 0.12501722221641787, -0.6533597896345953, -0.653359789634595, -0.5388476380469086, 0.477238454636257, 0.4772384546362565, 0.3395424205401673
0.700000000000002, 0.525, -0.33350371811065216, -0.33350371811065194, -0.18249960960683134, 0.3008519286640424, 0.3008519286640422, 0.12257513689372652, -0.6551782463338587, -0.6551782463338586, -0.5428394636936575, 0.4770110924407238, 0.47701109244072365, 0.3415603171114154
0.700000000000002, 0.5375, -0.3251919343015621, -0.3251919343015621, -0.17682810734666443, 0.29439915727620936, 0.2943991572762094, 0.12005212046956781, -0.6569523750125373, -0.6569523750125373, -0.5467763261730991, 0.4767807888207817, 0.4767807888207817, 0.34357155961586816
0.700000000000002, 0.55, -0.3167468357443722, -0.316746835744372, -0.1711353842329312, 0.28776518816790386, 0.28776518816790375, 0.1174495173380628, -0.6586805326490378, -0.6586805326490377, -0.5506522672042378, 0.4765480817358862, 0.47654808173588614, 0.3455716581349644
0.700000000000002, 0.5625, -0.3081750737673707, -0.3081750737673706, -0.16542726517908146, 0.28095491763406194, 0.2809549176340618, 0.11476899371899199, -0.6603611372735826, -0.6603611372735826, -0.554461357112974, 0.47631353747259597, 0.4763135374725959, 0.3475561200278137
