Delta, delta, S1S1x, S1S1y, S1S1z, S1S2x, S1S2y, S1S2z, S1S3x, S1S3y, S1S3z, S1S4x, S1S4y, S1S4z, S1S5x, S1S5y, S1S5z, S1S6x, S1S6y, S1S6z, S1S7x, S1S7y, S1S7z, prodSix, prodSiy, prodSiz
0.5,0.275000005960464,-0.456028550863266,0.38101464509964,-0.326023072004318,0.312601566314697,-0.298237532377243,0.296351194381714,-0.305681556463242,-0.456028550863266,0.38101464509964,-0.326023072004318,0.312601566314697,-0.298237532377243,0.296351194381714,-0.305681556463242,-0.172603398561478,0.0364673100411892,-0.024489238858223,0.00464108074083924,-0.0110331028699875,0.00112405314575881,-0.0134560391306877,0.146763607859612,0.146763607859612,0.00736225955188274
0.5,0.287499994039536,-0.449055075645447,0.377424508333206,-0.321089774370193,0.30852147936821,-0.293905079364777,0.292158007621765,-0.302040040493011,-0.449055075645447,0.377424508333206,-0.321089774370193,0.30852147936821,-0.293905079364777,0.292158007621765,-0.302040040493011,-0.167494207620621,0.0364435687661171,-0.0237476974725723,0.00482492940500379,-0.0109609449282289,0.00133207137696445,-0.0137161649763584,0.145876243710518,0.145876243710518,0.00787569861859083
0.5,0.300000011920929,-0.441693037748337,0.373459756374359,-0.315635174512863,0.303924560546875,-0.289012372493744,0.287403494119644,-0.297888398170471,-0.441693037748337,0.373459756374359,-0.315635174512863,0.303924560546875,-0.289012372493744,0.287403494119644,-0.297888398170471,-0.162307843565941,0.0364283956587315,-0.0229578129947186,0.00500808516517282,-0.0108519475907087,0.00153694965410978,-0.0139562552794814,0.144920438528061,0.144920438528061,0.00843614153563976
0.5,0.3125,-0.433926790952683,0.369097113609314,-0.309627801179886,0.298775017261505,-0.283520638942719,0.282048106193542,-0.293188393115997,-0.433926790952683,0.369097113609314,-0.309627801179886,0.298775017261505,-0.283520638942719,0.282048106193542,-0.293188393115997,-0.157052040100098,0.036421325057745,-0.0221212990581989,0.00518805487081409,-0.0107032954692841,0.00173582404386252,-0.0141698541119695,0.143896862864494,0.143896862864494,0.00904574431478977
0.5,0.324999988079071,-0.425744771957397,0.364315956830978,-0.303041249513626,0.293041706085205,-0.277396440505981,0.276057541370392,-0.287906020879745,-0.425744771957397,0.364315956830978,-0.303041249513626,0.293041706085205,-0.277396440505981,0.276057541370392,-0.287906020879745,-0.151736676692963,0.036421325057745,-0.0212409421801567,0.00536202685907483,-0.0105127347633243,0.0019255995284766,-0.0143501963466406,0.142807483673096,0.142807483673096,0.00970620568841696
0.5,0.337500005960464,-0.417140662670136,0.359099417924881,-0.295856177806854,0.286700069904327,-0.270614147186279,0.269405215978622,-0.282013684511185,-0.417140662670136,0.359099417924881,-0.295856177806854,0.286700069904327,-0.270614147186279,0.269405215978622,-0.282013684511185,-0.14637403190136,0.0364266782999039,-0.0203206762671471,0.00552690401673317,-0.0102787427604198,0.00210302253253758,-0.0144903995096684,0.141655758023262,0.141655758023262,0.0104186106473207
0.5,0.349999994039536,-0.408114671707153,0.353435754776001,-0.288062453269958,0.279734522104263,-0.263158470392227,0.262074887752533,-0.275492399930954,-0.408114671707153,0.353435754776001,-0.288062453269958,0.279734522104263,-0.263158470392227,0.262074887752533,-0.275492399930954,-0.140978753566742,0.0364349484443665,-0.0193656403571367,0.00567936804145575,-0.0100007085129619,0.00226478115655482,-0.0145837059244514,0.140446841716766,0.140446841716766,0.011183263733983
0.5,0.362500011920929,-0.398674815893173,0.347319751977921,-0.279661357402802,0.272140592336655,-0.255026966333389,0.254063248634338,-0.268334239721298,-0.398674815893173,0.347319751977921,-0.279661357402802,0.272140592336655,-0.255026966333389,0.254063248634338,-0.268334239721298,-0.135567829012871,0.0364428982138634,-0.0183821599930525,0.00581597397103906,-0.00967908650636673,0.00240763556212187,-0.0146237751469016,0.139187574386597,0.139187574386597,0.0119995381683111
0.5,0.375,-0.388837814331055,0.340753883123398,-0.270667433738708,0.263927131891251,-0.246232450008392,0.245382308959961,-0.26054435968399,-0.388837814331055,0.340753883123398,-0.270667433738708,0.263927131891251,-0.246232450008392,0.245382308959961,-0.26054435968399,-0.130160376429558,0.0364465191960335,-0.017377657815814,0.00593327078968287,-0.00931552238762379,0.00252856942825019,-0.0146050145849586,0.137886539101601,0.137886539101601,0.0128657398745418
0.5,0.387499988079071,-0.378629893064499,0.333749383687973,-0.261110126972198,0.255117863416672,-0.236804887652397,0.236061215400696,-0.252142995595932,-0.378629893064499,0.333749383687973,-0.261110126972198,0.255117863416672,-0.236804887652397,0.236061215400696,-0.252142995595932,-0.1247773244977,0.0364410616457462,-0.0163604971021414,0.006027951836586,-0.00891292095184326,0.00262495619244874,-0.0145229157060385,0.136553898453712,0.136553898453712,0.0137790162116289
0.5,0.400000005960465,-0.368086814880371,0.326326847076416,-0.251034408807755,0.245752573013306,-0.22679241001606,0.226147502660751,-0.243166461586952,-0.368086814880371,0.326326847076416,-0.251034408807755,0.245752573013306,-0.22679241001606,0.226147502660751,-0.243166461586952,-0.119440801441669,0.0364211611449718,-0.0153397275134921,0.00609701732173562,-0.00847544055432081,0.00269472412765026,-0.0143743809312582,0.135201200842857,0.135201200842857,0.0147353271022439
0.5,0.412499994039536,-0.357253581285477,0.318516284227371,-0.240500643849373,0.235886976122856,-0.216261267662048,0.21570697426796,-0.233667358756065,-0.357253581285477,0.318516284227371,-0.240500643849373,0.235886976122856,-0.216261267662048,0.21570697426796,-0.233667358756065,-0.114173501729965,0.0363809913396835,-0.0143247619271278,0.00613794382661581,-0.00800840277224779,0.00273650581948459,-0.0141579927876592,0.133840948343277,0.133840948343277,0.0157294794917107
0.5,0.425000011920929,-0.346183210611343,0.310356676578522,-0.229583576321602,0.225591853260994,-0.205294728279114,0.204822584986687,-0.223713785409927,-0.346183210611343,0.310356676578522,-0.229583576321602,0.225591853260994,-0.205294728279114,0.204822584986687,-0.223713785409927,-0.108997873961926,0.0363144911825657,-0.0133250067010522,0.00614883471280336,-0.00751811498776078,0.00274975062347949,-0.0138741992413998,0.1324862241745,0.1324862241745,0.0167552512139082
0.5,0.4375,-0.334935128688812,0.301894843578339,-0.218369841575623,0.21495096385479,-0.193990439176559,0.19359190762043,-0.213387325406075,-0.334935128688812,0.301894843578339,-0.218369841575623,0.21495096385479,-0.193990439176559,0.19359190762043,-0.213387325406075,-0.10393525660038,0.0362156331539154,-0.0123494602739811,0.00612854352220893,-0.00701160775497556,0.00273478613235056,-0.0135253788903356,0.131150051951408,0.131150051951408,0.0178055837750435
0.5,0.449999988079071,-0.323572844266891,0.293183535337448,-0.206954956054687,0.204057902097702,-0.18245692551136,0.18212354183197,-0.202780097723007,-0.323572844266891,0.293183535337448,-0.206954956054687,0.204057902097702,-0.18245692551136,0.18212354183197,-0.202780097723007,-0.0990050584077835,0.0360786728560925,-0.0114063294604421,0.00607674941420555,-0.00649631442502141,0.00269281701184809,-0.0131157776340842,0.129844963550568,0.129844963550568,0.0188728421926498
0.5,0.462500005960465,-0.312161386013031,0.284279555082321,-0.195439353585243,0.193012341856956,-0.170809045433998,0.170532643795013,-0.191990926861763,-0.312161386013031,0.284279555082321,-0.195439353585243,0.193012341856956,-0.170809045433998,0.170532643795013,-0.191990926861763,-0.0942240431904793,0.0358984395861626,-0.0105027034878731,0.00599397718906403,-0.00597971957176924,0.00262586167082191,-0.0126513121649623,0.128582358360291,0.128582358360291,0.0199491158127785
0.5,0.474999994039536,-0.30076476931572,0.275241136550903,-0.183924168348312,0.181915789842606,-0.159163177013397,0.158936023712158,-0.181121200323105,-0.30076476931572,0.275241136550903,-0.183924168348312,0.181915789842606,-0.159163177013397,0.158936023712158,-0.181121200323105,-0.0896057710051537,0.035670530050993,-0.00964429974555969,0.0058815605007112,-0.00546901114284992,0.00253662699833512,-0.0121392663568258,0.127372100949287,0.127372100949287,0.0210265330970287
0.5,0.487500011920929,-0.289443343877792,0.266125619411468,-0.172507256269455,0.170867443084717,-0.147632360458374,0.147447258234024,-0.170270636677742,-0.289443343877792,0.266125619411468,-0.172507256269455,0.170867443084717,-0.147632360458374,0.147447258234024,-0.170270636677742,-0.0851602777838707,0.0353915058076382,-0.00883532874286175,0.00574155105277896,-0.00497077079489827,0.00242834142409265,-0.011587898246944,0.126222208142281,0.126222208142281,0.0220975503325462
0.5,0.5,-0.278251767158508,0.256987333297729,-0.161279439926147,0.159960374236107,-0.13632196187973,0.136172354221344,-0.159533441066742,-0.278251767158508,0.256987333297729,-0.161279439926147,0.159960374236107,-0.13632196187973,0.136172354221344,-0.159533441066742,-0.080893985927105,0.0350589752197266,-0.00807845406234264,0.00557658821344376,-0.00449072662740946,0.00230456306599081,-0.011006023734808,0.125138700008392,0.125138700008392,0.0231552124023437
0.5,0.512499988079071,-0.267237514257431,0.247875779867172,-0.150321692228317,0.149278491735458,-0.125326171517372,0.125206232070923,-0.148995071649551,-0.267237514257431,0.247875779867172,-0.150321692228317,0.149278491735458,-0.125326171517372,0.125206232070923,-0.148995071649551,-0.0768098086118698,0.0346716195344925,-0.00737486546859145,0.00538974162191153,-0.00403358833864331,0.00216898182407022,-0.0104025872424245,0.124125435948372,0.124125435948372,0.0241933427751064
0.5,0.524999976158142,-0.256439834833145,0.238834351301193,-0.139703080058098,0.138894334435463,-0.114725589752197,0.114630147814751,-0.138730049133301,-0.256439834833145,0.238834351301193,-0.139703080058098,0.138894334435463,-0.114725589752197,0.114630147814751,-0.138730049133301,-0.0729075074195862,0.0342291705310345,-0.00672442885115743,0.00518435006961226,-0.00360296876169741,0.00202523847110569,-0.00978629197925329,0.123184360563755,0.123184360563755,0.0252066645771265
0.5,0.537500023841858,-0.245889455080032,0.22989958524704,-0.129479765892029,0.128867864608765,-0.104585781693459,0.104510396718979,-0.12880052626133,-0.245889455080032,0.22989958524704,-0.129479765892029,0.128867864608765,-0.104585781693459,0.104510396718979,-0.12880052626133,-0.0691841021180153,0.0337323024868965,-0.00612589251250029,0.00496386084705591,-0.00320138363167644,0.00187677028588951,-0.00916528422385454,0.122315615415573,0.122315615415573,0.0261908508837223
0.5,0.550000011920929,-0.235608741641045,0.221100941300392,-0.119694836437702,0.119246073067188,-0.0949570238590241,0.0948978960514069,-0.11925582587719,-0.235608741641045,0.221100941300392,-0.119694836437702,0.119246073067188,-0.0949570238590241,0.0948978960514069,-0.11925582587719,-0.0656343847513199,0.033182505518198,-0.00557712465524673,0.00473169563338161,-0.00283031724393368,0.00172669615130872,-0.008546925149858,0.121517829596996,0.121517829596996,0.0271425191313028
0.5,0.5625,-0.225612282752991,0.212460964918137,-0.110378824174404,0.110063433647156,-0.0858747884631157,0.0858287215232849,-0.110132798552513,-0.225612282752991,0.212460964918137,-0.110378824174404,0.110063433647156,-0.0858747884631157,0.0858287215232849,-0.110132798552513,-0.0622514933347702,0.0325819440186024,-0.00507535226643086,0.00449113734066486,-0.00249033444561064,0.00157773937098682,-0.00793764740228653,0.120788417756557,0.120788417756557,0.0280591789633036
0.5,0.574999988079071,-0.215907827019691,0.203995823860168,-0.101550802588463,0.101342804729939,-0.0773609057068825,0.0773252546787262,-0.101456619799137,-0.215907827019691,0.203995823860168,-0.101550802588463,0.101342804729939,-0.0773609057068825,0.0773252546787262,-0.101456619799137,-0.0590273961424828,0.0319333001971245,-0.0046173888258636,0.00424524582922459,-0.00218122266232967,0.00143218867015094,-0.00734288524836302,0.120123900473118,0.120123900473118,0.0289391316473484
0.5,0.587499976158142,-0.206497222185135,0.195715978741646,-0.0932197570800781,0.0930967852473259,-0.0694251731038094,0.0693977475166321,-0.0932420939207077,-0.206497222185135,0.195715978741646,-0.0932197570800781,0.0930967852473259,-0.0694251731038094,0.0693977475166321,-0.0932420939207077,-0.0559533685445786,0.0312396194785833,-0.00419982895255089,0.0039968048222363,-0.00190214416943491,0.00129189062863588,-0.00676707038655877,0.119520179927349,0.119520179927349,0.0297813769429922
0.5,0.600000023841858,-0.197377562522888,0.187627077102661,-0.0853862017393112,0.085329182446003,-0.0620670914649963,0.0620461292564869,-0.0854951143264771,-0.197377562522888,0.187627077102661,-0.0853862017393112,0.085329182446003,-0.0620670914649963,0.0620461292564869,-0.0854951143264771,-0.0530203767120838,0.0305041838437319,-0.00381921324878931,0.00374829070642591,-0.00165178475435823,0.00115826667752117,-0.00621367711573839,0.118972800672054,0.118972800672054,0.0305854827165604
0.5,0.612500011920929,-0.18854221701622,0.179730743169785,-0.0780437141656876,0.0780366063117981,-0.0552777610719204,0.0552618391811848,-0.078214168548584,-0.18854221701622,0.179730743169785,-0.0780437141656876,0.0780366063117981,-0.0552777610719204,0.0552618391811848,-0.078214168548584,-0.0502193942666054,0.0297303963452578,-0.00347215146757662,0.00350186205469072,-0.00142849353142083,0.00103234709240496,-0.00568530056625605,0.118477173149586,0.118477173149586,0.0313514806330204
0.5,0.625,-0.179981797933579,0.172025442123413,-0.0711805149912834,0.0712099671363831,-0.049041610211134,0.0490295886993408,-0.0713918581604958,-0.179981797933579,0.172025442123413,-0.0711805149912834,0.0712099671363831,-0.049041610211134,0.0490295886993408,-0.0713918581604958,-0.0475416332483292,0.0289216861128807,-0.00315541494637728,0.00325936544686556,-0.00123040261678398,0.000914815696887672,-0.00518375355750322,0.118028715252876,0.118028715252876,0.0320797562599182
0.5,0.637499988079071,-0.17168502509594,0.164507240056992,-0.0647807568311691,0.0648358017206192,-0.0433379970490932,0.043328981846571,-0.0650162324309349,-0.17168502509594,0.164507240056992,-0.0647807568311691,0.0648358017206192,-0.0433379970490932,0.043328981846571,-0.0650162324309349,-0.0449787229299545,0.0280814412981272,-0.00286599574610591,0.0030223517678678,-0.00105552840977907,0.000806059339083731,-0.00471017276868224,0.117623016238213,0.117623016238213,0.0327709689736366
0.5,0.649999976158142,-0.16363936662674,0.157170474529266,-0.0588257648050785,0.0588975213468075,-0.0381426438689232,0.0381359271705151,-0.0590720027685165,-0.16363936662674,0.157170474529266,-0.0588257648050785,0.0588975213468075,-0.0381426438689232,0.0381359271705151,-0.0590720027685165,-0.0425228103995323,0.0272129494696856,-0.00260114227421582,0.00279209925793111,-0.00090185139561072,0.000706217542756349,-0.00426512490957975,0.117255881428719,0.117255881428719,0.0334259606897831
0.5,0.662500023841858,-0.155831724405289,0.150008261203766,-0.0532950237393379,0.0533763952553272,-0.0334288030862808,0.0334238298237324,-0.0535415783524513,-0.155831724405289,0.150008261203766,-0.0532950237393379,0.0533763952553272,-0.0334288030862808,0.0334238298237324,-0.0535415783524513,-0.0401666238903999,0.0263193622231483,-0.00235837348736823,0.00256963958963752,-0.000767378136515617,0.000615230179391801,-0.00384870753623545,0.116923436522484,0.116923436522484,0.0340456962585449
0.5,0.675000011920929,-0.14824877679348,0.143013030290604,-0.0481669679284096,0.0482524000108242,-0.0291682481765747,0.0291645973920822,-0.0484059005975723,-0.14824877679348,0.143013030290604,-0.0481669679284096,0.0482524000108242,-0.0291682481765747,0.0291645973920822,-0.0484059005975723,-0.0379034988582134,0.0254036728292704,-0.00213547982275486,0.00235578557476401,-0.000650185742415488,0.000532881065737456,-0.00346064101904631,0.116622120141983,0.116622120141983,0.0346312262117863
0.5,0.6875,-0.140877395868301,0.136176854372025,-0.0434196516871452,0.0435048900544643,-0.0253320708870888,0.0253294110298157,-0.0436451323330402,-0.140877395868301,0.136176854372025,-0.0434196516871452,0.0435048900544643,-0.0253320708870888,0.0253294110298157,-0.0436451323330402,-0.0357273854315281,0.0244686976075172,-0.00193051085807383,0.00215115863829851,-0.000548452488146722,0.000458835973404348,-0.00310034886933863,0.116348713636398,0.116348713636398,0.0351836308836937
0.5,0.699999988079071,-0.133704900741577,0.129491731524467,-0.0390312261879444,0.0391131117939949,-0.0218912772834301,0.0218893550336361,-0.0392392054200172,-0.133704900741577,0.129491731524467,-0.0390312261879444,0.0391131117939949,-0.0218912772834301,0.0218893550336361,-0.0392392054200172,-0.0336327999830246,0.0235170759260654,-0.00174176041036844,0.00195621466264129,-0.00046047754585743,0.000392675516195595,-0.0027670287527144,0.116100333631039,0.116100333631039,0.0357040017843246
0.5,0.712499976158142,-0.126719176769257,0.122949793934822,-0.0349803119897842,0.0350566059350967,-0.0188172645866871,0.0188158880919218,-0.0351682081818581,-0.126719176769257,0.122949793934822,-0.0349803119897842,0.0350566059350967,-0.0188172645866871,0.0188158880919218,-0.0351682081818581,-0.0316148214042187,0.0225512646138668,-0.00156774348579347,0.00177126727066934,-0.000384690996725112,0.00033392253681086,-0.00245971023105085,0.115874417126179,0.115874417126179,0.0361934155225754
0.5,0.725000023841858,-0.119908832013607,0.116543479263783,-0.0312462728470564,0.0313154794275761,-0.0160821601748467,0.0160811860114336,-0.0314126946032047,-0.119908832013607,0.116543479263783,-0.0312462728470564,0.0313154794275761,-0.0160821601748467,0.0160811860114336,-0.0314126946032047,-0.029669027775526,0.0215735454112291,-0.0014071740442887,0.00159650924615562,-0.000319657672662288,0.000282064662314951,-0.00217730458825827,0.115668706595898,0.115668706595898,0.036652933806181
0.5,0.737500011920929,-0.113263256847858,0.110265612602234,-0.0278093777596951,0.0278706159442663,-0.0136590674519539,0.0136583875864744,-0.0279539078474045,-0.113263256847858,0.110265612602234,-0.0278093777596951,0.0278706159442663,-0.0136590674519539,0.0136583875864744,-0.0279539078474045,-0.0277914647012949,0.0205860324203968,-0.00125894148368388,0.00143203081097454,-0.000264075817540288,0.000236572042922489,-0.00191864452790469,0.115481212735176,0.115481212735176,0.0370835810899734
0.5,0.75,-0.106772609055042,0.104109473526478,-0.0246509276330471,0.0247038099914789,-0.0115222278982401,0.0115217585116625,-0.0247739106416702,-0.106772609055042,0.104109473526478,-0.0246509276330471,0.0247038099914789,-0.0115222278982401,0.0115217585116625,-0.0247739106416702,-0.0259785875678062,0.0195906758308411,-0.00112208793871105,0.00127783603966236,-0.000216772357816808,0.000196911714738235,-0.00168251595459878,0.115310207009316,0.115310207009316,0.037486344575882
0.5,0.762499988079071,-0.100427880883217,0.0980688333511353,-0.0217533111572266,0.0217978376895189,-0.0096471207216382,0.00964680314064026,-0.0218556802719831,-0.100427880883217,0.0980688333511353,-0.0217533111572266,0.0217978376895189,-0.0096471207216382,0.00964680314064026,-0.0218556802719831,-0.0242272224277258,0.0185892786830664,-0.0009957873262465,0.00113385729491711,-0.00017669600492809,0.000162558309966698,-0.00146768405102193,0.115154191851616,0.115154191851616,0.0378621704876423
0.5,0.774999976158142,-0.0942207872867584,0.0921379700303078,-0.0191000290215015,0.0191364996135235,-0.00801052153110504,0.00801030918955803,-0.0191831607371569,-0.0942207872867584,0.0921379700303078,-0.0191000290215015,0.0191364996135235,-0.00801052153110504,0.00801030918955803,-0.0191831607371569,-0.0225345231592655,0.0175835024565458,-0.000879325962159783,0.000999966636300087,-0.000142908771522343,0.000133002176880836,-0.00127291271928698,0.11501183360815,0.11501183360815,0.0382119715213776
0.5,0.787500023841858,-0.0881438106298447,0.0863116532564163,-0.0166756846010685,0.0167046245187521,-0.00659051537513733,0.00659037753939629,-0.0167412701994181,-0.0881438106298447,0.0863116532564163,-0.0166756846010685,0.0167046245187521,-0.00659051537513733,0.00659037753939629,-0.0167412701994181,-0.0208979249000549,0.0165748745203018,-0.000772084982600063,0.000875986646860838,-0.000114577000204008,0.000107755258795805,-0.00109698029700667,0.11488202214241,0.11488202214241,0.0385366193950176
0.5,0.800000011920929,-0.0821901112794876,0.0805851146578789,-0.0144659643992782,0.0144880563020706,-0.00536649441346526,0.00536640686914325,-0.014515895396471,-0.0821901112794876,0.0805851146578789,-0.0144659643992782,0.0144880563020706,-0.00536649441346526,0.00536640686914325,-0.014515895396471,-0.0193151161074638,0.0155648021027446,-0.000673525384627283,0.000761699106078595,-9.09621230675839E-05,8.63551103975624E-05,-0.000938690907787532,0.114763751626015,0.114763751626015,0.0388369597494602
0.5,0.8125,-0.07635348290205,0.0749540627002716,-0.0124575877562165,0.0124736204743385,-0.00431912764906883,0.00431907363235951,-0.0124938748776913,-0.07635348290205,0.0749540627002716,-0.0124575877562165,0.0124736204743385,-0.00431912764906883,0.00431907363235951,-0.0124938748776913,-0.0177840013056993,0.014554581604898,-0.000583174638450146,0.000656852556858212,-7.14115521986969E-05,6.83674807078205E-05,-0.000796883425209671,0.114656172692776,0.114656172692776,0.0391137972474098
0.5,0.824999988079071,-0.0706282928586006,0.0694145932793617,-0.0106382640078664,0.0106490841135383,-0.00343032251112163,0.00343029014766216,-0.0106629533693194,-0.0706282928586006,0.0694145932793617,-0.0106382640078664,0.0106490841135383,-0.00343032251112163,0.00343029014766216,-0.0106629533693194,-0.0163026712834835,0.0135454004630446,-0.000500615045893937,0.000561168766580522,-5.53500030946452E-05,5.33878010173794E-05,-0.000670437584631145,0.114558547735214,0.114558547735214,0.0393679067492485
0.5,0.837499976158142,-0.0650094598531723,0.0639632046222687,-0.00899663381278515,0.00900310929864645,-0.00268317805603147,0.00268315942957997,-0.00901174359023571,-0.0650094598531723,0.0639632046222687,-0.00899663381278515,0.00900310929864645,-0.00268317805603147,0.00268315942957997,-0.00901174359023571,-0.0148693779483438,0.0125383539125323,-0.000425474368967116,0.000474348344141617,-4.22712691943161E-05,4.10417087550741E-05,-0.000558278057724237,0.114470228552818,0.114470228552818,0.0396000444889069
0.5,0.850000023841858,-0.0594923570752144,0.0585967339575291,-0.00752220768481493,0.00752519676461816,-0.0020619307179004,0.00206192047335207,-0.00752967922016978,-0.0594923570752144,0.0585967339575291,-0.00752220768481493,0.00752519676461816,-0.0020619307179004,0.00206192047335207,-0.00752967922016978,-0.0134825138375163,0.0115344440564513,-0.00035741736064665,0.000396075251046568,-3.17306876240764E-05,3.09849674522411E-05,-0.00045937771210447,0.114390634000301,0.114390634000301,0.0398109368979931
0.5,0.862500011920929,-0.0540728010237217,0.053312323987484,-0.00620531383901835,0.00620563514530659,-0.00155189877841622,0.00155189330689609,-0.00620696321129799,-0.0540728010237217,0.053312323987484,-0.00620531383901835,0.00620563514530659,-0.00155189877841622,0.00155189330689609,-0.00620696321129799,-0.0121405906975269,0.0105345929041505,-0.000296139129204676,0.00032602102146484,-2.33381833822932E-05,2.29028446483426E-05,-0.000372758775483817,0.114319279789925,0.114319279789925,0.0400012992322445
0.5,0.875,-0.0487469770014286,0.0481074042618275,-0.00503703253343701,0.00503544695675373,-0.00113942532334477,0.00113942241296172,-0.00503451935946941,-0.0487469770014286,0.0481074042618275,-0.00503703253343701,0.00503544695675373,-0.00113942532334477,0.00113942241296172,-0.00503451935946941,-0.0108422227203846,0.00953964237123728,-0.000241359404753894,0.000263848371105269,-1.67520265677012E-05,1.65091169037623E-05,-0.000297493912512437,0.114255711436272,0.114255711436272,0.0401718094944954
0.5,0.887499988079071,-0.043511413037777,0.0429796352982521,-0.00400914251804352,0.00400633458048105,-0.000811821315437555,0.000811819743830711,-0.00400394247844815,-0.043511413037777,0.0429796352982521,-0.00400914251804352,0.00400633458048105,-0.000811821315437555,0.000811819743830711,-0.00400394247844815,-0.00958611257374287,0.00855036545544863,-0.000192817984498106,0.000209213932976127,-1.16731835078099E-05,1.15448283395381E-05,-0.000232705962844193,0.114199541509151,0.114199541509151,0.0403231494128704
0.5,0.899999976158142,-0.0383629314601421,0.0379268936812878,-0.00311406655237079,0.00311063230037689,-0.000557310588192195,0.00055730965686962,-0.00310744950547814,-0.0383629314601421,0.0379268936812878,-0.00311406655237079,0.00311063230037689,-0.000557310588192195,0.00055730965686962,-0.00310744950547814,-0.00837104208767414,0.00756746716797352,-0.000150271051097661,0.000161771211423911,-7.84028725320241E-06,7.77685272623785E-06,-0.000177567562786862,0.114150412380695,0.114150412380695,0.0404559709131718
0.5,0.912500023841858,-0.0332986041903496,0.0329472310841084,-0.0023448197171092,0.00234125438146293,-0.000364975596312433,0.000364974956028163,-0.00233783456496894,-0.0332986041903496,0.0329472310841084,-0.0023448197171092,0.00234125438146293,-0.000364975596312433,0.000364974956028163,-0.00233783456496894,-0.00719585502520204,0.0065915915183723,-0.000113488182250876,0.000121172597573604,-5.02517059430829E-06,4.99635507367202E-06,-0.000131300141219981,0.114107996225357,0.114107996225357,0.0405709147453308
0.5,0.925000011920929,-0.0283157434314489,0.0280388686805964,-0.0016949602868408,0.00169165269471705,-0.000224705741857178,0.000224705261643976,-0.00168842496350408,-0.0283157434314489,0.0280388686805964,-0.0016949602868408,0.00169165269471705,-0.000224705741857178,0.000224705261643976,-0.00168842496350408,-0.00605945661664009,0.00562332523986697,-8.22500442154706E-05,8.70714575285092E-05,-3.02891839965014E-06,3.01718705486564E-06,-9.31726754060946E-05,0.114072017371655,0.114072017371655,0.0406686142086983
0.5,0.9375,-0.0234118457883596,0.0232001431286335,-0.00115854537580162,0.00115577201358974,-0.000127148086903617,0.000127147723105736,-0.00115303997881711,-0.0234118457883596,0.0232001431286335,-0.00115854537580162,0.00115577201358974,-0.000127148086903617,0.000127147723105736,-0.00115303997881711,-0.00496080191805959,0.00466319965198636,-5.63465691811871E-05,5.91238022025209E-05,-1.67838106790441E-06,1.67426424013684E-06,-6.25001994194463E-05,0.114042185246944,0.114042185246944,0.0407496765255928
0.5,0.949999988079071,-0.0185845829546452,0.0184295158833265,-0.000730088795535266,0.000728010840248317,-6.36601980659179E-05,6.36599579593167E-05,-0.000725953141227365,-0.0185845829546452,0.0184295158833265,-0.000730088795535266,0.000728010840248317,-6.36601980659179E-05,6.36599579593167E-05,-0.000725953141227365,-0.00389889092184603,0.00371169741265476,-3.55756019416731E-05,3.69897315977141E-05,-8.2312078575342E-07,8.2195356299053E-07,-3.86421925213654E-05,0.114018268883228,0.114018268883228,0.0408147089183331
0.5,0.962499976158142,-0.0138317719101906,0.0137255322188139,-0.000404521560994908,0.000403183919843286,-2.62656976701692E-05,2.62655667029321E-05,-0.00040185556281358,-0.0138317719101906,0.0137255322188139,-0.000404521560994908,0.000403183919843286,-2.62656976701692E-05,2.62655667029321E-05,-0.00040185556281358,-0.00287276296876371,0.00276925438083708,-1.97418448806275E-05,2.0334702639957E-05,-3.3273073540841E-07,3.3249375519517E-07,-2.10008129215566E-05,0.114000022411346,0.114000022411346,0.0408643037080765
0.5,0.975000023841858,-0.00915135536342859,0.00908681936562061,-0.000177156762219965,0.000176488189026713,-7.61204364607693E-06,7.61199453336303E-06,-0.00017582337022759,-0.00915135536342859,0.00908681936562061,-0.000177156762219965,0.000176488189026713,-7.61204364607693E-06,7.61199453336303E-06,-0.00017582337022759,-0.0018814941868186,0.00183626264333725,-8.65614674694371E-06,8.83059237821726E-06,-9.449157545305E-08,9.446525695012E-08,-9.01909879758023E-06,0.113987237215042,0.113987237215042,0.040899034589529
0.5,0.987500011920929,-0.00454138312488794,0.00451206229627132,-4.36561931564938E-05,4.34708126704209E-05,-9.3077852625356E-07,9.3077090923544E-07,-4.32864035246894E-05,-0.00454138312488794,0.00451206229627132,-4.36561931564938E-05,4.34708126704209E-05,-9.3077852625356E-07,9.3077090923544E-07,-4.32864035246894E-05,-0.000924193533137441,0.000913073308765888,-2.13495854950452E-06,2.15660043068056E-06,-1.132377303037E-08,1.132309179752E-08,-2.17909655475523E-06,0.113979704678059,0.113979704678059,0.0409194678068161
0.550000011920929,0,-0.546418905258179,0.397774696350098,-0.35474768280983,0.325967401266098,-0.312859058380127,0.30818048119545,-0.312859058380127,-0.546418905258179,0.397774696350098,-0.35474768280983,0.325967401266098,-0.312859058380127,0.30818048119545,-0.312859058380127,-0.277505159378052,0.047930933535099,-0.0369482524693012,0.00601138500496745,-0.0113395396620035,0.000488988764118403,-0.0113395396620035,0.146803349256516,0.146803349256516,0.00414819642901421
