Delta, delta, S1S1x, S1S1y, S1S1z, S1S2x, S1S2y, S1S2z, S1S3x, S1S3y, S1S3z, S1S4x, S1S4y, S1S4z, S1S5x, S1S5y, S1S5z, S1S6x, S1S6y, S1S6z, S1S7x, S1S7y, S1S7z, prodSix, prodSiy, prodSiz
-1.3499999999999999, 0.8500000000000001, 0.5000000000000006, 0.5000000000000006, 1.000000000000001, 4.089112964970183e-18, -4.08911296497317e-18, 1.000000000000001, -3.6035032508866185e-18, 3.6035032508885675e-18, 1.000000000000001, -6.800678945170686e-18, 6.800678945170482e-18, 1.000000000000001, 2.1273631261819968e-18, -2.1273631261819097e-18, 1.000000000000001, -1.1028461412063745e-19, 1.1028461412197423e-19, 1.000000000000001, 4.3101425093750656e-18, -4.310142509376454e-18, 1.000000000000001, -6.710140153833561e-20, -6.710140153833481e-20, 1.000000000000001
-1.3499999999999999, 0.8625, 0.49999999999999245, 0.4999999999999926, 0.9999999999999851, -7.18471385329776e-17, 7.184713853296243e-17, 0.9999999999999851, 7.802029800121095e-17, -7.802029800120038e-17, 0.9999999999999851, -9.165115262779053e-19, 9.165115262776465e-19, 0.9999999999999851, 8.703394686106105e-19, -8.703394686112792e-19, 0.9999999999999851, 5.793826481500088e-18, -5.793826481499213e-18, 0.9999999999999851, 2.0797178628127748e-18, -2.0797178628132924e-18, 0.9999999999999851, -5.061895149543331e-20, -5.0618951495434296e-20, 0.9999999999999851
-1.3499999999999999, 0.875, 0.5000000000000082, 0.5000000000000081, 1.0000000000000164, 1.781231400262261e-18, -1.7812314002887067e-18, 1.0000000000000164, 8.981197328143889e-19, -8.981197327938496e-19, 1.0000000000000164, -5.807076098614542e-18, 5.807076098598034e-18, 1.0000000000000164, 1.103723669529512e-17, -1.1037236695278816e-17, 1.0000000000000164, -3.714651968304126e-18, 3.714651968298669e-18, 1.0000000000000164, 7.34537705694889e-18, -7.345377056943525e-18, 1.0000000000000164, 2.2160967374438754e-19, 2.2160967374438716e-19, 1.0000000000000164
-1.3499999999999999, 0.8875000000000001, 0.5000000000000027, 0.5000000000000027, 1.0000000000000053, 1.5529623759375325e-17, -1.552962375937554e-17, 1.0000000000000053, -1.4001403837592994e-17, 1.4001403837593087e-17, 1.0000000000000053, 3.3765265605669025e-18, -3.376526560566914e-18, 1.0000000000000053, -6.5595755604649286e-18, 6.559575560464987e-18, 1.0000000000000053, -1.2806835172757958e-18, 1.2806835172758374e-18, 1.0000000000000053, 4.8664235975673836e-18, -4.866423597567476e-18, 1.0000000000000053, -8.861054081161655e-20, -8.861054081161679e-20, 1.0000000000000053
-1.3499999999999999, 0.9, 0.4999999999999988, 0.4999999999999987, 0.9999999999999976, -9.469466636455645e-18, 9.469466636453078e-18, 0.9999999999999976, 1.2944570808369917e-17, -1.294457080836806e-17, 0.9999999999999976, -2.92191597784028e-18, 2.9219159778400453e-18, 0.9999999999999976, -1.1130628845712606e-18, 1.1130628845714738e-18, 0.9999999999999976, 2.354284235514188e-17, -2.3542842355141037e-17, 0.9999999999999976, -2.5666629742367195e-17, 2.5666629742366382e-17, 0.9999999999999976, -4.907522535133264e-20, -4.907522535133129e-20, 0.9999999999999976
-1.3499999999999999, 0.9125000000000001, 0.5000000000000051, 0.5000000000000051, 1.0000000000000102, -2.5984293696722713e-17, 2.598429369671837e-17, 1.0000000000000102, 1.960399359114686e-17, -1.9603993591143856e-17, 1.0000000000000102, 5.7209495954588824e-18, -5.720949595460166e-18, 1.0000000000000102, -1.5935971190608774e-17, 1.5935971190609625e-17, 1.0000000000000102, 2.2423910847317906e-17, -2.242391084731528e-17, 1.0000000000000102, -2.1275124255224383e-17, 2.1275124255222115e-17, 1.0000000000000102, -1.7106185867590623e-20, -1.7106185867591333e-20, 1.0000000000000102
-1.3499999999999999, 0.925, 0.4999999999999977, 0.4999999999999976, 0.9999999999999953, -2.682117327114695e-17, 2.682117327111744e-17, 0.9999999999999953, 2.8433732865851686e-17, -2.843373286583709e-17, 0.9999999999999953, 7.093430505202244e-18, -7.093430505204523e-18, 0.9999999999999953, -4.9690199811583e-18, 4.96901998116014e-18, 0.9999999999999953, 1.608662749169256e-17, -1.6086627491690062e-17, 0.9999999999999953, -1.9542637153471082e-17, 1.9542637153468888e-17, 0.9999999999999953, -9.273707600689912e-21, -9.273707600688389e-21, 0.9999999999999953
-1.3499999999999999, 0.9375, 0.5000000000000023, 0.5000000000000022, 1.0000000000000047, -2.2328681186598658e-17, 2.232868118658881e-17, 1.0000000000000047, 2.0860728306339856e-17, -2.0860728306333764e-17, 1.0000000000000047, -2.3012487213636224e-17, 2.3012487213636418e-17, 1.0000000000000047, 2.0627742517798537e-17, -2.06277425177988e-17, 1.0000000000000047, 1.537178832761179e-17, -1.5371788327610446e-17, 1.0000000000000047, -1.3209962637813922e-17, 1.3209962637812618e-17, 1.0000000000000047, -2.3487877446864835e-20, -2.3487877446860692e-20, 1.0000000000000047
-1.3499999999999999, 0.9500000000000001, 0.4999999999999971, 0.4999999999999972, 0.9999999999999942, 2.7877795688264523e-17, -2.7877795688278396e-17, 0.9999999999999942, -3.1811508725180783e-17, 3.1811508725188395e-17, 0.9999999999999942, 2.0596120536812278e-17, -2.059612053681241e-17, 0.9999999999999942, -1.701042845476999e-17, 1.7010428454769867e-17, 0.9999999999999942, -1.9554146113989666e-17, 1.9554146113988995e-17, 0.9999999999999942, 2.048194146946436e-17, -2.0481941469463727e-17, 0.9999999999999942, -4.841157246972422e-20, -4.8411572469722764e-20, 0.9999999999999942
-1.3499999999999999, 0.9625, 0.500000000000001, 0.5000000000000009, 1.000000000000002, 3.222451369916531e-17, -3.2224513699187846e-17, 1.000000000000002, -2.6545261060186844e-17, 2.6545261060199377e-17, 1.000000000000002, -1.10647945221544e-17, 1.1064794522151581e-17, 1.000000000000002, 1.4235182721776302e-17, -1.423518272177384e-17, 1.000000000000002, 2.7100925942600903e-18, -2.7100925942599516e-18, 1.000000000000002, -2.9995298462135026e-18, 2.9995298462133454e-18, 1.000000000000002, 3.4537177997256973e-19, 3.4537177997256857e-19, 1.000000000000002
-1.3499999999999999, 0.9750000000000001, 0.5000000000000008, 0.5000000000000009, 1.0000000000000018, -4.579859238148839e-17, 4.579859238138714e-17, 1.0000000000000018, 4.4356889377683e-17, -4.435688937763561e-17, 1.0000000000000018, 8.65296144786598e-18, -8.65296144787778e-18, 1.0000000000000018, -6.159358537475191e-18, 6.1593585374872195e-18, 1.0000000000000018, 6.268693393312754e-18, -6.268693393300132e-18, 1.0000000000000018, -4.782148895593514e-18, 4.782148895580239e-18, 1.0000000000000018, -1.0980524246507106e-19, -1.0980524246507005e-19, 1.0000000000000018
-1.3499999999999999, 0.9875, 0.500000000000004, 0.500000000000004, 1.000000000000008, -8.396289566965185e-17, 8.39628956693934e-17, 1.000000000000008, 7.006910794996595e-17, -7.006910794981131e-17, 1.000000000000008, -7.194850905431552e-17, 7.194850905431627e-17, 1.000000000000008, 7.291469654356777e-17, -7.291469654356708e-17, 1.000000000000008, 5.5056895133478285e-17, -5.505689513347697e-17, 1.000000000000008, -4.407498212233335e-17, 4.407498212233262e-17, 1.000000000000008, 5.015111697820491e-20, 5.015111697821823e-20, 1.000000000000008
-1.2999999999999998, 0.0, 0.49999999999999467, 0.4999999999999947, 0.9999999999999893, 7.310866467508608e-17, -7.310866467508881e-17, 0.9999999999999893, -4.704183332010186e-17, 4.704183332010359e-17, 0.9999999999999893, 2.863196539449319e-17, -2.863196539449405e-17, 0.9999999999999893, -4.586933257238241e-17, 4.586933257238288e-17, 0.9999999999999893, 3.9018624838417995e-17, -3.901862483841836e-17, 0.9999999999999893, -1.1947964927445168e-17, 1.1947964927445543e-17, 0.9999999999999893, -4.1494512477665734e-20, -4.149451247766348e-20, 0.9999999999999893
-1.2999999999999998, 0.0125, 0.4999999999999969, 0.4999999999999968, 0.9999999999999938, 8.451574267472302e-17, -8.451574267472966e-17, 0.9999999999999938, -1.1076300280213489e-16, 1.1076300280213918e-16, 0.9999999999999938, 6.356995677757584e-17, -6.356995677757755e-17, 0.9999999999999938, 1.6663899631699058e-17, -1.6663899631697708e-17, 0.9999999999999938, -5.3482829515350956e-17, 5.3482829515348836e-17, 0.9999999999999938, 7.928048094138538e-17, -7.928048094138275e-17, 0.9999999999999938, -3.988301565132948e-20, -3.988301565132897e-20, 0.9999999999999938
-1.2999999999999998, 0.025, 0.49999999999999367, 0.4999999999999937, 0.9999999999999873, -1.2345218495659625e-16, 1.234521849565487e-16, 0.9999999999999873, 5.123334825675979e-17, -5.123334825671414e-17, 0.9999999999999873, 9.4321790824463e-19, -9.4321790828509e-19, 0.9999999999999873, -4.2744050942630884e-17, 4.2744050942667024e-17, 0.9999999999999873, 6.894752652005356e-17, -6.894752652008814e-17, 0.9999999999999873, -1.0289925154712406e-16, 1.0289925154715945e-16, 0.9999999999999873, -5.4098333315371024e-21, -5.4098333315341376e-21, 0.9999999999999873
-1.2999999999999998, 0.037500000000000006, 0.49999999999999956, 0.49999999999999956, 0.999999999999999, -2.8302450098378444e-18, 2.8302450098336074e-18, 0.999999999999999, -2.0882670338377744e-17, 2.0882670338380338e-17, 0.999999999999999, 9.28369248983441e-18, -9.28369248983545e-18, 0.999999999999999, 2.6969057923806238e-17, -2.6969057923806577e-17, 0.999999999999999, -4.471191687216548e-17, 4.4711916872166415e-17, 0.999999999999999, 6.092628813966267e-17, -6.092628813966289e-17, 0.999999999999999, -2.6033036839393754e-20, -2.603303683939281e-20, 0.999999999999999
-1.2999999999999998, 0.05, 0.5000000000000011, 0.5000000000000011, 1.0000000000000022, 9.98556611537643e-17, -9.985566115377284e-17, 1.0000000000000022, -8.581247000351987e-17, 8.581247000352582e-17, 1.0000000000000022, 3.941394601067015e-17, -3.941394601067237e-17, 1.0000000000000022, 2.7921165490783026e-17, -2.7921165490783316e-17, 1.0000000000000022, -9.601756645435595e-17, 9.601756645435749e-17, 1.0000000000000022, 1.242629467304919e-16, -1.2426294673049265e-16, 1.0000000000000022, 7.509906036319814e-21, 7.50990603631647e-21, 1.0000000000000022
-1.2999999999999998, 0.0625, 0.5000000000000049, 0.5000000000000049, 1.0000000000000098, -7.212002031834356e-17, 7.212002031834166e-17, 1.0000000000000098, 5.910955347559477e-18, -5.910955347557859e-18, 1.0000000000000098, -2.831344033500028e-17, 2.8313440334998813e-17, 1.0000000000000098, 4.026137091822073e-17, -4.026137091821932e-17, 1.0000000000000098, -8.755607546117722e-18, 8.755607546116397e-18, 1.0000000000000098, 8.871419331599984e-18, -8.871419331598628e-18, 1.0000000000000098, -2.3340314645110842e-20, -2.3340314645111928e-20, 1.0000000000000098
-1.2999999999999998, 0.07500000000000001, 0.5000000000000007, 0.500000000000001, 1.0000000000000018, 7.989780767815472e-17, -7.98978076781726e-17, 1.0000000000000018, -2.899710501281728e-17, 2.899710501283263e-17, 1.0000000000000018, 4.322997918387418e-17, -4.322997918388519e-17, 1.0000000000000018, -5.961764334328103e-17, 5.96176433432881e-17, 1.0000000000000018, 4.979620585937095e-17, -4.9796205859374675e-17, 1.0000000000000018, -7.61954292511497e-17, 7.619542925115237e-17, 1.0000000000000018, -3.618999352628139e-21, -3.618999352617976e-21, 1.0000000000000018
-1.2999999999999998, 0.08750000000000001, 0.5000000000000084, 0.5000000000000084, 1.0000000000000169, 1.503208366186052e-16, -1.5032083661861206e-16, 1.0000000000000169, -2.289235842644032e-16, 2.2892358426440685e-16, 1.0000000000000169, 2.8794735583740613e-16, -2.8794735583740574e-16, 1.0000000000000169, -2.9596642245296013e-16, 2.9596642245295727e-16, 1.0000000000000169, 2.477523991590732e-16, -2.477523991590684e-16, 1.0000000000000169, -1.4929068652252616e-16, 1.4929068652252095e-16, 1.0000000000000169, -4.000545680132115e-21, -4.0005456801327324e-21, 1.0000000000000169
-1.2999999999999998, 0.1, 0.49999999999999895, 0.499999999999999, 0.999999999999998, -9.800160911750245e-17, 9.800160911745756e-17, 0.999999999999998, 5.222215859023875e-17, -5.222215859019873e-17, 0.999999999999998, 6.255333336763859e-18, -6.255333336797324e-18, 0.999999999999998, -4.449358304334112e-17, 4.449358304336779e-17, 0.999999999999998, 1.1968626237783395e-16, -1.196862623778527e-16, 0.999999999999998, -1.9167843107081683e-16, 1.9167843107083312e-16, 0.999999999999998, -4.319528355431524e-20, -4.31952835543088e-20, 0.999999999999998
-1.2999999999999998, 0.1125, 0.49999999999999944, 0.4999999999999994, 0.9999999999999988, -2.6060839334172203e-17, 2.6060839334149745e-17, 0.9999999999999988, 4.165872252619339e-19, -4.1658722524300124e-19, 0.9999999999999988, -2.1381626147860797e-17, 2.138162614784942e-17, 0.9999999999999988, 4.8107862055439973e-17, -4.8107862055434624e-17, 0.9999999999999988, -6.826180562377049e-17, 6.826180562377017e-17, 0.9999999999999988, 1.0226574374766568e-16, -1.0226574374766554e-16, 0.9999999999999988, 2.795979705034571e-20, 2.795979705034637e-20, 0.9999999999999988
-1.2999999999999998, 0.125, 0.5000000000000037, 0.5000000000000036, 1.000000000000007, -1.161110098302207e-16, 1.161110098302192e-16, 1.000000000000007, 4.0908490338591466e-17, -4.090849033859002e-17, 1.000000000000007, -5.981254397723502e-17, 5.981254397723414e-17, 1.000000000000007, 6.238024159898363e-17, -6.238024159898285e-17, 1.000000000000007, -2.774062231173354e-19, 2.7740622311659583e-19, 1.000000000000007, -5.346018084636276e-18, 5.346018084637007e-18, 1.000000000000007, 4.253467275706431e-20, 4.2534672757064534e-20, 1.000000000000007
-1.2999999999999998, 0.1375, 0.49999999999999756, 0.49999999999999745, 0.999999999999995, -1.5308132371876463e-16, 1.5308132371876116e-16, 0.999999999999995, 9.423012360300502e-17, -9.423012360300213e-17, 0.999999999999995, -3.6590119649162195e-17, 3.659011964916048e-17, 0.999999999999995, 6.244591204765068e-18, -6.244591204764221e-18, 0.999999999999995, 5.787153656016958e-17, -5.787153656016967e-17, 0.999999999999995, -8.695538868518911e-17, 8.695538868518905e-17, 0.999999999999995, -1.2316082680388196e-20, -1.2316082680386535e-20, 0.999999999999995
-1.2999999999999998, 0.15000000000000002, 0.5000000000000026, 0.5000000000000024, 1.0000000000000049, -2.4837105280174567e-17, 2.4837105280165803e-17, 1.0000000000000049, 2.2101408272408758e-17, -2.2101408272400543e-17, 1.0000000000000049, -2.760830591601892e-17, 2.7608305916011432e-17, 1.0000000000000049, 3.330154508554007e-17, -3.330154508553304e-17, 1.0000000000000049, -2.147928855158008e-17, 2.1479288551573485e-17, 1.0000000000000049, 1.7938593594857267e-17, -1.7938593594850666e-17, 1.0000000000000049, 2.7198499363913233e-20, 2.7198499363909827e-20, 1.0000000000000049
-1.2999999999999998, 0.1625, 0.49999999999999734, 0.4999999999999974, 0.9999999999999948, -3.944258094363624e-17, 3.9442580943620794e-17, 0.9999999999999948, 3.296116194155638e-17, -3.296116194154328e-17, 0.9999999999999948, -5.2590481706816545e-17, 5.259048170680812e-17, 0.9999999999999948, 3.628697415599674e-17, -3.628697415599134e-17, 0.9999999999999948, 6.427985317405838e-17, -6.427985317406012e-17, 0.9999999999999948, -1.1310549324685796e-16, 1.1310549324685885e-16, 0.9999999999999948, 4.694250255299903e-20, 4.694250255300387e-20, 0.9999999999999948
-1.2999999999999998, 0.17500000000000002, 0.5000000000000038, 0.5000000000000034, 1.000000000000007, -6.614839425491288e-17, 6.614839425487585e-17, 1.000000000000007, 3.8753162439124194e-17, -3.875316243909778e-17, 1.000000000000007, -6.327388483682974e-17, 6.327388483682343e-17, 1.000000000000007, 7.2879349990074e-17, -7.287934999008131e-17, 1.000000000000007, -4.8201431243304864e-17, 4.820143124332598e-17, 1.000000000000007, 5.790657334649566e-17, -5.790657334651843e-17, 1.000000000000007, 8.265897105594744e-20, 8.265897105596815e-20, 1.000000000000007
-1.2999999999999998, 0.1875, 0.49999999999999656, 0.4999999999999965, 0.9999999999999931, -5.912829913767404e-17, 5.912829913767153e-17, 0.9999999999999931, 1.0009188747572455e-16, -1.0009188747572232e-16, 0.9999999999999931, -1.277463603479544e-16, 1.2774636034795338e-16, 0.9999999999999931, 1.4334278389198438e-16, -1.4334278389198423e-16, 0.9999999999999931, -1.2529853127171665e-16, 1.2529853127171766e-16, 0.9999999999999931, 9.246149337250111e-17, -9.246149337250228e-17, 0.9999999999999931, -4.953524476400097e-20, -4.953524476399637e-20, 0.9999999999999931
-1.2999999999999998, 0.2, 0.5000000000000001, 0.5000000000000002, 1.0000000000000004, 1.511574128563277e-16, -1.5115741285635408e-16, 1.0000000000000004, -8.322813720006063e-17, 8.32281372000851e-17, 1.0000000000000004, 6.883213959445464e-17, -6.883213959447652e-17, 1.0000000000000004, -3.178038767119736e-17, 3.178038767121694e-17, 1.0000000000000004, -8.949050469778064e-17, 8.94905046977643e-17, 1.0000000000000004, 1.4344029662923834e-16, -1.4344029662922337e-16, 1.0000000000000004, -5.309328244108036e-20, -5.309328244107952e-20, 1.0000000000000004
-1.2999999999999998, 0.21250000000000002, 0.5000000000000135, 0.5000000000000135, 1.000000000000027, -7.619379197332402e-17, 7.619379197331668e-17, 1.000000000000027, 1.131767311011658e-16, -1.1317673110115922e-16, 1.000000000000027, -8.754349247794785e-17, 8.75434924779445e-17, 1.000000000000027, 7.555370486833087e-17, -7.555370486833013e-17, 1.000000000000027, -6.769331022652331e-17, 6.769331022652668e-17, 1.000000000000027, 6.330608033385649e-17, -6.330608033386093e-17, 1.000000000000027, 3.98083868060119e-21, 3.980838680601685e-21, 1.000000000000027
-1.2999999999999998, 0.225, 0.49999999999999967, 0.49999999999999956, 0.9999999999999992, -2.3531128573967548e-17, 2.353112857395887e-17, 0.9999999999999992, 3.884898781865944e-17, -3.8848987818651836e-17, 0.9999999999999992, 7.051300727834779e-18, -7.051300727840023e-18, 0.9999999999999992, -3.554659971566861e-17, 3.554659971567259e-17, 0.9999999999999992, 7.026698077024177e-17, -7.026698077024387e-17, 0.9999999999999992, -7.873194559641116e-17, 7.873194559641288e-17, 0.9999999999999992, 4.865441653869199e-21, 4.865441653870289e-21, 0.9999999999999992
-1.2999999999999998, 0.23750000000000002, 0.5000000000000013, 0.5000000000000017, 1.000000000000003, 2.2493771740086284e-16, -2.249377174008725e-16, 1.000000000000003, -1.1931974768869033e-16, 1.1931974768869968e-16, 1.000000000000003, 1.0164973492733764e-16, -1.0164973492734458e-16, 1.000000000000003, -5.641892219611797e-17, 5.641892219612398e-17, 1.000000000000003, -8.274929050219913e-17, 8.274929050219402e-17, 1.000000000000003, 1.093362673835179e-16, -1.0933626738351272e-16, 1.000000000000003, -4.016893253643114e-20, -4.016893253641701e-20, 1.000000000000003
-1.2999999999999998, 0.25, 0.5000000000000047, 0.5000000000000044, 1.000000000000009, -1.2657341085145927e-16, 1.265734108514577e-16, 1.000000000000009, 7.889146609869097e-17, -7.889146609868945e-17, 1.000000000000009, -3.420222634593062e-17, 3.420222634592925e-17, 1.000000000000009, 4.798366135828202e-18, -4.798366135826988e-18, 1.000000000000009, 3.0329571654279413e-17, -3.0329571654280486e-17, 1.000000000000009, -3.904313984550931e-17, 3.9043139845510347e-17, 1.000000000000009, 1.0013547047318617e-20, 1.001354704731803e-20, 1.000000000000009
-1.2999999999999998, 0.2625, 0.49999999999999845, 0.4999999999999984, 0.9999999999999969, -1.2996588538923661e-16, 1.299658853892313e-16, 0.9999999999999969, 1.6314316203264046e-16, -1.6314316203263575e-16, 0.9999999999999969, -1.299851884662679e-16, 1.299851884662661e-16, 0.9999999999999969, 1.173325075570165e-16, -1.1733250755701674e-16, 0.9999999999999969, -1.1334353083821433e-16, 1.133435308382173e-16, 0.9999999999999969, 8.599357112568964e-17, -8.59935711256929e-17, 0.9999999999999969, 8.269238244345593e-20, 8.269238244345633e-20, 0.9999999999999969
-1.2999999999999998, 0.275, 0.5000000000000092, 0.5000000000000092, 1.0000000000000184, -1.3721559348999678e-17, 1.3721559348998412e-17, 1.0000000000000184, 1.6359164592593052e-17, -1.6359164592591934e-17, 1.0000000000000184, -2.778480018853664e-17, 2.7784800188535646e-17, 1.0000000000000184, 3.384152092739608e-17, -3.384152092739494e-17, 1.0000000000000184, -3.1659263762163437e-17, 3.1659263762162253e-17, 1.0000000000000184, 2.5173745083416437e-17, -2.51737450834152e-17, 1.0000000000000184, 2.4766248971691965e-20, 2.476624897169183e-20, 1.0000000000000184
-1.2999999999999998, 0.28750000000000003, 0.5000000000000041, 0.5000000000000042, 1.0000000000000084, 1.948607780982607e-16, -1.9486077809826845e-16, 1.0000000000000084, -1.1535443381126617e-16, 1.1535443381127288e-16, 1.0000000000000084, 5.1986267389058086e-17, -5.1986267389062345e-17, 1.0000000000000084, -1.485536715275689e-17, 1.4855367152759544e-17, 1.0000000000000084, -9.047283472580239e-17, 9.047283472580237e-17, 1.0000000000000084, 1.253975241379064e-16, -1.2539752413790675e-16, 1.0000000000000084, 4.035384230230192e-20, 4.0353842302304664e-20, 1.0000000000000084
-1.2999999999999998, 0.30000000000000004, 0.5000000000000016, 0.5000000000000018, 1.0000000000000033, 1.5179112129671666e-16, -1.517911212967481e-16, 1.0000000000000033, -9.396233093863236e-17, 9.396233093866405e-17, 1.0000000000000033, 1.8133632089709207e-17, -1.8133632089740955e-17, 1.0000000000000033, 8.226413388817303e-18, -8.22641338878504e-18, 1.0000000000000033, -5.440929058239338e-17, 5.440929058235982e-17, 1.0000000000000033, 5.431961365912624e-17, -5.4319613659092183e-17, 1.0000000000000033, 2.358354829953458e-20, 2.3583548299537094e-20, 1.0000000000000033
-1.2999999999999998, 0.3125, 0.4999999999999999, 0.49999999999999994, 0.9999999999999998, -1.2511549196278424e-16, 1.2511549196277813e-16, 0.9999999999999998, 2.0022564779013922e-16, -2.0022564779013473e-16, 0.9999999999999998, -3.3985121437799133e-16, 3.3985121437798965e-16, 0.9999999999999998, 3.4343495548319435e-16, -3.434349554831936e-16, 0.9999999999999998, -2.231077701567846e-16, 2.231077701567851e-16, 0.9999999999999998, 1.3796994310320063e-16, -1.3796994310320152e-16, 0.9999999999999998, 4.1006466060010936e-20, 4.1006466060011465e-20, 0.9999999999999998
-1.2999999999999998, 0.325, 0.5000000000000058, 0.5000000000000058, 1.0000000000000115, 4.378240028389554e-17, -4.378240028389595e-17, 1.0000000000000115, -4.901017790477003e-17, 4.90101779047704e-17, 1.0000000000000115, 9.554567218992888e-17, -9.554567218992912e-17, 1.0000000000000115, -9.634523629176221e-17, 9.634523629176245e-17, 1.0000000000000115, 8.794312714529314e-17, -8.794312714529353e-17, 1.0000000000000115, -6.160271433028082e-17, 6.160271433028117e-17, 1.0000000000000115, 1.984647181783411e-20, 1.9846471817833404e-20, 1.0000000000000115
-1.2999999999999998, 0.3375, 0.5000000000000002, 0.5000000000000002, 1.0000000000000004, 3.8617681053632156e-17, -3.861768105363284e-17, 1.0000000000000004, -6.110936275683764e-17, 6.110936275683807e-17, 1.0000000000000004, 6.484679603662962e-17, -6.484679603662977e-17, 1.0000000000000004, -6.769127347249833e-17, 6.769127347249854e-17, 1.0000000000000004, 9.381952236350664e-17, -9.381952236350696e-17, 1.0000000000000004, -7.08911008037036e-17, 7.089110080370394e-17, 1.0000000000000004, -5.738151582972823e-20, -5.73815158297266e-20, 1.0000000000000004
-1.2999999999999998, 0.35000000000000003, 0.49999999999999956, 0.49999999999999833, 0.9999999999999979, -1.2114476047189052e-15, 1.2114476047188695e-15, 0.9999999999999979, 1.0292927357325158e-15, -1.0292927357324872e-15, 0.9999999999999979, -5.197561442795669e-16, 5.197561442795529e-16, 0.9999999999999979, 3.097771845755658e-16, -3.097771845755587e-16, 0.9999999999999979, -4.5172095649250466e-17, 4.517209564925665e-17, 0.9999999999999979, 1.7316624743626733e-17, -1.73166247436343e-17, 0.9999999999999979, -1.950192262684886e-19, -1.9501922626848658e-19, 0.9999999999999979
-1.2999999999999998, 0.36250000000000004, 0.49999999999999367, 0.49999999999999367, 0.9999999999999873, 1.46157056737387e-17, -1.4615705673739137e-17, 0.9999999999999873, -3.204765200925374e-17, 3.204765200925413e-17, 0.9999999999999873, 2.2167382752937413e-17, -2.2167382752937388e-17, 0.9999999999999873, -1.769662401642271e-17, 1.769662401642271e-17, 0.9999999999999873, 3.091805337884616e-17, -3.091805337884598e-17, 0.9999999999999873, -2.8941051218541315e-17, 2.894105121854123e-17, 0.9999999999999873, 1.1159117306216999e-19, 1.1159117306217909e-19, 0.9999999999999873
-1.2999999999999998, 0.375, 0.5000000000000031, 0.500000000000003, 1.0000000000000062, -1.0349256575573203e-16, 1.0349256575572358e-16, 1.0000000000000062, 1.4378556553320297e-16, -1.437855655331956e-16, 1.0000000000000062, -1.167106052268511e-16, 1.1671060522684794e-16, 1.0000000000000062, 1.2702279548371171e-16, -1.270227954837112e-16, 1.0000000000000062, -1.3293883698285292e-16, 1.3293883698285721e-16, 1.0000000000000062, 1.1121747974704896e-16, -1.1121747974705384e-16, 1.0000000000000062, -5.4125243971246535e-20, -5.4125243971244205e-20, 1.0000000000000062
-1.2999999999999998, 0.3875, 0.4999999999999992, 0.4999999999999992, 0.9999999999999984, 1.107205943881363e-17, -1.1072059438813864e-17, 0.9999999999999984, -3.983265970273866e-17, 3.983265970273878e-17, 0.9999999999999984, 8.111996848962164e-17, -8.111996848962164e-17, 0.9999999999999984, -8.268422398282044e-17, 8.268422398282047e-17, 0.9999999999999984, 3.082504229233203e-17, -3.0825042292332175e-17, 0.9999999999999984, -1.0150996607257553e-17, 1.0150996607257729e-17, 0.9999999999999984, -6.848020831465162e-20, -6.848020831465157e-20, 0.9999999999999984
-1.2999999999999998, 0.4, 0.50000000000001, 0.50000000000001, 1.00000000000002, -2.657860841659624e-17, 2.6578608416593962e-17, 1.00000000000002, 3.2268060250302505e-17, -3.226806025030041e-17, 1.00000000000002, -7.336780940077073e-17, 7.336780940076875e-17, 1.00000000000002, 8.630262438291118e-17, -8.630262438290912e-17, 1.00000000000002, -4.0124175987049604e-17, 4.012417598704765e-17, 1.00000000000002, 1.486730143175824e-17, -1.4867301431756635e-17, 1.00000000000002, -4.951468962039212e-20, -4.95146896203899e-20, 1.00000000000002
-1.2999999999999998, 0.41250000000000003, 0.5000000000000026, 0.500000000000002, 1.0000000000000047, -4.270827364613723e-16, 4.270827364613647e-16, 1.0000000000000047, 3.638984754044163e-16, -3.6389847540441e-16, 1.0000000000000047, -1.820215315636338e-16, 1.8202153156362984e-16, 1.0000000000000047, 1.161433784487729e-16, -1.1614337844877012e-16, 1.0000000000000047, -2.1056726597214004e-17, 2.105672659721387e-17, 1.0000000000000047, 7.504132772454503e-18, -7.504132772455066e-18, 1.0000000000000047, 1.3680565604368649e-19, 1.3680565604368877e-19, 1.0000000000000047
-1.2999999999999998, 0.42500000000000004, 0.5000000000000004, 0.5000000000000004, 1.0000000000000009, -1.3820723600353975e-16, 1.3820723600353608e-16, 1.0000000000000009, 2.088130912044396e-16, -2.0881309120443788e-16, 1.0000000000000009, -3.8809244677834493e-16, 3.880924467783437e-16, 1.0000000000000009, 3.948692191585416e-16, -3.9486921915853966e-16, 1.0000000000000009, -2.1583978945813974e-16, 2.1583978945813653e-16, 1.0000000000000009, 1.513391355707862e-16, -1.5133913557078314e-16, 1.0000000000000009, -1.224710877040073e-19, -1.2247108770400517e-19, 1.0000000000000009
-1.2999999999999998, 0.4375, 0.5000000000000036, 0.5000000000000036, 1.000000000000007, -6.099148891965108e-18, 6.099148891964872e-18, 1.000000000000007, 1.0644437613983516e-17, -1.0644437613983202e-17, 1.000000000000007, 4.07760942969845e-18, -4.077609429698644e-18, 1.000000000000007, -3.7585239907314894e-18, 3.758523990731673e-18, 1.000000000000007, -2.8268473401681526e-18, 2.826847340167994e-18, 1.000000000000007, 2.371262141660915e-18, -2.3712621416607516e-18, 1.000000000000007, 8.545110239334388e-21, 8.545110239335725e-21, 1.000000000000007
