theta, -1, S1S1x, S1S1y, S1S1z, S1S2x, S1S2y, S1S2z, S1S3x, S1S3y, S1S3z, prodSix, prodSiy, prodSiz
1.498118369363, -1, -0.1567602059506289, -0.16778946164384523, -0.09167265136001061, 0.08843530679523554, 0.07473731596718325, 0.16927201514656492, -0.15676020595060908, -0.16778946164385164, -0.09167265136002443, 0.07999220678950845, 0.09214603841260577, 0.15429364243623558
1.499484102869, -1, -0.010202436440499896, -0.23065577460033662, -0.17506008408456358, 0.27037903035597183, -0.0038498374412076373, 0.06530739733604478, -0.01020243644050587, -0.23065577460034886, -0.17506008408454587, -0.0011440925691371846, 0.10235936036948659, 0.030724453024067216
1.500849742747, -1, -0.17754586321769172, 0.022296803293466692, -0.2603652098764713, 0.06180985786348991, 0.310793173145839, -0.041374491407935025, -0.177545863217705, 0.02229680329346328, -0.26036520987645473, 0.17583837056143947, -0.00194169350987969, 0.33826162625691103
1.502215382626, -1, -0.005675327938678606, -0.22810863867836698, -0.1815262549952506, 0.27587503026100824, -0.001691538331066742, 0.05643695129466127, -0.005675327938670129, -0.22810863867834955, -0.18152625499527622, -0.008527641057951275, 0.09823209017033156, 0.03518062503647461
1.503581022505, -1, -0.2906625112858536, 0.020634803022480344, -0.14497844177059868, -0.08037955067891363, 0.3086904721898398, 0.10170137855701775, -0.2906625112858603, 0.020634803022480823, -0.14497844177059233, 0.42382183816339775, 0.010039518361284, 0.16169468246327212
1.504946662383, -1, -0.09365934722015662, -0.20210011964818228, -0.11894258767092554, 0.1656002361720109, 0.029853363534569983, 0.13395050937194808, -0.09365934722016218, -0.20210011964817642, -0.11894258767092608, 0.185431127881282, 0.1869228247805666, 0.013775630618301029
1.506312302262, -1, -0.09247886612318063, -0.25973880890954915, -0.06218025956815834, 0.16683848330047607, -0.04286892780882126, 0.20482631370997817, -0.09247886612306594, -0.2597388089094698, -0.06218025956821298, 0.15655846863572734, 0.33717039470855276, 0.010938647945775582
1.509043582019, -1, -0.14286104977470038, -0.04653136060224476, -0.22439720890786177, 0.1029909486233192, 0.22414851011322248, 0.00043977983304645946, -0.14286104977472708, -0.04653136060223352, -0.22439720890784765, -0.009477060312536482, 0.07262806076712455, 0.09948418025256123
1.510409221898, -1, -0.09228387369943883, -0.25909754148082076, -0.062104007671789016, 0.16636376196318714, -0.04377488278620397, 0.2043819665271121, -0.09228387369943444, -0.25909754148080427, -0.062104007671806884, 0.1562827107854937, 0.3368624717686337, 0.010726063148050425
1.511774955404, -1, -0.1367277678391257, -0.12477296904096412, -0.15168044212756523, 0.11004826483705897, 0.12513170223142372, 0.09118239094683386, -0.1367277678391059, -0.12477296904097898, -0.15168044212757048, -0.010225222216631599, 0.13104305854583065, 0.1601759162077742
1.513140595282, -1, -0.15628011558238414, -0.15326454887944352, -0.10333226447642378, 0.08501109455784425, 0.08882184481449318, 0.15192091850416295, -0.15628011558237354, -0.15326454887944774, -0.10333226447643025, 0.11892148008027141, 0.1947289484434947, 0.08831975723181702
1.514506235161, -1, -0.12411321194723138, -0.10023759082905626, -0.18822184848247625, 0.12535584408986733, 0.15557480360482429, 0.04421465482283786, -0.12411321194722508, -0.10023759082905216, -0.18822184848248658, 0.05281437005052367, 0.17853170541068658, 0.21841752541590775
1.51587187504, -1, -0.15610439508243867, -0.1509645531597866, -0.10519939719866078, 0.08449668443652503, 0.09101233311217402, 0.14902767333306507, -0.15610439508248888, -0.15096455315975255, -0.10519939719864536, 0.11704416521258916, 0.19234962589148275, 0.0879244823295316
1.517237514918, -1, -0.026008749291334128, -0.30517229604214446, -0.0807829656227088, 0.24930622722977863, -0.10513926967995112, 0.17976106436232492, -0.026008749291209513, -0.3051722960420281, -0.08078296562273807, 0.04491657267272656, 0.48084602354761435, 0.13384462423969143
1.518603154797, -1, -0.23636510321793983, -0.0229219727036654, -0.15237257135330473, -0.018306609279116808, 0.25312198041851797, 0.08850392341041996, -0.2363651032179343, -0.022921972703666763, -0.15237257135330745, 0.19489459357498148, 0.012440950257691992, 0.042014271396454105
1.519968794676, -1, -0.08225028521582074, -0.19721308207269356, -0.13189188657984893, 0.17745389279622037, 0.03102958577304444, 0.11422702916745593, -0.0822502852158293, -0.19721308207268648, -0.13189188657984713, 0.16218533132560314, 0.16452817204365602, 0.018157681727867622
1.521334434554, -1, -0.23490802350953854, -0.026130183544857053, -0.1500126231528113, -0.01750942519396937, 0.24882205512005265, 0.09078903048832358, -0.2349080235095316, -0.026130183544854066, -0.15001262315282143, 0.19442316651026603, 0.016397116126100494, 0.03965718687225805
1.522700074433, -1, -0.18586255177979777, -0.11923067711156304, -0.10565314686993779, 0.04462580874715591, 0.12975964084051372, 0.14710730193496174, -0.18586255177978775, -0.11923067711155513, -0.10565314686995664, 0.18851253506782564, 0.18361385558823137, -0.015935008551078066
1.524065807938, -1, -0.13183192031338162, -0.14887232024269534, -0.1297376285687322, 0.11333666775904817, 0.09153037536534128, 0.11601669512524523, -0.13183192031342023, -0.14887232024269031, -0.12973762856869822, 0.07398084749814463, 0.09245286041582101, 0.21783444970690394
1.525431447817, -1, -0.1302455910961618, -0.1170985731910739, -0.1627931872303819, 0.1150467569072569, 0.13189718578270404, 0.07333076034528027, -0.13024559109614242, -0.11709857319109435, -0.1627931872303809, -0.011110156373195793, 0.130101827743863, 0.17896542092089357
1.526797087696, -1, -0.13173161721578838, -0.14873255635499968, -0.12936862796457976, 0.11281880326686433, 0.09099461586122674, 0.11585218394264349, -0.1317316172158459, -0.14873255635499225, -0.1293686279645304, 0.07385678403972334, 0.09245695913380078, 0.21737733075126967
1.528162727574, -1, -0.030579989596443112, -0.240943904817859, -0.1380043242333455, 0.2425477297360092, -0.02792139200867559, 0.104430099567998, -0.030579989596437644, -0.2409439048178902, -0.1380043242333206, 0.08729861460828388, 0.20961502284582734, 0.03730503913480897
1.529528367453, -1, -0.1497418788383795, -0.17953887115175887, -0.07994285233300218, 0.08897835411583424, 0.05060763274811378, 0.17886121778231792, -0.14974187883839385, -0.1795388711517519, -0.07994285233299474, 0.18294715696362646, 0.32987614017656786, 0.03354923062448948
1.530894007332, -1, -0.03070309785386939, -0.3036610445812433, -0.07455480959584837, 0.24214863106032375, -0.10990123467044308, 0.18559050767202553, -0.030703097853900747, -0.3036610445812135, -0.07455480959584691, 0.05062171969789152, 0.48088068531670636, 0.12352069133024234
1.53225964721, -1, -0.2837237286281966, 0.024189860592623676, -0.1490803992044164, -0.0848194806943634, 0.31293769233430335, 0.08911032284009185, -0.28372372862820433, 0.024189860592625616, -0.14908039920441052, 0.41388598136543975, 0.001477694129624143, 0.16655076620544768
1.533625287089, -1, -0.2529413682699633, -0.07459481932634945, -0.08077335982188559, -0.045626438283583065, 0.18511968798567835, 0.17712584513428653, -0.2529413682699578, -0.07459481932634823, -0.08077335982189283, 0.29496444455804727, 0.046590650130447775, 0.043876271329477454
1.534990926968, -1, -0.14503210283711773, -0.229702116382582, -0.033270572814294366, 0.09363447293996899, -0.016083987802822157, 0.2384590989308363, -0.14503210283712448, -0.22970211638257368, -0.03327057281429578, 0.21122621392331284, 0.43081378630614847, 0.03392947541422142
1.536356660473, -1, -0.14145250568438017, -0.04559817656821841, -0.22064929740547418, 0.09792689496105143, 0.2223331020489259, -0.004860037693797108, -0.14145250568434092, -0.045598176568219864, -0.22064929740551215, -0.010416148914540627, 0.07097469751646826, 0.09880310787980176
1.537722300352, -1, -0.14138098117777503, -0.045552216538478255, -0.22046195383385075, 0.09767327614770457, 0.22224120092717137, -0.005124173974672571, -0.14138098117776635, -0.04555221653848089, -0.22046195383385656, -0.01046359170365815, 0.07088989497127154, 0.09876825418704333
1.53908794023, -1, -0.07733090088400374, -0.22517700015732423, -0.10458238524169725, 0.18071557089750906, -0.0117708351691666, 0.14523583683771554, -0.07733090088400782, -0.22517700015729072, -0.10458238524172768, 0.0447449495524198, 0.07215932864582465, -0.015509305386224895
1.540453580109, -1, -0.030479398327916702, -0.23928477428811046, -0.1370212107075913, 0.24159206614307582, -0.030685309254238798, 0.10266400975840276, -0.030479398327935735, -0.23928477428798253, -0.13702121070769932, 0.0860893167028463, 0.2096213778530267, 0.036804258699813276
1.541819219988, -1, -0.11274409605922421, -0.2703382555164807, -0.023398090563390313, 0.13403141698980814, -0.07178950544092716, 0.2507189727293382, -0.11274409605919064, -0.27033825551649315, -0.023398090563411612, 0.14100429353964133, 0.3818908701019862, 0.014135959531477898
1.543184859866, -1, -0.1688915532392763, 0.02267829855834767, -0.2599622075154998, 0.06029720396982359, 0.3108826974958222, -0.05882897707278785, -0.16889155323926167, 0.02267829855835559, -0.25996220751552274, 0.16595339608741394, -0.005537362428995546, 0.3433490243375766
1.544550499745, -1, -0.1566416961077433, -0.17647635544144774, -0.07275239141249011, 0.07594073845348961, 0.04995514079761145, 0.18584500667224, -0.15664169610779066, -0.17647635544143223, -0.07275239141245854, 0.009103557704709398, 0.00981773118877115, -0.02501667860990165
1.547281779502, -1, -0.2509160369393617, -0.07380251722519104, -0.08054173031711948, -0.04871753239811511, 0.1840474328381178, 0.17519066852332743, -0.25091603693952536, -0.07380251722505093, -0.08054173031709426, 0.2951041672472443, 0.04521197245003931, 0.04359394089189569
1.548647513008, -1, -0.07726854460728477, -0.1940391649509183, -0.1336474136882467, 0.1792738560045567, 0.025572297393205438, 0.10506409309513909, -0.07726854460728996, -0.19403916495092177, -0.1336474136882382, 0.1523759835240104, 0.15887123328944058, 0.01886886312498385
1.550013152887, -1, -0.07795119670261924, -0.19485275214225625, -0.13184599265681346, 0.17815513003230127, 0.02404060828879661, 0.10710414468228698, -0.07795119670260828, -0.19485275214228528, -0.13184599265679597, 0.15398714860775994, 0.16184399308951042, 0.017339993492302763
1.551378792765, -1, -0.21242673960038716, -0.2290253770676463, 0.03710739887384392, 0.00037469715117800523, -0.021541951976043673, 0.32985669041325083, -0.2124267396003058, -0.22902537706772072, 0.03710739887383756, 0.08069438287425408, 0.13207633371142874, -0.03885121225660517
1.552744432644, -1, -0.24356219038233448, -0.13440175750080374, -0.0260755037054241, -0.041298776036172644, 0.10306068840653392, 0.24631699080677383, -0.24356219038230015, -0.13440175750083425, -0.026075503705427782, 0.21718553691787143, 0.040668665702213704, 0.07227930877430647
1.554110072523, -1, -0.05108781710649667, -0.2113271428690713, -0.14131918237428173, 0.21307381854384674, 0.0008337987194284788, 0.0935606674364339, -0.05108781710653461, -0.21132714286890208, -0.1413191823744133, 0.032972909660674454, 0.037588783554921804, 0.0033693283783872317
1.555475712401, -1, -0.25602173841858816, -0.12979178267259875, -0.017615268451661437, -0.058954953845919554, 0.10850023710981019, 0.2573122958222757, -0.25602173841866727, -0.12979178267268943, -0.01761526845149214, 0.21078015481794812, 0.0025856772119199458, 0.05795642288226396
1.55684135228, -1, -0.23094673852226133, -0.04224610414002312, -0.12993054996915865, -0.02622951622605462, 0.22448958587805518, 0.10798671561082247, -0.23094673852220468, -0.042246104140015665, -0.12993054996922204, 0.3884402122788189, 0.04431954307864376, 0.13751378716781587
1.558206992159, -1, -0.02450599448745824, -0.29796724707422756, -0.08034470951825652, 0.2479490416420667, -0.11595560961623773, 0.17364247013407413, -0.02450599448722416, -0.29796724707446093, -0.08034470951825787, 0.039068414618759165, 0.47792678938309524, 0.13235569040803855
1.559572632037, -1, -0.1473864412990964, -0.16844261835569407, -0.08668340483570125, 0.08406101826653718, 0.05599705886689362, 0.1649668515715541, -0.1473864411980578, -0.1684426182355271, -0.08668340478074996, 0.005958205379730188, 0.0068529018279539985, -0.021939958888521807
1.560938365543, -1, -0.268999629732694, 0.003138168767088066, -0.13634544999779946, -0.07864692309438047, 0.284628331278073, 0.09843241374311866, -0.26899962973266633, 0.0031381687670453276, -0.1363454499977843, 0.5326678935778918, -0.006082821023828336, 0.2590716105173317
1.562304005421, -1, -0.012044573635224251, -0.28923044814665244, -0.10062631048885266, 0.2642753204958335, -0.10631613158622077, 0.14584347563208408, -0.012044573635175809, -0.2892304481466925, -0.10062631048886102, 0.03970560178312482, 0.48372891193636236, 0.13750592970580452
1.5636696453, -1, -0.2343739750751687, -0.1558276110793957, -0.011394120637031463, -0.033523891707070194, 0.07165476472351043, 0.2650605405667484, -0.2343739750752409, -0.15582761107939347, -0.011394120636961715, 0.37623015464333925, 0.29677838898702114, -0.03952077235741497
1.577326044087, -1, 0.3906544784602466, 0.4893478627525404, 0.11999765878721287, 0.3906544784602383, 0.4893478627525407, 0.11999765878722075, 0.390654478460248, 0.4893478627525386, 0.1199976587872133, 0.1811998635305065, 0.42272843859953657, 0.059963118105758925
1.578691683965, -1, 0.5476898118531808, 0.21841917805369926, 0.23389101009312036, 0.5476898118531799, 0.2184191780536942, 0.23389101009312627, 0.5476898118531806, 0.2184191780537138, 0.23389101009310606, 0.5128867217853621, 0.20927339569700104, 0.22637175635679527
1.580057511098, -1, 0.4258294187858885, 0.3211421757360989, 0.2530284054780122, 0.4258294187858688, 0.3211421757361106, 0.25302840547802025, 0.42582941878587854, 0.32114217573611004, 0.253028405478011, 0.18670505164090276, 0.09193898031670497, 0.015828146274126896
1.581423150976, -1, 0.11413557457807935, 0.33776666470565414, 0.5480977607162671, 0.11413557457807713, 0.3377666647056522, 0.5480977607162711, 0.11413557457808127, 0.3377666647056533, 0.5480977607162659, 0.13636136480707295, 0.1929710957949943, 0.5328211790847595
1.582788790855, -1, 0.1883240398755086, 0.34865432858024875, 0.463021631544242, 0.18832403987549298, 0.3486543285802687, 0.46302163154423776, 0.18832403987551294, 0.3486543285802417, 0.4630216315442447, 0.1216116413200218, 0.08295115965052847, 0.2966680454247064
1.584154430734, -1, 0.11463343746557497, 0.3385147355037288, 0.5468518270306959, 0.11463343746557038, 0.3385147355037241, 0.5468518270307055, 0.11463343746557518, 0.33851473550372824, 0.5468518270306966, 0.13670880598344823, 0.1936269297456376, 0.5316476545965871
1.585520070612, -1, 0.2727311736771195, 0.2892708731462617, 0.43799795317661905, 0.27273117367711525, 0.2892708731462667, 0.4379979531766182, 0.2727311736771164, 0.2892708731462717, 0.43799795317661205, 0.12776160027236266, 0.30681791487376486, 0.3569527330704085
1.596445189642, -1, 0.3655364097452687, 0.32489309708501696, 0.30957049316971486, 0.36553640974526685, 0.3248930970850174, 0.3095704931697162, 0.36553640974526735, 0.3248930970850167, 0.3095704931697163, 0.05228588681793987, 0.10642865533696982, 0.13234284129445997
1.600542109278, -1, 0.2725693323762438, 0.4122290763544896, 0.3152015912692658, 0.2725693323762463, 0.41222907635448136, 0.31520159126927155, 0.27256933237624076, 0.41222907635448836, 0.31520159126927005, 0.26552033715688883, 0.2697571535345734, 0.33279045827175197
1.601907749156, -1, 0.2866357822265919, 0.25616413402910154, 0.4572000837443074, 0.286635782226595, 0.25616413402909705, 0.45720008374430876, 0.28663578222659847, 0.2561641340290971, 0.4572000837443053, 0.17297877292163402, 0.16377231597790398, 0.5142573407439004
1.603273576288, -1, 0.348193383403533, 0.47663511834923367, 0.1751714982472335, 0.3481933834035345, 0.47663511834923095, 0.1751714982472347, 0.34819338340353256, 0.47663511834923505, 0.1751714982472325, 0.08544085281281108, 0.2950025314710117, 0.1259386401411185
1.604639216167, -1, 0.4346526178770317, 0.16394465157134455, 0.40140273055162384, 0.4346526178770293, 0.16394465157134963, 0.4014027305516211, 0.43465261787703036, 0.16394465157134147, 0.40140273055162834, 0.20302605067235535, 0.007487134652385142, 0.2881306985520742
1.606004856046, -1, 0.4769161264852272, 0.33531244973670477, 0.18777142377806794, 0.47691612648522697, 0.33531244973670427, 0.18777142377806877, 0.47691612648522685, 0.3353124497367052, 0.18777142377806777, 0.33547677189678843, 0.08743387000473551, 0.10556171117169694
1.607370495924, -1, 0.41047572179261865, 0.3093646095145244, 0.28015966869285647, 0.41047572179261715, 0.3093646095145246, 0.28015966869285774, 0.41047572179261893, 0.30936460951452494, 0.28015966869285575, 0.1776014091670559, 0.07417804703530607, 0.031226776776669348
1.608736135803, -1, 0.196120670176415, 0.6287940699868919, 0.17508525983669304, 0.19612067017641188, 0.6287940699868921, 0.1750852598366958, 0.19612067017641302, 0.6287940699868924, 0.1750852598366945, 0.04535335308762749, 0.45677337501078896, 0.09279235530356654
1.610101775682, -1, 0.6887078602762016, 0.055293943120385255, 0.2559981966034125, 0.6887078602762025, 0.05529394312038363, 0.25599819660341305, 0.6887078602762033, 0.05529394312038501, 0.25599819660341083, 0.6050439622367951, 0.03244707388450368, 0.1944342883545609
1.61146741556, -1, 0.3196942354638727, 0.30167240996416556, 0.3786333545719601, 0.31969423546387465, 0.30167240996416234, 0.3786333545719615, 0.3196942354638724, 0.3016724099641648, 0.3786333545719613, 0.22164006172348238, 0.1501685600018376, 0.3967635493173919
1.612833055439, -1, 0.3307501147635279, 0.2795082138020592, 0.3897416714344124, 0.33075011476352567, 0.2795082138020603, 0.38974167143441363, 0.3307501147635232, 0.2795082138020583, 0.3897416714344181, 0.20637962287917852, 0.10739027405317161, 0.1301049502367858
1.614198695318, -1, 0.2086581349406934, 0.26706819495211853, 0.5242736701071862, 0.20865813494069493, 0.26706819495211687, 0.5242736701071864, 0.20865813494069357, 0.2670681949521187, 0.524273670107186, 0.16897311192219422, 0.3171694223781599, 0.548808196702449
1.615564335196, -1, 0.39065447846022255, 0.489347862752311, 0.11999765878746559, 0.39065447846022294, 0.4893478627523109, 0.11999765878746535, 0.390654478460222, 0.4893478627523119, 0.1199976587874652, 0.18119986353043455, 0.42272843859928566, 0.059963118105877226
1.616929975075, -1, 0.19472113493877835, 0.1905571455585216, 0.6147217195027006, 0.1947211349387775, 0.19055714555852116, 0.6147217195027019, 0.19472113493877696, 0.19055714555852213, 0.6147217195027015, 0.2817398436634965, 0.27903099339504445, 0.6744956575935318
1.618295614954, -1, 0.3906544784602129, 0.48934786275230696, 0.1199976587874791, 0.3906544784602092, 0.48934786275230635, 0.11999765878748336, 0.390654478460212, 0.4893478627523028, 0.11999765878748415, 0.18119986353041628, 0.4227284385992797, 0.05996311810588726
1.619661254832, -1, 0.33657654650222724, 0.5099067133652279, 0.15351674013254396, 0.33657654650222607, 0.5099067133652302, 0.15351674013254277, 0.3365765465022258, 0.5099067133652317, 0.15351674013254146, 0.191642876836768, 0.2512874453091025, 0.08363168725948528
1.621026894711, -1, 0.18832403987535828, 0.34865432858021994, 0.4630216315444218, 0.18832403987536067, 0.3486543285802175, 0.4630216315444219, 0.18832403987535926, 0.34865432858021866, 0.4630216315444221, 0.12161164131992969, 0.08295115965053648, 0.29666804542487507
1.62239253459, -1, 0.18833912577255468, 0.348663282631854, 0.4629975915955914, 0.18833912577255582, 0.3486632826318495, 0.4629975915955948, 0.1883391257725517, 0.3486632826318569, 0.4629975915955914, 0.12162385014854081, 0.08295466401316326, 0.2966459335303716
1.623758174468, -1, 0.15062549319682655, 0.49975173825346686, 0.34962276854970664, 0.15062549319682933, 0.4997517382534634, 0.3496227685497074, 0.15062549319682425, 0.499751738253462, 0.34962276854971386, -0.0002568498927983283, 0.30037604588370626, 0.2204378009055725
1.625123814347, -1, 0.20360932131113157, 0.26074114528116, 0.5356495334077095, 0.20360932131113194, 0.2607411452811602, 0.5356495334077089, 0.2036093213111324, 0.2607411452811596, 0.5356495334077089, 0.12303065257731283, 0.08546040377505534, 0.5696714597727233
1.626489454226, -1, 0.25398054031569706, 0.4794767223420353, 0.26654273734226736, 0.25398054031569794, 0.4794767223420355, 0.2665427373422664, 0.25398054031569733, 0.4794767223420361, 0.2665427373422663, 0.2666707310195164, 0.4706635066174031, 0.29697777001422004
1.627855281358, -1, 0.4528814059222471, 0.31205161693847006, 0.23506697713928304, 0.452881405922249, 0.3120516169384701, 0.235066977139281, 0.45288140592225007, 0.312051616938472, 0.2350669771392782, 0.3775535085223748, 0.3616130384019412, 0.31361592986598064
1.629220921237, -1, 0.23444361255268903, 0.47686794273724525, 0.28868844471006516, 0.2344436125526883, 0.4768679427372453, 0.28868844471006566, 0.23444361255268897, 0.476867942737246, 0.2886884447100644, 0.1344366967401924, 0.35480895940528634, 0.20854322436497472
1.630586561115, -1, 0.4018781512664957, 0.3096780898933922, 0.28844375884011153, 0.40187815126649196, 0.3096780898933935, 0.28844375884011386, 0.4018781512664954, 0.30967808989339274, 0.28844375884011125, 0.16972360924407925, 0.07350876553330439, 0.03693090696285628
1.631952200994, -1, 0.2380583118107742, 0.3931665732745728, 0.3687751149146524, 0.23805831181077458, 0.3931665732745735, 0.3687751149146513, 0.23805831181077816, 0.3931665732745746, 0.36877511491464654, 0.1712001235742029, 0.19732272771838666, 0.21229289896811582
1.633317840873, -1, 0.4019149146958989, 0.30969437084593454, 0.288390714458166, 0.4019149146958981, 0.30969437084593476, 0.2883907144581666, 0.40191491469589813, 0.3096943708459348, 0.2883907144581665, 0.16974683621834286, 0.07352231423053966, 0.03689137656036349
1.634683480751, -1, 0.35695313433557246, 0.2846812334807964, 0.35836563218363016, 0.3569531343355713, 0.28468123348079777, 0.35836563218362993, 0.3569531343355722, 0.28468123348079694, 0.35836563218362993, 0.23904462103006568, 0.17861268357316823, 0.189618118168407
1.638780400387, -1, 0.35031881354899164, 0.48646397019648824, 0.16321721625452001, 0.3503188135489911, 0.486463970196489, 0.16321721625451974, 0.35031881354899164, 0.48646397019648924, 0.16321721625451896, 0.2633630167617348, 0.34530827530371794, 0.1907209924109824
1.640146040266, -1, 0.573510426499559, 0.22214192394383972, 0.20434764955660117, 0.5735104264995599, 0.22214192394383903, 0.20434764955660092, 0.5735104264995587, 0.22214192394383933, 0.20434764955660173, 0.3411678615082388, 0.16281042822645414, 0.09606179391398426
1.642877320023, -1, 0.14463754569910817, 0.3656602256344755, 0.4897022286664156, 0.14463754569910828, 0.365660225634475, 0.4897022286664159, 0.1446375456991078, 0.3656602256344754, 0.48970222866641605, 0.11590665880717842, 0.2939353977800331, 0.3049923114582486
1.651071159295, -1, 0.32314586111654775, 0.5261510867962274, 0.1507030520872246, 0.32314586111654864, 0.5261510867962262, 0.15070305208722487, 0.3231458611165484, 0.526151086796226, 0.15070305208722515, 0.1700956789624354, 0.4152302590583472, 0.24333722231092786
1.652436986427, -1, 0.5367383141038945, 0.23365202270474275, 0.2296096631913606, 0.5367383141038946, 0.23365202270474278, 0.22960966319136036, 0.5367383141038942, 0.2336520227047434, 0.22960966319136022, 0.32445831963421745, 0.12470181258314707, 0.1603127247352103
1.656533906064, -1, 0.11015482941632224, 0.553833872932842, 0.3360112976508356, 0.11015482941632117, 0.5538338729328416, 0.33601129765083715, 0.11015482941632165, 0.5538338729328409, 0.3360112976508373, 0.031619572750754256, 0.2780305063688509, 0.09617077478874494
1.657899545942, -1, 0.32935860429490466, 0.17286056506218309, 0.49778083064291256, 0.3293586042949039, 0.1728605650621839, 0.4977808306429126, 0.32935860429490427, 0.17286056506218297, 0.49778083064291323, 0.3963502712892254, 0.2463346709172599, 0.5655513717244494
1.659265185821, -1, 0.23808602297353607, 0.39318492418868367, 0.36872905283778057, 0.2380860229735371, 0.39318492418868367, 0.36872905283777946, 0.23808602297353731, 0.39318492418868367, 0.3687290528377792, 0.17122199699679308, 0.1973363260772273, 0.21225525960709396
1.6606308257, -1, 0.3287995638303194, 0.267957332121043, 0.40324310404863817, 0.3287995638303196, 0.2679573321210441, 0.4032431040486369, 0.3287995638303185, 0.2679573321210442, 0.403243104048638, 0.16834816864130994, 0.27404222759560026, 0.3150699302308162
1.661996465578, -1, 0.16144076699622179, 0.5362920326000996, 0.30226720040367866, 0.16144076699622234, 0.5362920326000999, 0.3022672004036779, 0.16144076699622156, 0.5362920326000995, 0.30226720040367905, 0.01180260776134781, 0.34202703552109504, 0.18366705962575725
1.663362105457, -1, 0.5079125122332734, 0.47732788162841394, 0.014759606138309012, 0.507912512233273, 0.47732788162841333, 0.014759606138309872, 0.5079125122332735, 0.477327881628414, 0.0147596061383089, 0.3827633525182231, 0.3589194878058649, 0.07889689061397559
1.664727745336, -1, 0.5539643058723487, 0.19890227182940795, 0.24713342229824337, 0.5539643058723493, 0.19890227182940734, 0.24713342229824325, 0.5539643058723513, 0.1989022718294073, 0.24713342229824137, 0.3151508481473483, 0.14143505604364176, 0.12703967075639508
1.666093385214, -1, 0.25234517468014883, 0.2899294409880575, 0.45772538433179266, 0.25234517468014567, 0.2899294409880603, 0.457725384331793, 0.2523451746801459, 0.28992944098806017, 0.457725384331793, 0.07507048892432333, -0.019242356505096876, 0.2412307401583765
1.667459025093, -1, 0.15907268047680279, 0.4286829621851554, 0.412244357338042, 0.1590726804768088, 0.4286829621851518, 0.4122443573380396, 0.15907268047680592, 0.4286829621851532, 0.412244357338041, 0.027822060244621184, 0.4445608985557106, 0.4202748495258223
1.668824664972, -1, 0.23445661340410465, 0.47690416745482717, 0.2886392191410675, 0.23445661340410606, 0.4769041674548265, 0.2886392191410667, 0.23445661340410534, 0.4769041674548269, 0.2886392191410671, 0.13444186387822232, 0.35485338132558625, 0.2085043887489589
1.67019030485, -1, 0.22618124135138923, 0.19900138051582994, 0.5748173781327814, 0.22618124135138765, 0.19900138051583077, 0.5748173781327822, 0.22618124135138665, 0.19900138051583122, 0.5748173781327828, 0.12936994422871442, 0.27544484829969407, 0.5810141978935992
1.671555944729, -1, 0.4857692278757022, 0.2585580950851247, 0.25567267703917257, 0.4857692278757023, 0.25855809508512473, 0.25567267703917235, 0.48576922787570237, 0.2585580950851251, 0.25567267703917196, 0.4684285412260873, 0.15887846462087146, 0.2540714599480273
1.672921584608, -1, 0.3063399143745452, 0.4216797559842198, 0.2719803296412326, 0.30633991437454555, 0.42167975598421936, 0.27198032964123275, 0.306339914374546, 0.421679755984219, 0.2719803296412326, 0.2231279345797356, 0.2774556103828166, 0.2871373311769312
1.674287224486, -1, 0.23647066018718857, 0.3176195490597794, 0.445909790753033, 0.23647066018718865, 0.31761954905977896, 0.4459097907530334, 0.23647066018718815, 0.31761954905978024, 0.4459097907530325, 0.1850638131458359, 0.287309129865597, 0.44372935284180426
1.675652864365, -1, 0.12544222825209983, 0.4457592693465522, 0.4287985024013488, 0.1254422282520996, 0.44575926934655247, 0.42879850240134887, 0.12544222825210033, 0.445759269346552, 0.42879850240134854, 0.11890090680785681, 0.3503651585675252, 0.43303566619441103
1.677018691497, -1, 0.7252654460326553, 0.2661265116642196, 0.008608042303124492, 0.7252654460326544, 0.2661265116642203, 0.00860804230312446, 0.7252654460326557, 0.26612651166422013, 0.008608042303123386, 0.645673456735603, 0.1759218080537963, 0.010558159908382733
1.678384331376, -1, 0.38172454998261696, 0.3850045364310747, 0.23327091358630878, 0.381724549982617, 0.38500453643107446, 0.23327091358630908, 0.3817245499826164, 0.38500453643107496, 0.2332709135863091, 0.20629001224246074, 0.2545495498331257, 0.2916211937673032
1.679749971254, -1, 0.2861434720458292, 0.5314584273791008, 0.18239810057507008, 0.2861434720458288, 0.5314584273791005, 0.18239810057507078, 0.2861434720458293, 0.5314584273791005, 0.18239810057507017, 0.2843768393230629, 0.519558014491002, 0.2269163848957127
1.681115611133, -1, 0.3836150284725968, 0.12515402037862583, 0.4912309511487775, 0.38361502847259715, 0.12515402037862533, 0.4912309511487777, 0.383615028472597, 0.12515402037862594, 0.49123095114877724, 0.21881977821826648, 0.13328373663754528, 0.4372467165333901
1.682481251012, -1, 0.23805831181079706, 0.3931665732745877, 0.36877511491461523, 0.2380583118107984, 0.39316657327458726, 0.36877511491461434, 0.23805831181079745, 0.3931665732745875, 0.368775114914615, 0.17120012357421532, 0.19732272771838952, 0.21229289896807754
1.68384689089, -1, 0.39200262422837934, 0.2333050282957425, 0.37469234747587793, 0.39200262422837534, 0.23330502829574257, 0.37469234747588187, 0.3920026242283768, 0.23330502829574273, 0.37469234747588015, 0.04431118690066769, 0.03701605010344076, 0.15024558996257686
