Jz, D, S1S1x, S1S1y, S1S1z, S1S2x, S1S2y, S1S2z, S1S3x, S1S3y, S1S3z, S1S4x, S1S4y, S1S4z, S1S5x, S1S5y, S1S5z, S1S6x, S1S6y, S1S6z, S1S7x, S1S7y, S1S7z, prodSix, prodSiy, prodSiz
-2.29999995231628,-2.5,2.02315349735823E-018,-1.96505439908404E-017,1.56900760098304E-017,-5.35957243602045E-018,5.45860994358081E-018,-1.34839447843014E-017,-2.16730899240387E-017,-2.02315349735823E-018,1.96505439908404E-017,-1.56900760098304E-017,5.35957243602045E-018,-5.45860994358081E-018,1.34839447843014E-017,2.16730899240387E-017,1,1,1,1,1,1,1,3.05682072468103E-018,3.05682072468103E-018,1
-2.29999995231628,-2.40000009536743,-6.09181198756066E-017,1.00960828216E-016,-1.33369718293714E-016,5.2857271276057E-017,1.25702574578515E-016,-1.76150311743597E-017,2.53490259723039E-017,6.09181198756066E-017,-1.00960828216E-016,1.33369718293714E-016,-5.2857271276057E-017,-1.25702574578515E-016,1.76150311743597E-017,-2.53490259723039E-017,1,1,1,1,1,1,1,1.96015980596344E-017,1.96015980596344E-017,1
-2.29999995231628,-2.29999995231628,1.39453439793139E-016,-3.84955364877847E-017,3.53933279493026E-017,-1.97831261537816E-017,4.04312681613344E-017,-3.04179391351921E-017,2.72889729582551E-017,-1.39453439793139E-016,3.84955364877847E-017,-3.53933279493026E-017,1.97831261537816E-017,-4.04312681613344E-017,3.04179391351921E-017,-2.72889729582551E-017,1,1,1,1,1,1,1,6.44860534328327E-018,6.44860534328327E-018,1
-2.29999995231628,-2.20000004768372,-8.23736298656806E-017,5.09348042708103E-017,3.30065644662298E-017,-5.80382144723869E-017,3.04534880491972E-017,-4.86740005426946E-017,4.72527851363203E-017,8.23736298656806E-017,-5.09348042708103E-017,-3.30065644662298E-017,5.80382144723869E-017,-3.04534880491972E-017,4.86740005426946E-017,-4.72527851363203E-017,1,1,1,1,1,1,1,3.80193343994022E-018,3.80193343994022E-018,1
-2.29999995231628,-2.09999990463257,5.51380299092699E-017,3.64275651040674E-017,-4.64088656968917E-017,4.44322911534166E-017,5.54228546639515E-017,-8.39023456644623E-017,5.52396705542179E-017,-5.51380299092699E-017,-3.64275651040674E-017,4.64088656968917E-017,-4.44322911534166E-017,-5.54228546639515E-017,8.39023456644623E-017,-5.52396705542179E-017,1,1,1,1,1,1,1,3.15272466528589E-018,3.15272466528589E-018,1
-2.29999995231628,-2,-7.57389928434051E-017,-6.22731674504216E-017,5.23658465828617E-017,3.30748862761043E-017,-2.8161188592078E-017,-7.59856978067378E-017,9.44279145567341E-017,7.57389928434051E-017,6.22731674504216E-017,-5.23658465828617E-017,-3.30748862761043E-017,2.8161188592078E-017,7.59856978067378E-017,-9.44279145567341E-017,1,1,1,1,1,1,1,1.38292242408466E-018,1.38292242408466E-018,1
-2.29999995231628,-1.89999997615814,-5.32783359863485E-017,5.60435379083868E-017,-3.74303660868328E-017,-2.38011046940599E-017,2.6329961262757E-017,-5.20787090311874E-017,-1.02945398287276E-017,5.32783359863485E-017,-5.60435379083868E-017,3.74303660868328E-017,2.38011046940599E-017,-2.6329961262757E-017,5.20787090311874E-017,1.02945398287276E-017,1,1,1,1,1,1,1,1.46685540686465E-018,1.46685540686465E-018,1
-2.29999995231628,-1.79999995231628,1.56997490599136E-016,-8.22358943675232E-017,7.12244395834377E-017,-1.0893265894675E-016,-1.15889499361227E-016,5.49919183802297E-018,4.17652491003088E-017,-1.56997490599136E-016,8.22358943675232E-017,-7.12244395834377E-017,1.0893265894675E-016,1.15889499361227E-016,-5.49919183802297E-018,-4.17652491003088E-017,1,1,1,1,1,1,1,3.12451449767538E-018,3.12451449767538E-018,1
-2.29999995231628,-1.70000004768372,-1.41765935692094E-017,-9.90385498079333E-018,5.87115130212255E-017,1.35130904931847E-017,-5.25237586705205E-017,-8.81530349264702E-018,5.7205508293342E-017,1.41765935692094E-017,9.90385498079333E-018,-5.87115130212255E-017,-1.35130904931847E-017,5.25237586705205E-017,8.81530349264702E-018,-5.7205508293342E-017,1,1,1,1,1,1,1,-2.90368777640881E-019,-2.90368777640881E-019,1
-2.29999995231628,-1.60000002384186,-1.38280656503217E-016,7.3879881255635E-017,-1.44653193076598E-017,2.60005593312746E-018,1.8516435944048E-018,5.5153905159586E-018,-2.19954405543894E-017,1.38280656503217E-016,-7.3879881255635E-017,1.44653193076598E-017,-2.60005593312746E-018,-1.8516435944048E-018,-5.5153905159586E-018,2.19954405543894E-017,1,1,1,1,1,1,1,-7.25622478871064E-019,-7.25622478871064E-019,1
-2.29999995231628,-1.5,1.46069442090575E-016,3.40423798816034E-017,1.03621262750375E-017,-7.10577924685103E-017,4.96882066917459E-017,-3.11109163108033E-018,-5.1417030715594E-017,-1.46069442090575E-016,-3.40423798816034E-017,-1.03621262750375E-017,7.10577924685103E-017,-4.96882066917459E-017,3.11109163108033E-018,5.1417030715594E-017,1,1,1,1,1,1,1,9.06989376196405E-019,9.06989376196405E-019,1
-2.29999995231628,-1.39999997615814,2.88595684978601E-018,-3.32199572119338E-017,6.03448770936625E-018,4.78265200907289E-018,-3.42443136942817E-018,-8.17851917758838E-018,-3.47038786990039E-018,-2.88595684978601E-018,3.32199572119338E-017,-6.03448770936625E-018,-4.78265200907289E-018,3.42443136942817E-018,8.17851917758838E-018,3.47038786990039E-018,1,1,1,1,1,1,1,-8.64628888340893E-019,-8.64628888340893E-019,1
-2.29999995231628,-1.29999995231628,1.01527195472693E-016,-6.92629693579478E-017,4.3909417053332E-017,1.35980444236358E-017,3.37769210794229E-017,-2.18321402122204E-017,4.48760603171615E-017,-1.01527195472693E-016,6.92629693579478E-017,-4.3909417053332E-017,-1.35980444236358E-017,-3.37769210794229E-017,2.18321402122204E-017,-4.48760603171615E-017,1,1,1,1,1,1,1,-4.64070760916364E-019,-4.64070760916364E-019,1
-2.29999995231628,-1.20000004768372,7.6078851578601E-017,9.37270808196649E-017,-3.60510721939027E-017,1.54583082739991E-017,1.66467004620806E-017,-2.75991292920155E-017,4.17918413026412E-017,-7.6078851578601E-017,-9.37270808196649E-017,3.60510721939027E-017,-1.54583082739991E-017,-1.66467004620806E-017,2.75991292920155E-017,-4.17918413026412E-017,1,1,1,1,1,1,1,-1.69763036440211E-020,-1.69763036440211E-020,1
-2.29999995231628,-1.10000002384186,-1.03774876807571E-016,-2.52914318677937E-018,2.98000749222844E-017,-1.21027409313369E-017,-2.39237044413689E-017,-7.17540138464839E-018,2.94823813187824E-017,1.03774876807571E-016,2.52914318677937E-018,-2.98000749222844E-017,1.21027409313369E-017,2.39237044413689E-017,7.17540138464839E-018,-2.94823813187824E-017,1,1,1,1,1,1,1,1.61804489428768E-019,1.61804489428768E-019,1
-2.29999995231628,-1,1.0621154575136E-016,-7.95765378562818E-019,-6.31107043642438E-018,2.5231342986556E-017,-3.6402875417144E-017,2.96220424934058E-017,-2.45443165482715E-017,-1.0621154575136E-016,7.95765378562818E-019,6.31107043642438E-018,-2.5231342986556E-017,3.6402875417144E-017,-2.96220424934058E-017,2.45443165482715E-017,1,1,1,1,1,1,1,1.81238800652669E-019,1.81238800652669E-019,1
-2.29999995231628,-0.899999976158142,-8.68408088376059E-017,6.4228556244048E-017,-2.19922112412779E-017,1.3141712867928E-017,2.75632528144879E-017,1.48529890822614E-017,-1.6715286969751E-017,8.68408088376059E-017,-6.4228556244048E-017,2.19922112412779E-017,-1.3141712867928E-017,-2.75632528144879E-017,-1.48529890822614E-017,1.6715286969751E-017,1,1,1,1,1,1,1,-2.73878337593571E-019,-2.73878337593571E-019,1
-2.29999995231628,-0.800000011920929,-1.20235359061431E-017,-4.52683225985239E-017,4.93825038984034E-017,2.83973122610149E-017,4.92969535707308E-017,3.97354669911119E-017,1.86483319606711E-017,1.20235359061431E-017,4.52683225985239E-017,-4.93825038984034E-017,-2.83973122610149E-017,-4.92969535707308E-017,-3.97354669911119E-017,-1.86483319606711E-017,1,1,1,1,1,1,1,4.95509362758879E-019,4.95509362758879E-019,1
-2.29999995231628,-0.699999988079071,9.13823480378772E-017,-1.31218530886012E-017,-9.78374587430879E-018,6.61936131246738E-017,3.74956968116123E-017,-2.40806867780192E-017,2.15060093664703E-017,-9.13823480378772E-017,1.31218530886012E-017,9.78374587430879E-018,-6.61936131246738E-017,-3.74956968116123E-017,2.40806867780192E-017,-2.15060093664703E-017,1,1,1,1,1,1,1,1.18134083525096E-019,1.18134083525096E-019,1
-2.29999995231628,-0.600000023841858,-1.42853985908789E-016,1.0536493632058E-016,-5.7659008409813E-017,4.21359186589612E-017,-5.60796567498339E-018,8.4651496675472E-018,1.35860957996874E-017,1.42853985908789E-016,-1.0536493632058E-016,5.7659008409813E-017,-4.21359186589612E-017,5.60796567498339E-018,-8.4651496675472E-018,-1.35860957996874E-017,1,1,1,1,1,1,1,2.47032126189677E-020,2.47032126189677E-020,1
-2.29999995231628,-0.5,5.87921796745617E-017,-3.83914829569898E-018,-3.38857681218675E-017,-5.08161410760365E-018,-1.24002118300184E-018,-1.79568585994135E-017,-2.47656965499703E-018,-5.87921796745617E-017,3.83914829569898E-018,3.38857681218675E-017,5.08161410760365E-018,1.24002118300184E-018,1.79568585994135E-017,2.47656965499703E-018,1,1,1,1,1,1,1,-1.81935823103367E-020,-1.81935823103367E-020,1
-2.29999995231628,-0.400000005960465,-1.55217053813787E-016,2.64362374278579E-017,1.14665741066056E-018,1.29551133294452E-017,-1.02275266185823E-017,1.64283198172829E-017,2.97269653910245E-017,1.55217053813787E-016,-2.64362374278579E-017,-1.14665741066056E-018,-1.29551133294452E-017,1.02275266185823E-017,-1.64283198172829E-017,-2.97269653910245E-017,1,1,1,1,1,1,1,-2.53796227627768E-019,-2.53796227627768E-019,1
-2.29999995231628,-0.300000011920929,-4.58890653999633E-017,9.48895442042653E-018,-1.66376279451221E-017,2.06066291213312E-017,5.63268638117984E-018,4.74263177026666E-017,-1.58260661568953E-017,4.58890653999633E-017,-9.48895442042653E-018,1.66376279451221E-017,-2.06066291213312E-017,-5.63268638117984E-018,-4.74263177026666E-017,1.58260661568953E-017,1,1,1,1,1,1,1,-1.22620530221825E-019,-1.22620530221825E-019,1
-2.29999995231628,-0.200000002980232,-5.81505720693512E-017,1.5924345139834E-017,1.03869003343835E-017,-3.93120398529909E-017,1.09829294606616E-017,1.04318939966227E-017,-2.18388800798514E-017,5.81505720693512E-017,-1.5924345139834E-017,-1.03869003343835E-017,3.93120398529909E-017,-1.09829294606616E-017,-1.04318939966227E-017,2.18388800798514E-017,1,1,1,1,1,1,1,-5.39534047533968E-020,-5.39534047533968E-020,1
-2.29999995231628,-0.100000001490116,-2.16692468429127E-017,-4.51260318167332E-019,-6.89148255817365E-017,1.99476259078388E-017,-4.77432006691683E-017,-4.69007933158994E-018,-3.11414707082698E-017,2.16692468429127E-017,4.51260318167332E-019,6.89148255817365E-017,-1.99476259078388E-017,4.77432006691683E-017,4.69007933158994E-018,3.11414707082698E-017,1,1,1,1,1,1,1,-1.47068551159471E-019,-1.47068551159471E-019,1
-2.29999995231628,3.5527136788005E-015,1.05370309272249E-018,7.51446519927571E-018,1.37576687751626E-017,2.05328086283348E-018,-2.9689414699937E-017,2.89193194758175E-017,-1.13694000301701E-018,-1.05370309272249E-018,-7.51446519927571E-018,-1.37576687751626E-017,-2.05328086283348E-018,2.9689414699937E-017,-2.89193194758175E-017,1.13694000301701E-018,1,1,1,1,1,1,1,7.79164232022745E-021,7.79164232022745E-021,1
-2.29999995231628,0.100000001490116,-2.25121074911573E-017,1.78281476417391E-017,-1.35126636679887E-017,-4.48095947005816E-017,3.74277588135421E-017,-2.53238552798542E-018,-5.43592956108328E-017,2.25121074911573E-017,-1.78281476417391E-017,1.35126636679887E-017,4.48095947005816E-017,-3.74277588135421E-017,2.53238552798542E-018,5.43592956108328E-017,1,1,1,1,1,1,1,-2.19352061798367E-021,-2.19352061798367E-021,1
-2.29999995231628,0.200000002980232,4.67757194713783E-018,4.19987158651182E-017,-2.94806475482184E-017,8.48914683886185E-017,-6.05588786442973E-017,6.87678984526124E-017,-3.24694099200501E-017,-4.67757194713783E-018,-4.19987158651182E-017,2.94806475482184E-017,-8.48914683886185E-017,6.05588786442973E-017,-6.87678984526124E-017,3.24694099200501E-017,1,1,1,1,1,1,1,-6.19231994824657E-020,-6.19231994824657E-020,1
-2.29999995231628,0.300000011920929,1.73893266724184E-017,7.29215544656841E-018,6.14895254894103E-018,1.74214096996569E-017,-6.33150345191567E-018,3.8261024166681E-017,-2.03746148856774E-017,-1.73893266724184E-017,-7.29215544656841E-018,-6.14895254894103E-018,-1.74214096996569E-017,6.33150345191567E-018,-3.8261024166681E-017,2.03746148856774E-017,1,1,1,1,1,1,1,-1.32887284342918E-020,-1.32887284342918E-020,1
-2.29999995231628,0.400000005960465,1.26949857063126E-016,-6.78351497415629E-017,3.12656636054385E-017,1.17993436971568E-018,-1.27488558437051E-017,4.31388784604042E-017,-1.86376662938528E-017,-1.26949857063126E-016,6.78351497415629E-017,-3.12656636054385E-017,-1.17993436971568E-018,1.27488558437051E-017,-4.31388784604042E-017,1.86376662938528E-017,1,1,1,1,1,1,1,-6.46755589602049E-020,-6.46755589602049E-020,1
-2.29999995231628,0.5,-1.52197421061494E-016,9.10240994233029E-017,-5.51458881250891E-017,4.70405471347515E-017,-3.08428585071381E-017,2.85970168219424E-017,-1.65465685945698E-017,1.52197421061494E-016,-9.10240994233029E-017,5.51458881250891E-017,-4.70405471347515E-017,3.08428585071381E-017,-2.85970168219424E-017,1.65465685945698E-017,1,1,1,1,1,1,1,4.23008274538313E-020,4.23008274538313E-020,1
-2.29999995231628,0.600000023841858,-3.75491029006811E-017,4.86006395485285E-017,-1.96819305320031E-017,-2.71222312345452E-019,1.06815263521432E-017,-9.7628909967051E-018,8.13669444427586E-018,3.75491029006811E-017,-4.86006395485285E-017,1.96819305320031E-017,2.71222312345452E-019,-1.06815263521432E-017,9.7628909967051E-018,-8.13669444427586E-018,1,1,1,1,1,1,1,-2.35044679682521E-020,-2.35044679682521E-020,1
-2.29999995231628,0.699999988079071,1.15092760649577E-017,9.66292291095562E-018,-2.78438490218781E-017,-3.04081684777966E-017,1.68297274074977E-017,-2.4600402702525E-017,-1.45563389535427E-017,-1.15092760649577E-017,-9.66292291095562E-018,2.78438490218781E-017,3.04081684777966E-017,-1.68297274074977E-017,2.4600402702525E-017,1.45563389535427E-017,1,1,1,1,1,1,1,-4.25618772540999E-020,-4.25618772540999E-020,1
-2.29999995231628,0.800000011920929,-1.70522012728386E-016,9.38705205553265E-017,-4.75011643132128E-017,3.65239283367074E-017,-1.75703981628675E-017,4.33202560076799E-017,-3.15760449323255E-017,1.70522012728386E-016,-9.38705205553265E-017,4.75011643132128E-017,-3.65239283367074E-017,1.75703981628675E-017,-4.33202560076799E-017,3.15760449323255E-017,1,1,1,1,1,1,1,9.04414530970589E-020,9.04414530970589E-020,1
-2.29999995231628,0.899999976158142,-3.20137789863212E-017,-2.37653560159369E-018,3.36584456546482E-017,-2.40795982083331E-017,1.02257763044061E-017,8.40852170999243E-018,-2.40407041759308E-017,3.20137789863212E-017,2.37653560159369E-018,-3.36584456546482E-017,2.40795982083331E-017,-1.02257763044061E-017,-8.40852170999243E-018,2.40407041759308E-017,1,1,1,1,1,1,1,9.60065368502082E-020,9.60065368502082E-020,1
-2.29999995231628,1,2.40298509045496E-016,-2.40947865678685E-016,1.60346076537428E-016,-8.98251309039094E-017,-1.81190025430862E-017,4.52849621637261E-017,-8.88499511361584E-017,-2.40298509045496E-016,2.40947865678685E-016,-1.60346076537428E-016,8.98251309039094E-017,1.81190025430862E-017,-4.52849621637261E-017,8.88499511361584E-017,1,1,1,1,1,1,1,-1.47661936926705E-019,-1.47661936926705E-019,1
-2.29999995231628,1.10000002384186,-6.77598498360409E-017,4.79401358294049E-017,-1.53091014351068E-017,-2.12423472005802E-017,7.19817730650667E-017,-1.0339147528493E-016,1.44204566708297E-016,6.77598498360409E-017,-4.79401358294049E-017,1.53091014351068E-017,2.12423472005802E-017,-7.19817730650667E-017,1.0339147528493E-016,-1.44204566708297E-016,1,1,1,1,1,1,1,-6.77567679678737E-020,-6.77567679678737E-020,1
-2.29999995231628,1.20000004768372,-8.60180420608014E-017,6.0976776907204E-017,-5.79197952958938E-017,3.51002346972179E-017,-1.32510214771545E-017,1.9476819518592E-017,-1.43933545943677E-017,8.60180420608014E-017,-6.0976776907204E-017,5.79197952958938E-017,-3.51002346972179E-017,1.32510214771545E-017,-1.9476819518592E-017,1.43933545943677E-017,1,1,1,1,1,1,1,1.30058628762781E-019,1.30058628762781E-019,1
-2.29999995231628,1.29999995231628,1.92742638315292E-016,-1.38013880829501E-016,8.98869775439487E-017,-4.876020268869E-017,1.6237335394373E-017,5.57792950617067E-018,2.80233199178419E-018,-1.92742638315292E-016,1.38013880829501E-016,-8.98869775439487E-017,4.876020268869E-017,-1.6237335394373E-017,-5.57792950617067E-018,-2.80233199178419E-018,1,1,1,1,1,1,1,-6.34061146009231E-020,-6.34061146009231E-020,1
-2.29999995231628,1.39999997615814,-2.43107085010134E-016,1.44927588738117E-016,-1.01937404264625E-016,5.26181068911883E-017,-3.83672606271124E-017,-2.01934193181365E-017,3.71948148268798E-017,2.43107085010134E-016,-1.44927588738117E-016,1.01937404264625E-016,-5.26181068911883E-017,3.83672606271124E-017,2.01934193181365E-017,-3.71948148268798E-017,1,1,1,1,1,1,1,1.49118925102837E-019,1.49118925102837E-019,1
-2.29999995231628,1.5,2.28303278432734E-016,-9.72230968128937E-017,8.40830747021378E-017,-5.30930210593571E-017,3.51427418545358E-017,-2.06007131255902E-017,2.49794007291749E-018,-2.28303278432734E-016,9.72230968128937E-017,-8.40830747021378E-017,5.30930210593571E-017,-3.51427418545358E-017,2.06007131255902E-017,-2.49794007291749E-018,1,1,1,1,1,1,1,3.6691284035227E-019,3.6691284035227E-019,1
-2.29999995231628,1.60000002384186,7.93899033694181E-017,-9.81016420327638E-017,8.0576358300505E-017,-5.21645902311051E-017,3.41126836162255E-017,-2.80677932834758E-017,-3.66752329056332E-017,-7.93899033694181E-017,9.81016420327638E-017,-8.0576358300505E-017,5.21645902311051E-017,-3.41126836162255E-017,2.80677932834758E-017,3.66752329056332E-017,1,1,1,1,1,1,1,-1.43949705433931E-019,-1.43949705433931E-019,1
-2.29999995231628,1.70000004768372,1.20844165646632E-016,-5.30268830062998E-017,-3.91542071746709E-017,-1.11160162037765E-017,4.67421797790811E-017,-1.16627450346742E-016,1.19781650495446E-017,-1.20844165646632E-016,5.30268830062998E-017,3.91542071746709E-017,1.11160162037765E-017,-4.67421797790811E-017,1.16627450346742E-016,-1.19781650495446E-017,1,1,1,1,1,1,1,-2.57877009442464E-018,-2.57877009442464E-018,1
-2.29999995231628,1.79999995231628,-1.47952356627652E-016,-1.91261230630103E-016,3.45335438474697E-016,-3.64216438143705E-016,2.50277801243793E-016,-1.51624641500693E-016,7.13151184309082E-017,1.47952356627652E-016,1.91261230630103E-016,-3.45335438474697E-016,3.64216438143705E-016,-2.50277801243793E-016,1.51624641500693E-016,-7.13151184309082E-017,1,1,1,1,1,1,1,1.77398891247409E-018,1.77398891247409E-018,1
-2.29999995231628,1.89999997615814,8.23149397468587E-017,-5.66782038138966E-017,3.64690498661482E-017,-5.14345901056372E-017,7.53890160349563E-017,-1.00791633384786E-016,5.01497503124933E-017,-8.23149397468587E-017,5.66782038138966E-017,-3.64690498661482E-017,5.14345901056372E-017,-7.53890160349563E-017,1.00791633384786E-016,-5.01497503124933E-017,1,1,1,1,1,1,1,4.19752768752809E-017,4.19752768752809E-017,1
-2.29999995231628,2,-0.322277754545212,0.210441693663597,-0.149807497859001,0.115313246846199,-0.0973361134529114,0.09173883497715,-0.0973361134529114,-0.322277754545212,0.210441693663597,-0.149807497859001,0.115313246846199,-0.0973361134529114,0.09173883497715,-0.0973361134529114,-0.0411414615809917,-0.0112177319824696,-0.00328545505180955,-0.00111988699063659,-0.000518902787007391,-0.00039171683602035,-0.000518902787007391,0.0077613266184926,0.0077613266184926,0.000000044121300391
-2.29999995231628,2.09999990463257,-0.309938102960587,0.191869169473648,-0.129583343863487,0.0949927270412445,-0.0772752910852432,0.0718085393309593,-0.0772752910852432,-0.309938102960587,0.191869169473648,-0.129583343863487,0.0949927270412445,-0.0772752910852432,0.0718085393309593,-0.0772752910852432,-0.0393028743565083,-0.00958243105560541,-0.00245314789935946,-0.000729272898752242,-0.000307038484606892,-0.000225391006097198,-0.000307038484606892,0.00553379347547889,0.00553379347547889,0.00000002761593265177
-2.29999995231628,2.20000004768372,-0.298901706933975,0.176183953881264,-0.113267108798027,0.0791893154382706,-0.0620498731732369,0.0568121001124382,-0.0620498731732369,-0.298901706933975,0.176183953881264,-0.113267108798027,0.0791893154382706,-0.0620498731732369,0.0568121001124382,-0.0620498731732369,-0.0374845340847969,-0.00824599992483854,-0.00185841857455671,-0.000483011652249843,-0.000185532480827533,-0.000133210356580094,-0.000185532480827533,0.00405652588233352,0.00405652588233352,0.00000001790473191932
-2.29999995231628,2.29999995231628,-0.288919389247894,0.162747651338577,-0.0999127626419067,0.0667381286621094,-0.0503651537001133,0.0454118475317955,-0.0503651537001133,-0.288919389247894,0.162747651338577,-0.0999127626419067,0.0667381286621094,-0.0503651537001133,0.0454118475317955,-0.0503651537001133,-0.035732064396143,-0.00714450282976031,-0.00142586778383702,-0.00032438978087157,-0.000114085734821856,-0.0000806336611276493,-0.000114085734821856,0.00304500828497112,0.00304500828497112,0.0000000119378738006
-2.29999995231628,2.40000009536743,-0.279801905155182,0.151087954640389,-0.0888296440243721,0.0567972920835018,-0.0412912853062153,0.0366491451859474,-0.0412912853062153,-0.279801905155182,0.151087954640389,-0.0888296440243721,0.0567972920835018,-0.0412912853062153,0.0366491451859474,-0.0412912853062153,-0.0340649001300335,-0.00622842693701386,-0.0011061109835282,-0.000220270798308775,-0.0000711565953679383,-0.0000498678273288533,-0.0000711565953679383,0.00233263778500259,0.00233263778500259,0.00000000814287925976
-2.29999995231628,2.5,-0.271406143903732,0.140855208039284,-0.0795138999819756,0.0487597733736038,-0.0341628976166248,0.0298398043960333,-0.0341628976166248,-0.271406143903732,0.140855208039284,-0.0795138999819756,0.0487597733736038,-0.0341628976166248,0.0298398043960333,-0.0341628976166248,-0.0324895866215229,-0.00545998476445675,-0.000866267771925777,-0.000150799605762586,-0.0000448782993771602,-0.0000314461249217857,-0.0000448782993771602,0.00181844283360988,0.00181844283360988,0.0000000056605604648
-2.29999995231628,2.59999990463257,-0.26362282037735,0.131787836551666,-0.0715946331620216,0.0421848669648171,-0.0285013150423765,0.0244931876659393,-0.0285013150423765,-0.26362282037735,0.131787836551666,-0.0715946331620216,0.0421848669648171,-0.0285013150423765,0.0244931876659393,-0.0285013150423765,-0.031006271019578,-0.00481028761714697,-0.000684033264406025,-0.000103792888694443,-0.0000285355217783945,-0.0000201844159164466,-0.0000285355217783945,0.00143922248389572,0.00143922248389572,0.0000000039987764211
-2.29999995231628,2.70000004768372,-0.256367266178131,0.123687073588371,-0.0647951811552048,0.0367490276694298,-0.0239588562399149,0.0202542692422867,-0.0239588562399149,-0.256367266178131,0.123687073588371,-0.0647951811552048,0.0367490276694298,-0.0239588562399149,0.0202542692422867,-0.0239588562399149,-0.0296119414269924,-0.00425707036629319,-0.000543989473953843,-0.0000716086869942956,-0.0000182354051503353,-0.0000131688875626423,-0.0000182354051503353,0.00115422892849892,0.00115422892849892,0.00000000286439338915
-2.29999995231628,2.79999995231628,-0.249572515487671,0.116399310529232,-0.0589060820639133,0.0322116352617741,-0.0202801022678614,0.0168633703142405,-0.0202801022678614,-0.249572515487671,0.116399310529232,-0.0589060820639133,0.0322116352617741,-0.0202801022678614,0.0168633703142405,-0.0202801022678614,-0.028302114456892,-0.00378298736177385,-0.000435286056017503,-0.0000493567240482662,-0.0000116721203085035,-0.00000872268265084131,-0.0000116721203085035,0.000936473486945033,0.000936473486945033,0.00000000207701789101
-2.29999995231628,2.90000009536743,-0.243184819817543,0.109803795814514,-0.0537662878632546,0.0283913295716047,-0.0172751750797033,0.0141283953562379,-0.0172751750797033,-0.243184819817543,0.109803795814514,-0.0537662878632546,0.0283913295716047,-0.0172751750797033,0.0141283953562379,-0.0172751750797033,-0.0270717088133097,-0.00337437470443547,-0.000350159825757146,-0.0000338506797561422,-0.00000745342867958243,-0.00000585989664614317,-0.00000745342867958243,0.000767641759011894,0.000767641759011894,0.00000000152253964991
-2.29999995231628,3,-0.237160161137581,0.103804044425488,-0.0492501780390739,0.0251496359705925,-0.0148012572899461,0.0119056552648544,-0.0148012572899461,-0.237160161137581,0.103804044425488,-0.0492501780390739,0.0251496359705925,-0.0148012572899461,0.0119056552648544,-0.0148012572899461,-0.025915514677763,-0.00302035314962268,-0.000282972119748592,-0.0000229806773859309,-0.00000472426381747937,-0.00000398944166590809,-0.00000472426381747937,0.000635031086858362,0.000635031086858362,0.00000000112706866062
-2.29999995231628,3.09999990463257,-0.231461986899376,0.0983218476176262,-0.0452583841979504,0.0223794896155596,-0.0127497268840671,0.0100865131244063,-0.0127497268840671,-0.231461986899376,0.0983218476176262,-0.0452583841979504,0.0223794896155596,-0.0127497268840671,0.0100865131244063,-0.0127497268840671,-0.0248284284025431,-0.00271217268891633,-0.00022957127657719,-0.0000153293294715695,-0.00000295149357043556,-0.00000275055822385184,-0.00000295149357043556,0.000529656070284545,0.000529656070284545,0.00000000084178908288
-2.29999995231628,3.20000004768372,-0.226059466600418,0.0932928919792175,-0.0417113117873669,0.0199971459805965,-0.0110370889306068,0.00858800951391459,-0.0110370889306068,-0.226059466600418,0.0932928919792175,-0.0417113117873669,0.0199971459805965,-0.0110370889306068,0.00858800951391459,-0.0110370889306068,-0.0238055866211653,-0.00244273245334625,-0.000186862758710049,-0.00000993216235656291,-0.00000179825678969792,-0.00000191942513083632,-0.00000179825678969792,0.000445047451648861,0.000445047451648861,0.00000000063388394533
-2.29999995231628,3.29999995231628,-0.2209262996912,0.0886636897921562,-0.0385444574058056,0.0179363917559385,-0.00959852896630764,0.00734618632122874,-0.00959852896630764,-0.2209262996912,0.0886636897921562,-0.0385444574058056,0.0179363917559385,-0.00959852896630764,0.00734618632122874,-0.00959852896630764,-0.0228424165397882,-0.00220622005872428,-0.00015251430158969,-0.00000612534131505527,-0.0000010492046840227,-0.0000013550652511185,-0.0000010492046840227,0.000376472278730944,0.000376472278730944,0.00000000048095216698
-2.29999995231628,3.40000009536743,-0.216039806604385,0.0843892470002174,-0.0357049815356731,0.0161443445831537,-0.00838327035307884,0.00631130859255791,-0.00838327035307884,-0.216039806604385,0.0843892470002174,-0.0357049815356731,0.0161443445831537,-0.00838327035307884,0.00631130859255791,-0.00838327035307884,-0.0219346582889557,-0.00199784361757338,-0.000124750571558252,-0.00000344731506629614,-0.00000056526050684624,-0.00000096743019639689,-0.00000056526050684624,0.000320417457260191,0.000320417457260191,0.00000000036749436827
-2.29999995231628,3.5,-0.211380198597908,0.0804313644766808,-0.0331491976976395,0.0145783815532923,-0.00735119171440601,0.00544437812641263,-0.00735119171440601,-0.211380198597908,0.0804313644766808,-0.0331491976976395,0.0145783815532923,-0.00735119171440601,0.00544437812641263,-0.00735119171440601,-0.0210783705115318,-0.00181362417060882,-0.000102207872259896,-0.00000157428905822599,-0.00000025581508111827,-0.00000069824642423555,-0.00000025581508111827,0.00027424082509242,0.00027424082509242,0.00000000028265578766
